,Seqname,0,1,2,3,4
1891,lcl_Gmax_Glyma.16G197400.2,0.6231,11.0,1.702399,91.0,2.18241
1892,lcl_Athaliana_AT2G36355.2,0.6316,2.0,0.305897,111.0,2.598586
1893,lcl_Athaliana_AT5G43150.1,0.5003,7.0,1.101906,1.0,0.02495
1894,lcl_Mtruncatula_Medtr1g067100.1,0.6738,1.0,0.18494,12.0,0.412146
1895,lcl_Gmax_Glyma.16G126800.1,1.0565,1.0,0.177134,61.0,1.919214
1896,NONATHT000754,0.3674,33.0,4.261766,84.0,1.402226
1897,NONATHT001403,0.3674,33.0,4.261766,84.0,1.402226
1898,lcl_Mtruncatula_Medtr4g111820.1,0.9108,1.0,0.176478,28.0,0.874379
1899,lcl_Gmax_Glyma.02G099600.3,0.373,15.0,2.261312,13.0,0.294844
1900,lcl_Athaliana_AT5G31838.1,0.7241,1.0,0.171558,7.0,0.206591
1901,lcl_Athaliana_AT5G27882.1,0.4135,19.0,2.570764,133.0,2.436092
1902,lcl_Mtruncatula_Medtr4g077703.1,0.888,1.0,0.170792,79.0,2.308984
1903,lcl_Gmax_Glyma.09G204400.1,0.7123,1.0,0.172083,52.0,1.543537
1904,lcl_Athaliana_AT4G19095.1,0.498,9.0,1.477515,7.0,0.188519
1905,lcl_Mtruncatula_Medtr8g468070.1,0.3867,16.0,2.564791,49.0,1.257632
1906,lcl_Gmax_Glyma.16G035300.1,0.9292,8.0,1.254228,64.0,1.576027
1907,NONATHT001035,0.3737,69.0,8.442129,349.0,5.226843
1908,lcl_Gmax_Glyma.07G221400.1,0.628,5.0,0.82176,4.0,0.108473
1909,lcl_Athaliana_AT4G35980.1,0.4052,12.0,1.866802,108.0,2.614369
1910,lcl_Athaliana_AT2G06910.1,0.3867,67.0,8.354518,796.0,12.37535
1911,lcl_Mtruncatula_Medtr4g062160.1,0.5025,1.0,0.171558,84.0,2.474699
1912,lcl_Gmax_Glyma.16G164700.2,0.6763,10.0,1.533596,49.0,1.15434
1913,CNT2087564,0.7968,4.0,0.667061,1.0,0.027718
1914,CNT2087763,0.688,6.0,1.058868,7.0,0.21763
1915,lcl_Mtruncatula_Medtr2g080270.2,0.3946,35.0,4.913196,133.0,2.61899
1916,lcl_Gmax_Glyma.11G191300.1,0.715,5.0,0.853128,21.0,0.611842
1917,lcl_Gmax_Glyma.20G157000.2,0.7495,4.0,0.641802,1.0,0.025671
1918,CNT2085550,0.8992,2.0,0.370496,4.0,0.13808
1919,CNT2088916,0.7588,6.0,0.963312,7.0,0.180864
1920,lcl_Mtruncatula_Medtr1g073660.1,1.2314,1.0,0.179587,147.0,4.755293
1921,lcl_Gmax_Glyma.02G172400.1,0.3508,15.0,2.15802,103.0,2.1327
1922,CNT2087109,0.7218,11.0,1.778741,52.0,1.35909
1923,lcl_Mtruncatula_Medtr2g075165.1,0.7048,1.0,0.184484,27.0,0.922449
1924,lcl_Gmax_Glyma.01G122500.1,0.4522,25.0,3.501956,61.0,1.198176
1925,lcl_Athaliana_AT5G54569.1,0.4146,22.0,3.10111,25.0,0.496205
1926,NONATHT002226,1.0475,1.0,0.186686,43.0,1.501426
1927,lcl_Mtruncatula_Medtr7g070010.1,0.6069,1.0,0.176157,43.0,1.336865
1928,lcl_Gmax_Glyma.20G080400.1,0.4418,13.0,2.076816,81.0,2.067045
1929,CNT2088299,0.5081,5.0,0.934255,4.0,0.139217
1930,lcl_Mtruncatula_Medtr3g032720.1,0.9207,1.0,0.186359,9.0,0.313664
1931,lcl_Gmax_Glyma.15G004000.1,0.4328,26.0,3.470016,21.0,0.374668
1932,lcl_Athaliana_AT4G03837.1,1.1014,8.0,1.299339,27.0,0.71208
1933,NONATHT003535,0.551,18.0,2.495994,4.0,0.077158
1934,lcl_Mtruncatula_Medtr1g084590.1,0.7821,6.0,1.021289,3.0,0.087296
1935,lcl_Gmax_Glyma.10G146200.1,0.553,16.0,2.37917,19.0,0.419705
1936,lcl_Gmax_Glyma.12G061000.1,0.5807,8.0,1.238109,21.0,0.502882
1937,CNT2087892,0.5715,7.0,1.192647,1.0,0.029058
1938,NONATHT003325,0.5715,7.0,1.192647,1.0,0.029058
1939,lcl_Mtruncatula_Medtr5g020025.1,0.403,1.0,0.177134,13.0,0.408425
1940,lcl_Gmax_Glyma.08G054600.1,0.6042,7.0,1.113257,4.0,0.101231
1941,lcl_Athaliana_AT5G37485.1,0.4247,8.0,1.245162,49.0,1.189277
1942,CNT2088163,0.4852,21.0,3.080653,43.0,0.924335
1943,lcl_Mtruncatula_Medtr2g038070.1,0.9414,1.0,0.176804,49.0,1.535797
1944,lcl_Gmax_Glyma.14G047600.1,0.4367,14.0,2.123009,25.0,0.575134
1945,lcl_Athaliana_AT1G50732.1,0.4575,7.0,1.109045,4.0,0.100827
1946,CNT2088562,0.4844,13.0,1.871059,73.0,1.512542
1947,lcl_Mtruncatula_Medtr1g107085.7,0.6281,1.0,0.176478,1.0,0.031278
1948,lcl_Gmax_Glyma.08G000200.1,0.4789,14.0,2.077356,28.0,0.616363
1949,lcl_Gmax_Glyma.15G110100.1,0.5632,15.0,2.146127,3.0,0.061687
1950,CNT2085674,0.7424,5.0,0.812928,27.0,0.715542
1951,CNT2087478,0.6031,7.0,1.177377,7.0,0.197569
1952,lcl_Mtruncatula_Medtr7g101160.1,0.5614,1.0,0.175528,103.0,3.181816
1953,lcl_Athaliana_AT5G08760.1,0.7091,9.0,1.509161,28.0,0.786773
1954,lcl_Athaliana_AT3G53342.1,1.0473,1.0,0.178859,43.0,1.378472
1955,lcl_Mtruncatula_Medtr2g033100.1,0.4677,1.0,0.182322,13.0,0.433606
1956,lcl_Gmax_Glyma.08G124700.1,1.1909,1.0,0.187352,9.0,0.316479
1957,CNT2088929,0.4308,32.0,4.373647,37.0,0.690658
1958,lcl_Mtruncatula_Medtr5g084105.1,0.7241,4.0,0.616988,112.0,2.66814
1959,lcl_Gmax_Glyma.10G260700.4,0.4053,9.0,1.363382,21.0,0.482681
1960,CNT2085080,0.8347,6.0,1.01744,21.0,0.604259
1961,NONATHT003608,0.8347,6.0,1.01744,21.0,0.604259
1962,lcl_Gmax_Glyma.01G189900.1,0.8547,13.0,1.997763,7.0,0.164974
1963,lcl_Athaliana_AT2G41312.1,0.4122,8.0,1.24898,7.0,0.171238
1964,CNT2085767,0.5408,7.0,1.133444,13.0,0.340926
1965,lcl_Gmax_Glyma.09G041800.1,0.3318,26.0,3.717996,49.0,1.001388
1966,lcl_Athaliana_AT3G09162.1,0.6543,12.0,1.874438,9.0,0.219139
1967,lcl_Mtruncatula_Medtr3g105520.1,0.5079,1.0,0.185877,3.0,0.104188
1968,lcl_Gmax_Glyma.04G210800.1,0.6439,1.0,0.183596,67.0,2.265385
1969,lcl_Athaliana_AT3G09950.1,0.5725,9.0,1.428393,7.0,0.176221
1970,lcl_Athaliana_AT1G60150.1,0.3536,13.0,2.018837,27.0,0.650771
1971,lcl_Mtruncatula_Medtr2g451460.1,0.5061,1.0,0.180721,28.0,0.917346
1972,lcl_Gmax_Glyma.04G156800.1,0.3545,14.0,2.108473,79.0,1.791796
1973,CNT2088986,0.7342,8.0,1.498818,43.0,1.508448
1974,CNT2086374,0.8828,3.0,0.470586,7.0,0.17259
1975,lcl_Mtruncatula_Medtr2g005625.1,0.7317,1.0,0.178859,25.0,0.801697
1976,lcl_Gmax_Glyma.06G250700.1,0.8428,4.0,0.641802,97.0,2.501561
1977,NONATHT001529,0.6541,24.0,3.11312,397.0,6.682909
1978,NONATHT003297,0.3498,56.0,7.01422,217.0,3.404406
1979,lcl_Mtruncatula_Medtr6g016010.1,0.6746,1.0,0.177134,3.0,0.094307
1980,lcl_Gmax_Glyma.11G164900.1,0.4148,1.0,0.172896,37.0,1.107317
1981,CNT2088475,0.6603,4.0,0.685198,3.0,0.088561
1982,CNT2085573,1.0699,5.0,0.904252,1.0,0.033133
1983,lcl_Mtruncatula_Medtr1g090580.1,0.4409,6.0,1.011874,3.0,0.085171
1984,lcl_Gmax_Glyma.11G061100.2,0.7111,4.0,0.63805,103.0,2.623665
1985,CNT2086624,0.7611,6.0,0.971523,4.0,0.105334
1986,CNT2088032,0.8805,2.0,0.377123,3.0,0.107172
1987,lcl_Mtruncatula_Medtr7g091260.1,0.5419,19.0,2.85042,49.0,1.102064
1988,lcl_Gmax_Glyma.10G269100.1,0.4285,18.0,2.650042,27.0,0.5861
1989,NONATHT000260,0.482,1.0,0.170543,67.0,1.95137
1990,lcl_Mtruncatula_Medtr1g091930.1,0.7708,1.0,0.174916,3.0,0.092105
1991,lcl_Gmax_Glyma.14G179400.1,0.473,9.0,1.420269,57.0,1.422333
1992,lcl_Athaliana_AT2G41730.1,0.6367,12.0,1.94634,25.0,0.656738
1993,CNT2087716,0.7127,2.0,0.360674,7.0,0.228664
1994,lcl_Mtruncatula_Medtr7g093150.1,0.6054,1.0,0.178504,39.0,1.246101
1995,CNT2085951,0.5829,7.0,1.200299,4.0,0.11773
1996,lcl_Athaliana_AT3G42150.2,0.5799,3.0,0.48742,21.0,0.555171
1997,lcl_Mtruncatula_Medtr8g467960.1,0.7878,1.0,0.171044,49.0,1.436835
1998,lcl_Gmax_Glyma.19G225200.1,0.7853,8.0,1.267845,81.0,2.035579
1999,CNT2084808,0.5359,12.0,1.860329,73.0,1.755477
2000,lcl_Mtruncatula_Medtr7g028945.1,0.4825,18.0,2.748238,25.0,0.583036
2001,lcl_Gmax_Glyma.12G091800.1,0.4586,11.0,1.569927,27.0,0.54992
2002,lcl_Athaliana_AT3G30712.1,0.7775,2.0,0.335081,76.0,2.137798
2003,CNT2085301,0.6576,9.0,1.450075,13.0,0.336949
2004,lcl_Gmax_Glyma.11G017400.1,0.5395,23.0,3.39637,91.0,1.983348
2005,CNT2085441,0.7493,15.0,2.238973,48.0,1.069292
2006,lcl_Athaliana_AT2G13975.1,0.5764,13.0,1.987893,28.0,0.655501
2007,lcl_Mtruncatula_Medtr4g007880.1,0.9814,1.0,0.181111,133.0,4.376716
2008,lcl_Gmax_Glyma.03G255700.1,0.6074,16.0,2.428317,43.0,0.989867
2009,NONATHT001987,0.4586,4.0,0.728191,7.0,0.232989
2010,lcl_Mtruncatula_Medtr1g069540.1,0.5827,1.0,0.174916,76.0,2.328482
2011,NONATHT002528,0.3489,36.0,4.685143,301.0,5.101436
2012,lcl_Athaliana_AT5G32591.1,0.5372,36.0,4.911491,273.0,5.079842
2013,lcl_Mtruncatula_Medtr4g100805.1,0.9585,1.0,0.181111,93.0,3.0605
2014,NONATHT001463,0.373,50.0,6.434472,79.0,1.309511
2015,CNT2088760,1.0883,6.0,1.122102,12.0,0.419331
2016,lcl_Mtruncatula_Medtr3g028450.1,0.6201,10.0,1.528474,16.0,0.373962
2017,lcl_Gmax_Glyma.08G125300.1,0.337,20.0,2.892376,117.0,2.446655
2018,CNT2086155,0.4901,9.0,1.379614,13.0,0.305293
2019,CNT2085230,0.7268,11.0,1.867051,67.0,1.929331
2020,lcl_Mtruncatula_Medtr4g134330.1,0.5861,1.0,0.175528,63.0,1.943987
2021,lcl_Gmax_Glyma.01G018500.1,0.4463,6.0,0.922894,52.0,1.232253
2022,lcl_Athaliana_AT4G18980.1,0.4852,15.0,2.347329,91.0,2.228163
2023,lcl_Mtruncatula_Medtr5g021840.1,0.4206,22.0,3.208652,208.0,4.424358
2024,lcl_Gmax_Glyma.16G170400.1,0.3665,12.0,1.761224,7.0,0.150725
2025,lcl_Athaliana_AT4G27852.1,0.4574,35.0,4.748023,223.0,4.102521
2026,lcl_Athaliana_AT2G06280.1,0.3862,21.0,3.039182,39.0,0.816309
2027,lcl_Mtruncatula_Medtr8g031010.1,0.498,15.0,2.327699,36.0,0.865946
2028,lcl_Gmax_Glyma.06G293800.1,1.0987,1.0,0.162417,151.0,3.988841
2029,CNT2085049,1.2111,7.0,1.11558,43.0,1.092588
2030,lcl_Athaliana_AT1G10657.3,0.418,15.0,2.207276,21.0,0.454737
2031,lcl_Mtruncatula_Medtr8g059490.1,0.9575,1.0,0.176804,13.0,0.407169
2032,NONATHT000579,0.3616,67.0,8.515645,13.0,0.209568
2033,lcl_Athaliana_AT4G14615.1,0.4476,16.0,2.517952,112.0,2.773897
2034,lcl_Mtruncatula_Medtr7g074390.1,0.8915,1.0,0.171819,52.0,1.538274
2035,lcl_Gmax_Glyma.09G115400.1,0.9399,1.0,0.172351,49.0,1.458145
2036,CNT2088255,0.4907,6.0,0.960004,13.0,0.333135
2037,NONATHT003310,0.4907,6.0,0.960004,13.0,0.333135
2038,lcl_Mtruncatula_Medtr6g059790.1,0.8823,3.0,0.524147,43.0,1.316189
2039,lcl_Gmax_Glyma.13G319200.3,0.3442,23.0,3.465286,79.0,1.791482
2040,CNT2087083,0.8209,8.0,1.4034,7.0,0.214839
2041,lcl_Athaliana_AT5G32037.1,0.4059,20.0,2.816563,169.0,3.35187
2042,lcl_Mtruncatula_Medtr8g028375.1,1.0497,2.0,0.343638,7.0,0.207363
2043,lcl_Gmax_Glyma.06G228200.1,0.4399,1.0,0.181508,9.0,0.297384
2044,CNT2085887,0.7117,8.0,1.258976,7.0,0.174049
2045,CNT2087416,0.5596,8.0,1.303873,16.0,0.425322
2046,lcl_Mtruncatula_Medtr4g015745.1,0.4719,1.0,0.172083,49.0,1.452902
2047,lcl_Gmax_Glyma.19G130300.1,0.7159,8.0,1.229111,9.0,0.212981
2048,CNT2087144,0.7998,5.0,0.873081,4.0,0.121719
2049,lcl_Mtruncatula_Medtr7g024990.1,0.755,1.0,0.169573,52.0,1.497228
2050,lcl_Gmax_Glyma.16G124800.1,0.8566,1.0,0.17922,61.0,1.965321
2051,CNT2085273,0.876,10.0,1.731736,175.0,5.252944
2052,lcl_Athaliana_AT5G10695.1,0.5845,8.0,1.264235,7.0,0.17511
2053,lcl_Mtruncatula_Medtr1g060080.1,0.4785,1.0,0.17432,25.0,0.761232
2054,lcl_Gmax_Glyma.03G009300.1,0.5776,6.0,0.938686,48.0,1.17592
2055,CNT2088270,0.4536,6.0,1.04651,0.0,1e-06
2056,NONATHT002612,0.4536,6.0,1.04651,0.0,1e-06
2057,lcl_Mtruncatula_Medtr6g092850.1,0.9812,1.0,0.17374,25.0,0.756136
2058,lcl_Gmax_Glyma.12G173100.1,0.3809,19.0,2.609393,31.0,0.584339
2059,lcl_Athaliana_AT2G39500.1,0.7913,8.0,1.334677,4.0,0.110964
2060,CNT2085531,1.02,7.0,1.132683,277.0,7.257887
2061,lcl_Mtruncatula_Medtr3g011180.1,0.9115,1.0,0.172351,144.0,4.284761
2062,lcl_Gmax_Glyma.12G238300.1,0.7147,3.0,0.475854,43.0,1.083111
2063,CNT2087576,0.592,11.0,1.875971,52.0,1.511423
2064,NONATHT000859,0.9089,3.0,0.557631,4.0,0.139096
2065,lcl_Mtruncatula_Medtr6g022030.1,0.7241,1.0,0.181111,19.0,0.624419
2066,lcl_Gmax_Glyma.05G067900.1,0.472,20.0,2.876173,27.0,0.558027
2067,CNT2088320,0.4345,13.0,2.100751,12.0,0.312893
2068,lcl_Athaliana_AT5G07322.1,0.8001,8.0,1.311407,1.0,0.026664
2069,lcl_Mtruncatula_Medtr3g067515.1,0.4356,1.0,0.185877,7.0,0.242327
2070,lcl_Gmax_Glyma.02G124200.1,0.7472,11.0,1.676928,81.0,1.883284
2071,CNT2085711,1.0213,3.0,0.553904,103.0,3.524425
2072,lcl_Mtruncatula_Medtr4g054405.1,0.8192,1.0,0.17584,39.0,1.207872
2073,CNT2086361,0.4364,9.0,1.518494,7.0,0.198782
2074,NONATHT003670,0.4364,9.0,1.518494,7.0,0.198782
2075,lcl_Mtruncatula_Medtr7g102300.1,0.4683,1.0,0.177809,31.0,0.982584
2076,lcl_Gmax_Glyma.15G032200.2,0.5591,8.0,1.213905,157.0,3.619415
2077,lcl_Athaliana_AT1G15900.1,0.8296,1.0,0.171299,7.0,0.205639
2078,CNT2085104,0.5436,30.0,4.033453,7.0,0.12619
2079,lcl_Mtruncatula_Medtr4g119110.1,0.839,1.0,0.172083,31.0,0.919477
2080,lcl_Gmax_Glyma.02G119200.2,0.8814,8.0,1.204842,28.0,0.63581
2081,lcl_Athaliana_AT1G70949.1,0.6446,1.0,0.17922,21.0,0.676417
2082,CNT2086438,0.5632,4.0,0.726568,7.0,0.231694
2083,lcl_Gmax_Glyma.18G270300.1,0.4574,10.0,1.473957,112.0,2.436246
2084,CNT2088174,0.8057,3.0,0.51625,1.0,0.029643
2085,lcl_Mtruncatula_Medtr5g085313.1,1.1532,1.0,0.182322,3.0,0.100028
2086,lcl_Gmax_Glyma.18G018700.1,0.3622,52.0,6.608514,61.0,0.985842
2087,lcl_Athaliana_AT2G35612.1,0.8788,1.0,0.179587,12.0,0.388351
2088,lcl_Athaliana_AT4G32924.1,0.8909,1.0,0.183596,63.0,2.131311
2089,lcl_Mtruncatula_Medtr8g079570.1,0.8212,1.0,0.177809,12.0,0.380003
2090,lcl_Gmax_Glyma.02G099600.2,0.7061,8.0,1.248658,100.0,2.440192
2091,CNT2088688,0.3559,30.0,4.140005,12.0,0.229294
2092,CNT2086947,0.3876,45.0,5.725337,19.0,0.30816
2093,lcl_Mtruncatula_Medtr6g465030.1,0.5424,8.0,1.298003,7.0,0.185161
2094,lcl_Gmax_Glyma.13G132200.2,0.5539,17.0,2.470792,12.0,0.253241
2095,lcl_Athaliana_AT5G60945.1,0.4549,1.0,0.171558,43.0,1.268007
2096,lcl_Athaliana_AT4G07526.2,0.4555,20.0,2.932075,124.0,2.666454
2097,lcl_Mtruncatula_Medtr6g037030.1,0.7712,1.0,0.182322,28.0,0.932221
2098,lcl_Gmax_Glyma.15G218000.5,0.5402,12.0,1.863542,61.0,1.471291
2099,lcl_Gmax_Glyma.16G002000.1,0.4423,37.0,4.855819,76.0,1.310001
2100,CNT2084971,1.2191,4.0,0.702943,43.0,1.332324
2101,CNT2087138,0.39,25.0,3.555754,343.0,6.942276
2102,lcl_Mtruncatula_Medtr3g467470.1,0.6806,1.0,0.171299,79.0,2.321179
2103,lcl_Gmax_Glyma.06G057600.1,1.0766,1.0,0.186851,3.0,0.105019
2104,CNT2087301,1.123,1.0,0.176478,144.0,4.496511
2105,CNT2086235,0.5169,11.0,1.778149,49.0,1.28126
2106,lcl_Mtruncatula_Medtr3g061400.1,0.7416,1.0,0.188385,13.0,0.46356
2107,CNT2088186,0.4031,22.0,3.026584,31.0,0.587456
2108,lcl_Athaliana_AT5G35698.1,0.7699,1.0,0.183164,37.0,1.243415
2109,lcl_Mtruncatula_Medtr2g012430.2,0.6597,1.0,0.174028,16.0,0.485858
2110,lcl_Gmax_Glyma.01G152800.1,0.4757,21.0,3.196599,112.0,2.593883
2111,CNT2087070,0.7058,6.0,1.04475,7.0,0.211812
2112,CNT2088191,0.4559,14.0,2.031451,9.0,0.189216
2113,lcl_Mtruncatula_Medtr1g046760.1,0.7869,1.0,0.184484,73.0,2.493619
2114,lcl_Gmax_Glyma.04G169100.1,0.4521,11.0,1.716022,16.0,0.388861
2115,CNT2086896,0.5411,14.0,2.040619,31.0,0.658309
2116,lcl_Mtruncatula_Medtr2g438200.1,0.968,1.0,0.174028,108.0,3.278779
2117,lcl_Gmax_Glyma.16G198100.1,0.4328,1.0,0.186851,21.0,0.735888
2118,CNT2086300,0.6699,6.0,0.945532,19.0,0.472503
2119,CNT2085671,0.6288,8.0,1.399329,27.0,0.825446
2120,lcl_Mtruncatula_Medtr6g091850.1,0.7157,1.0,0.174616,124.0,3.790411
2121,lcl_Gmax_Glyma.02G193500.1,0.8665,1.0,0.181508,19.0,0.628227
2122,lcl_Mtruncatula_Medtr1g053785.1,0.6624,1.0,0.172896,13.0,0.389263
2123,CNT2086998,0.5032,3.0,0.548218,9.0,0.302171
2124,lcl_Mtruncatula_Medtr1g051945.1,1.0278,1.0,0.174616,37.0,1.12955
2125,lcl_Gmax_Glyma.19G034400.1,0.5247,13.0,1.924946,75.0,1.645724
2126,lcl_Athaliana_AT5G14105.1,0.7259,5.0,0.78643,127.0,3.144313
2127,lcl_Mtruncatula_Medtr7g026750.1,1.0504,1.0,0.172896,151.0,4.518578
2128,lcl_Athaliana_AT2G03080.1,0.3542,59.0,7.597225,127.0,2.104999
2129,lcl_Mtruncatula_Medtr8g106990.1,0.9796,14.0,2.216184,43.0,1.078495
2130,lcl_Gmax_Glyma.01G118700.1,0.8774,0.0,0.0,19.0,0.626834
2131,CNT2085106,0.9413,3.0,0.47627,49.0,1.236528
2132,CNT2087249,0.739,4.0,0.694958,3.0,0.090907
2133,lcl_Mtruncatula_Medtr3g074420.1,0.8323,1.0,0.169812,37.0,1.069275
2134,lcl_Gmax_Glyma.07G182500.1,0.3444,8.0,1.35722,7.0,0.201043
2135,CNT2087113,0.6786,8.0,1.240828,19.0,0.457026
2136,CNT2087319,1.2185,34.0,4.429385,2257.0,38.309721
2137,lcl_Mtruncatula_Medtr1g046300.1,0.7019,1.0,0.188385,52.0,1.853439
2138,lcl_Gmax_Glyma.07G052000.1,0.4237,7.0,1.063279,25.0,0.577692
2139,CNT2088505,0.5672,29.0,4.218039,523.0,11.063432
2140,CNT2088685,0.3689,12.0,1.81598,13.0,0.298444
2141,lcl_Mtruncatula_Medtr3g011275.1,0.7261,1.0,0.169812,12.0,0.346849
2142,CNT2088578,0.408,14.0,2.148006,9.0,0.212731
2143,CNT2084917,0.4158,39.0,5.492937,364.0,7.221802
2144,lcl_Gmax_Glyma.06G188200.1,0.4511,6.0,0.984645,21.0,0.567059
2145,CNT2087299,0.7049,4.0,0.679247,9.0,0.259768
2146,lcl_Athaliana_AT2G47200.1,0.4499,14.0,2.186279,39.0,0.951011
2147,lcl_Mtruncatula_Medtr0888s0020.1,0.4045,14.0,2.158442,27.0,0.641531
2148,lcl_Gmax_Glyma.04G188300.1,1.2512,12.0,2.136459,144.0,4.564456
2149,CNT2087107,0.5262,6.0,1.05071,25.0,0.767555
2150,CNT2085557,0.5207,16.0,2.444484,4.0,0.092957
2151,lcl_Mtruncatula_Medtr3g098900.1,0.7197,1.0,0.185877,7.0,0.242507
2152,lcl_Gmax_Glyma.13G230000.1,0.528,8.0,1.277262,3.0,0.076705
2153,lcl_Athaliana_AT3G56390.1,0.7994,3.0,0.513387,49.0,1.436398
2154,CNT2088091,0.7466,3.0,0.462523,73.0,1.736725
2155,lcl_Mtruncatula_Medtr2g075405.1,0.6334,1.0,0.181912,31.0,1.028877
2156,lcl_Gmax_Glyma.01G092500.1,1.0359,1.0,0.171819,201.0,5.947203
2157,CNT2085069,0.9287,3.0,0.489821,91.0,2.429556
2158,CNT2087360,0.5125,13.0,1.949172,3.0,0.067829
2159,lcl_Mtruncatula_Medtr4g070305.1,0.4014,1.0,0.176804,27.0,0.845228
2160,lcl_Gmax_Glyma.10G260300.1,0.7342,4.0,0.705054,9.0,0.279619
2161,lcl_Athaliana_AT3G21352.1,0.7151,2.0,0.354268,7.0,0.220564
2162,lcl_Athaliana_AT3G61930.1,0.6053,11.0,1.689255,19.0,0.447884
2163,lcl_Mtruncatula_Medtr4g107690.1,0.4715,1.0,0.181508,13.0,0.429653
2164,lcl_Gmax_Glyma.03G172000.1,1.0624,1.0,0.170792,48.0,1.401702
2165,NONATHT000854,0.3737,56.0,7.079774,124.0,1.980725
2166,At4-1,0.4537,31.0,4.180277,307.0,5.583199
2167,lcl_Mtruncatula_Medtr5g046460.1,0.6764,1.0,0.176804,19.0,0.595641
2168,lcl_Gmax_Glyma.18G174300.1,0.6775,1.0,0.185877,25.0,0.866438
2169,lcl_Athaliana_AT2G19320.1,0.8399,4.0,0.662485,9.0,0.247069
2170,CNT2084887,1.0774,4.0,0.679567,25.0,0.723769
2171,lcl_Mtruncatula_Medtr8g105565.1,1.0031,1.0,0.171558,156.0,4.601689
2172,lcl_Gmax_Glyma.19G045300.1,0.6726,1.0,0.182322,13.0,0.433606
2173,CNT2085854,0.6931,7.0,1.159808,4.0,0.109897
2174,NONATHT003367,0.4911,8.0,1.266753,25.0,0.627181
2175,lcl_Mtruncatula_Medtr0633s0010.1,1.2036,0.0,0.0,49.0,1.745167
2176,CNT2087421,0.3498,8.0,1.281196,19.0,0.488382
2177,CNT2086649,0.6157,5.0,0.926241,7.0,0.239814
2178,lcl_Gmax_Glyma.06G098400.1,0.47,2.0,0.347479,37.0,1.119963
2179,CNT2087774,0.7782,13.0,2.093873,43.0,1.114724
2180,CNT2088397,0.6827,10.0,1.675405,9.0,0.251869
2181,lcl_Mtruncatula_Medtr7g033705.1,1.0123,1.0,0.170296,171.0,4.96958
2182,lcl_Gmax_Glyma.19G202100.1,0.5053,2.0,0.319218,25.0,0.637691
2183,lcl_Athaliana_AT1G10800.1,0.9698,10.0,1.645997,151.0,4.093505
2184,CNT2088648,1.0605,3.0,0.542163,0.0,0.0
2185,lcl_Mtruncatula_Medtr4g011980.1,0.8256,1.0,0.184036,1.0,0.033924
2186,lcl_Gmax_Glyma.08G254700.1,0.9943,1.0,0.17922,49.0,1.578615
2187,CNT2086084,0.5531,7.0,1.147903,4.0,0.107645
2188,lcl_Mtruncatula_Medtr7g075545.1,0.482,1.0,0.177809,19.0,0.601722
2189,lcl_Gmax_Glyma.20G130500.9,0.453,8.0,1.236619,21.0,0.50288
2190,NONATHT000712,0.361,43.0,5.60153,81.0,1.373695
2191,CNT2088040,0.5972,9.0,1.521941,7.0,0.199677
2192,lcl_Mtruncatula_Medtr3g108510.1,0.8995,1.0,0.184036,39.0,1.325338
2193,lcl_Gmax_Glyma.17G207300.1,0.7759,1.0,0.172083,124.0,3.680368
2194,CNT2087519,0.6148,9.0,1.419084,19.0,0.473847
2195,lcl_Athaliana_AT3G44798.1,0.4289,13.0,1.975492,3.0,0.068955
2196,lcl_Mtruncatula_Medtr1g073500.1,0.7833,1.0,0.177809,31.0,0.982584
2197,NONATHT002007,0.3941,24.0,3.335215,1.0,0.019463
2198,lcl_Athaliana_AT2G15000.1,0.554,2.0,0.307774,63.0,1.493497
2199,lcl_Mtruncatula_Medtr7g031890.1,0.7611,1.0,0.180337,19.0,0.618871
2200,lcl_Gmax_Glyma.20G011600.2,1.1324,3.0,0.491417,157.0,4.215807
2201,lcl_Athaliana_AT1G03106.1,0.3785,12.0,1.75452,9.0,0.192457
2202,lcl_Mtruncatula_Medtr1g104990.1,0.4513,1.0,0.181111,19.0,0.624227
2203,lcl_Gmax_Glyma.09G208800.1,0.4965,14.0,2.203812,3.0,0.074114
2204,lcl_Athaliana_AT2G38990.1,0.9253,0.0,0.0,67.0,2.042278
2205,lcl_Athaliana_AT3G60480.1,0.573,10.0,1.564476,16.0,0.39182
2206,lcl_Mtruncatula_Medtr7g106610.1,0.9166,1.0,0.175528,49.0,1.513819
2207,lcl_Athaliana_AT5G64572.1,0.6584,15.0,2.077455,61.0,1.171319
2208,lcl_Athaliana_AT1G17232.1,0.421,33.0,4.638239,273.0,5.391274
2209,lcl_Mtruncatula_Medtr2g094940.1,1.0221,1.0,0.180337,3.0,0.097841
2210,lcl_Gmax_Glyma.08G301900.1,0.7542,8.0,1.346167,49.0,1.390995
2211,CNT2085188,0.6119,4.0,0.631407,76.0,1.896589
2212,lcl_Athaliana_AT1G36605.1,0.9521,4.0,0.748068,57.0,1.997061
2213,lcl_Mtruncatula_Medtr2g009150.1,0.7425,1.0,0.170053,48.0,1.389546
2214,NONATHT000271,0.4072,46.0,5.886873,432.0,7.074873
2215,lcl_Athaliana_AT2G06520.1,1.0314,7.0,1.085725,13.0,0.312647
2216,lcl_Mtruncatula_Medtr5g069230.1,0.726,3.0,0.502621,28.0,0.787161
2217,lcl_Gmax_Glyma.19G096000.1,0.4258,15.0,2.08538,49.0,0.948108
2218,CNT2087752,0.4703,16.0,2.495392,91.0,2.213105
