,Seqname,0,1,2,3,4,5,6,7
1314,lcl_Gmax_Glyma.07G098900.1,0.450986,12.52622,0.036003,0.649816,0.76403,0.917158,1.044373,1.758491
1315,lcl_Athaliana_AT1G01448.3,1.437923,9.790906,0.146863,0.624137,0.699722,0.78257,1.026492,1.450713
1316,lcl_Mtruncatula_Medtr5g097215.1,0.107864,3.724452,0.028961,0.203325,0.225832,0.312373,0.368658,0.443941
1317,lcl_Gmax_Glyma.13G132200.3,2.081495,16.557046,0.125717,1.135256,1.253977,1.543801,1.940595,3.062967
1318,CNT2087695,0.990335,5.041115,0.196452,0.331972,0.382097,0.504097,0.80309,0.990335
1319,CNT2088768,0.188363,4.328284,0.043519,0.210123,0.229623,0.266241,0.30808,0.476358
1320,lcl_Mtruncatula_Medtr5g067815.1,0.724374,4.529271,0.159932,0.385502,0.410115,0.526474,0.642979,0.724658
1321,lcl_Gmax_Glyma.16G028300.2,1.085926,10.221774,0.106237,0.69209,0.725909,0.914877,1.085926,1.99808
1322,lcl_Athaliana_AT1G18382.1,0.09629,3.924254,0.024537,0.228194,0.259822,0.27733,0.357658,0.640236
1323,lcl_Athaliana_AT3G28190.1,0.860752,4.942252,0.174162,0.370227,0.38904,0.494668,0.62369,0.894638
1324,lcl_Mtruncatula_Medtr6g060620.1,0.097437,3.046595,0.031982,0.245837,0.256418,0.348692,0.488679,0.85692
1325,lcl_Gmax_Glyma.06G128800.1,0.167239,3.056535,0.054715,0.18452,0.201446,0.259007,0.371466,0.819077
1326,CNT2087441,0.094659,5.056759,0.018719,0.360438,0.382028,0.417571,0.488996,0.868801
1327,lcl_Mtruncatula_Medtr5g089895.1,0.680663,4.350419,0.156459,0.269529,0.290171,0.320596,0.419312,1.160846
1328,lcl_Gmax_Glyma.02G066900.1,11.656783,24.914887,0.467864,1.725501,1.89573,2.30174,3.072174,51.366791
1329,lcl_Gmax_Glyma.04G116800.1,0.654458,34.018317,0.019238,1.525379,1.695824,1.987536,2.537643,5.939973
1330,lcl_Athaliana_AT4G17310.2,0.736824,9.530616,0.077311,0.588903,0.673916,0.79146,0.889963,1.490632
1331,CNT2088144,6.602847,32.380199,0.203916,2.161925,2.410164,2.868021,3.693,6.90694
1332,lcl_Mtruncatula_Medtr1g098620.1,0.196827,4.859762,0.040501,0.315069,0.350017,0.415323,0.465633,0.721735
1333,CNT2085289,0.20943,3.599437,0.058184,0.253382,0.262888,0.309862,0.326264,0.520652
1334,CNT2087931,0.098269,4.872382,0.020168,0.356368,0.393958,0.449969,0.556198,0.855067
1335,lcl_Mtruncatula_Medtr1g027650.1,0.247157,4.445051,0.055603,0.193472,0.218104,0.247157,0.264299,1.177559
1336,lcl_Gmax_Glyma.15G168400.1,2.532168,21.499157,0.11778,1.043797,1.13102,1.342955,1.720294,6.927732
1337,CNT2088385,0.383712,4.630289,0.08287,0.274891,0.299491,0.357783,0.4411,0.529346
1338,CNT2088687,2.476548,25.028047,0.098951,1.390954,1.540314,1.823548,2.249658,4.50819
1339,lcl_Mtruncatula_Medtr1g033670.1,5.224142,6.621782,0.788933,0.453952,0.549327,0.646221,0.819395,8.089245
1340,lcl_Gmax_Glyma.19G099800.1,0.41291,4.445448,0.092884,0.403919,0.442238,0.562066,0.724037,1.070874
1341,CNT2085621,1.113167,6.362393,0.17496,0.557781,0.587815,0.699061,0.908689,1.93067
1342,lcl_Athaliana_AT1G06475.1,3.734289,8.218971,0.45435,0.518553,0.603267,0.715167,0.989197,3.889
1343,lcl_Mtruncatula_Medtr3g021030.1,0.144043,3.454139,0.041701,0.257898,0.30139,0.326237,0.420109,0.586178
1344,lcl_Gmax_Glyma.18G278300.1,1.536408,17.810531,0.086264,1.039367,1.235536,1.402651,1.595249,3.443566
1345,CNT2085120,0.169657,3.292287,0.051532,0.217342,0.239122,0.254974,0.291179,0.336403
1346,CNT2087287,1.391651,23.666091,0.058804,1.519576,1.749356,2.002597,2.60467,6.283272
1347,lcl_Mtruncatula_Medtr5g005180.1,0.59464,6.786767,0.087618,0.506226,0.586827,0.659397,0.767291,1.063089
1348,lcl_Gmax_Glyma.08G118300.1,1.29615,12.349981,0.104952,0.736813,0.864638,0.982871,1.116226,2.049497
1349,lcl_Athaliana_AT2G36355.3,1.068117,5.673519,0.188264,0.494625,0.556045,0.642503,0.709685,1.068117
1350,NONATHT003471,1.068117,5.673519,0.188264,0.494625,0.556045,0.642503,0.709685,1.068117
1351,lcl_Mtruncatula_Medtr7g006440.1,0.971422,4.147099,0.234241,0.296668,0.315775,0.375822,0.540766,0.971422
1352,lcl_Gmax_Glyma.19G176900.1,0.83233,3.951122,0.210657,0.364968,0.396658,0.435964,0.632119,0.83233
1353,CNT2088645,0.379907,3.03729,0.125081,0.22417,0.230614,0.273157,0.379907,0.498195
1354,lcl_Athaliana_AT1G67792.1,2.309453,37.788799,0.061115,2.442153,2.80854,3.333567,4.070287,7.270033
1355,lcl_Gmax_Glyma.03G073200.1,0.841282,9.790621,0.085927,0.611055,0.69129,0.793862,0.938706,1.676039
1356,CNT2087646,0.277134,4.694452,0.059034,0.203873,0.214689,0.247359,0.269885,0.671933
1357,CNT2086652,2.809253,22.144655,0.126859,1.50269,1.60986,1.936868,2.378725,6.856139
1358,lcl_Mtruncatula_Medtr4g106500.1,1.019645,11.97353,0.085158,0.691304,0.8504,0.93091,1.069545,1.79069
1359,lcl_Mtruncatula_Medtr2g028720.1,0.140511,4.299007,0.032685,0.318357,0.369028,0.407483,0.524171,1.277859
1360,lcl_Gmax_Glyma.14G155400.5,1.084935,11.025081,0.098406,0.71263,0.811573,0.947828,1.28507,1.878583
1361,lcl_Athaliana_AT3G43432.1,0.693106,4.236742,0.163594,0.362923,0.41548,0.470212,0.668814,1.286099
1362,CNT2088999,10.896752,19.244131,0.566238,1.130098,1.332249,1.549805,2.554509,44.459996
1363,lcl_Mtruncatula_Medtr6g090445.1,0.282183,4.02805,0.070054,0.280919,0.286092,0.305232,0.384108,0.526907
1364,lcl_Gmax_Glyma.19G140500.1,0.717621,4.258955,0.168497,0.343805,0.404556,0.45536,0.634636,0.849304
1365,NONATHT000515,2.607661,18.386413,0.141825,1.239415,1.467653,1.667653,2.156686,4.72739
1366,CNT2086083,0.528066,4.508613,0.117124,0.392058,0.429192,0.473201,0.574936,0.692181
1367,lcl_Mtruncatula_Medtr8g011190.1,0.852481,5.054837,0.168647,0.256704,0.286589,0.387392,0.528229,0.852481
1368,lcl_Gmax_Glyma.19G262100.1,0.840189,12.16365,0.069074,0.825458,0.868899,1.001948,1.209311,1.908421
1369,CNT2088808,0.458308,5.126478,0.0894,0.263067,0.283501,0.299279,0.35893,0.803835
1370,lcl_Athaliana_AT3G52830.1,0.188162,3.82481,0.049195,0.238384,0.276532,0.344827,0.581168,1.881004
1371,lcl_Mtruncatula_Medtr2g437710.1,0.53492,20.329015,0.026313,1.087321,1.179884,1.391164,1.70536,3.272349
1372,lcl_Gmax_Glyma.09G052300.1,0.676933,3.523388,0.192126,0.211837,0.233193,0.272759,0.323896,0.676933
1373,CNT2085053,0.306564,11.593783,0.026442,0.566613,0.654532,0.753762,1.043266,2.186895
1374,lcl_Mtruncatula_Medtr3g449970.1,0.522289,4.339068,0.120369,0.283551,0.323778,0.352585,0.415717,0.749072
1375,lcl_Gmax_Glyma.01G065900.1,0.375942,3.300921,0.11389,0.173421,0.195549,0.208987,0.235389,0.375942
1376,CNT2087395,0.267477,3.369617,0.079379,0.272787,0.300632,0.323777,0.412468,0.564678
1377,lcl_Athaliana_AT1G11655.1,0.929511,7.51822,0.123634,0.448155,0.555873,0.652779,0.859499,1.795456
1378,CNT2088188,2.126815,10.573722,0.201142,0.687857,0.773605,0.835561,1.043705,2.126815
1379,NONATHT000447,2.126815,10.573722,0.201142,0.687857,0.773605,0.835561,1.043705,2.126815
1380,lcl_Mtruncatula_Medtr6g014795.1,0.161272,3.435878,0.046938,0.229893,0.266243,0.288018,0.393692,0.655701
1381,lcl_Gmax_Glyma.08G347500.1,0.235727,6.061592,0.038889,0.338699,0.449159,0.51289,0.612881,0.909027
1382,lcl_Athaliana_AT3G29798.1,0.211432,5.730877,0.036894,0.389899,0.437701,0.554253,0.626261,0.865067
1383,CNT2085305,0.54737,3.49669,0.15654,0.265142,0.290804,0.303881,0.33406,0.54737
1384,lcl_Mtruncatula_Medtr7g104880.1,0.342339,3.584672,0.095501,0.363691,0.412181,0.455261,0.502705,0.798204
1385,lcl_Gmax_Glyma.11G018900.1,0.590714,6.380688,0.092578,0.417029,0.467282,0.527513,0.624398,0.920029
1386,NONATHT000372,0.308941,34.912779,0.008849,1.71752,1.957598,2.381802,3.135498,10.445464
1387,CNT2085436,0.335032,7.258681,0.046156,0.425733,0.507635,0.573705,0.652094,2.604718
1388,lcl_Mtruncatula_Medtr6g453240.1,0.301627,3.377382,0.089308,0.174568,0.185231,0.210488,0.25796,0.320536
1389,lcl_Gmax_Glyma.16G013700.1,0.52213,9.680473,0.053936,0.52213,0.536027,0.623814,0.749067,1.175714
1390,CNT2086556,0.123716,8.71042,0.014203,0.560814,0.638231,0.773706,1.001512,1.710622
1391,NONATHT001062,0.123716,8.71042,0.014203,0.560814,0.638231,0.773706,1.001512,1.710622
1392,lcl_Mtruncatula_Medtr1g050805.1,0.1094,4.688867,0.023332,0.202108,0.272642,0.308943,0.429749,0.873643
1393,lcl_Gmax_Glyma.09G121800.1,0.616943,4.092423,0.150752,0.256384,0.306671,0.329422,0.373476,0.616943
1394,CNT2087568,0.699671,16.726662,0.04183,1.043375,1.119985,1.301278,1.640149,2.971472
1395,CNT2088014,0.459006,4.117651,0.111473,0.263591,0.292212,0.32451,0.449056,0.658879
1396,lcl_Mtruncatula_Medtr5g064170.1,0.155361,3.823662,0.040631,0.213784,0.27293,0.303166,0.506521,0.596529
1397,lcl_Gmax_Glyma.10G205700.1,0.454914,9.113342,0.049917,0.556659,0.625606,0.736628,0.937172,1.199227
1398,lcl_Athaliana_AT1G35614.1,0.39497,4.91368,0.080382,0.39497,0.429805,0.484314,0.621771,1.305411
1399,lcl_Athaliana_AT1G69572.1,3.221534,15.929545,0.202236,1.077576,1.168001,1.267781,1.776951,3.221534
1400,lcl_Mtruncatula_Medtr4g114540.1,0.393694,4.05018,0.097204,0.27431,0.326791,0.366433,0.395667,0.640352
1401,lcl_Gmax_Glyma.13G281000.1,0.353596,7.399922,0.047784,0.47398,0.540852,0.599044,0.713062,3.255366
1402,lcl_Athaliana_AT5G26622.2,0.735653,11.89858,0.061827,0.691598,0.735653,0.873112,1.17524,1.532332
1403,CNT2088169,0.161941,4.123114,0.039276,0.296152,0.306392,0.347949,0.48085,0.949254
1404,lcl_Mtruncatula_Medtr0044s0290.1,0.247804,3.613951,0.068569,0.212366,0.235229,0.271311,0.358296,0.91118
1405,CNT2084899,0.118556,6.121415,0.019367,0.421621,0.493553,0.563058,0.705695,1.10564
1406,CNT2088072,0.091877,3.188417,0.028816,0.161266,0.169714,0.216699,0.32127,0.454445
1407,lcl_Mtruncatula_Medtr1g052855.1,0.386364,3.040538,0.127071,0.225681,0.232627,0.368692,0.43552,0.635941
1408,CNT2087158,0.241004,10.288804,0.023424,0.701342,0.774666,0.873145,1.116634,1.853636
1409,NONATHT001056,0.241004,10.288804,0.023424,0.701342,0.774666,0.873145,1.116634,1.853636
1410,lcl_Gmax_Glyma.04G152700.1,1.984077,16.119607,0.123085,1.115854,1.208918,1.446151,1.659055,10.381061
1411,CNT2085786,0.548632,7.934549,0.069145,0.470481,0.493751,0.633279,0.755785,0.90923
1412,CNT2088657,0.440983,8.230708,0.053578,0.563543,0.61237,0.651638,0.857421,1.290239
1413,lcl_Mtruncatula_Medtr7g107290.1,0.153149,3.414675,0.04485,0.27565,0.287046,0.358677,0.460669,0.504158
1414,lcl_Athaliana_AT5G28070.1,1.642429,3.698104,0.444127,0.300192,0.346197,0.417585,0.557339,1.642429
1415,CNT2087329,0.477655,6.921899,0.069006,0.472914,0.547023,0.621402,0.763351,0.991604
1416,lcl_Mtruncatula_Medtr1g058990.1,0.583596,4.926323,0.118465,0.398189,0.43814,0.506461,0.583596,0.720266
1417,lcl_Gmax_Glyma.16G158600.2,0.707574,7.541753,0.093821,0.431392,0.509172,0.571325,0.724063,1.567063
1418,CNT2084965,0.097622,4.346975,0.022457,0.330528,0.349719,0.400158,0.499599,0.923812
1419,NONATHT001344,0.097622,4.346975,0.022457,0.330528,0.349719,0.400158,0.499599,0.923812
1420,lcl_Mtruncatula_Medtr1g014530.1,0.547845,3.715655,0.147442,0.209496,0.216123,0.252771,0.333122,0.547845
1421,lcl_Gmax_Glyma.06G289500.3,0.433705,14.349002,0.030225,0.799491,0.924994,1.120949,1.490525,2.584412
1422,CNT2087922,0.336768,4.469679,0.075345,0.375118,0.450602,0.565772,0.731733,1.110557
1423,CNT2088716,1.408412,9.005136,0.156401,0.666538,0.71265,0.78271,0.96556,1.629396
1424,lcl_Mtruncatula_Medtr2g089960.1,0.992544,10.439787,0.095073,0.551179,0.619355,0.712972,0.803725,2.147566
1425,lcl_Gmax_Glyma.05G148500.1,1.632544,12.725265,0.128292,0.840568,0.899419,0.984614,1.215504,2.06016
1426,CNT2089076,0.65897,10.0611,0.065497,0.433459,0.500599,0.562533,0.65897,1.216867
1427,lcl_Mtruncatula_Medtr3g040450.1,0.322243,3.5808,0.089992,0.223823,0.260891,0.278877,0.336405,0.435324
1428,lcl_Gmax_Glyma.13G263500.1,0.341886,9.674303,0.03534,0.444347,0.525865,0.605781,0.777024,1.162846
1429,CNT2085197,0.21493,3.540131,0.060712,0.232873,0.234685,0.269223,0.290852,0.505318
1430,CNT2085302,1.085733,7.364732,0.147423,0.608677,0.740326,0.849176,1.077348,2.441375
1431,lcl_Mtruncatula_Medtr8g054310.1,0.224483,3.001325,0.074795,0.267381,0.301249,0.310582,0.366507,0.437328
1432,lcl_Gmax_Glyma.08G170600.1,0.698373,11.77319,0.059319,0.701605,0.777352,0.986816,1.138725,1.92685
1433,CNT2085437,0.131302,3.459153,0.037958,0.248901,0.259834,0.271802,0.353482,0.759557
1434,NONATHT001420,0.131302,3.459153,0.037958,0.248901,0.259834,0.271802,0.353482,0.759557
1435,lcl_Gmax_Glyma.08G229200.1,0.363899,4.039401,0.090087,0.242329,0.277363,0.314129,0.366284,0.857583
1436,lcl_Athaliana_AT5G32420.2,0.578239,9.13008,0.063333,0.567436,0.639502,0.706232,0.954394,3.084906
1437,lcl_Athaliana_AT2G20453.1,0.167306,2.945133,0.056808,0.232621,0.269165,0.382614,0.495385,0.849512
1438,lcl_Mtruncatula_Medtr1966s0020.1,1.649712,3.653098,0.451593,0.313074,0.337173,0.368723,0.392769,1.649712
1439,lcl_Gmax_Glyma.09G007800.1,0.310208,3.69158,0.084031,0.279987,0.296881,0.310208,0.364574,0.45168
1440,NONATHT002108,3.561139,53.77629,0.066221,2.84772,3.333796,3.919828,5.007072,9.874397
1441,lcl_Athaliana_AT2G07806.3,1.128051,7.62787,0.147885,0.636228,0.725646,0.759407,1.019667,1.315814
1442,lcl_Gmax_Glyma.03G151600.1,0.401817,4.62339,0.086909,0.328322,0.346913,0.388132,0.406043,0.599646
1443,lcl_Athaliana_AT3G55515.1,0.259187,3.43364,0.075485,0.243689,0.259187,0.296121,0.375977,0.741687
1444,CNT2088341,0.717823,10.506932,0.068319,0.760919,0.868501,0.976067,1.157079,1.973607
1445,lcl_Mtruncatula_Medtr0538s0010.1,0.275042,4.145839,0.066342,0.261377,0.275451,0.30858,0.351748,0.656066
1446,lcl_Gmax_Glyma.13G034800.1,0.440051,4.065001,0.108254,0.2958,0.341957,0.393842,0.540432,0.643715
1447,lcl_Athaliana_AT2G12540.1,1.793149,29.35452,0.061086,2.044155,2.256618,2.54929,3.205717,7.8717
1448,NONATHT000494,0.132208,2.917508,0.045315,0.229152,0.251291,0.253644,0.370824,0.487758
1449,lcl_Mtruncatula_Medtr3g463050.1,0.460784,4.245951,0.108523,0.302376,0.341445,0.407158,0.46611,0.706224
1450,lcl_Gmax_Glyma.11G134100.1,0.621103,6.815603,0.09113,0.407046,0.46479,0.580799,0.66502,0.858154
1451,NONATHT000209,1.162391,4.980206,0.233402,0.335857,0.366439,0.422017,0.570421,1.162391
1452,CNT2088037,0.105375,6.176909,0.01706,0.335186,0.36057,0.416169,0.522955,0.637502
1453,lcl_Mtruncatula_Medtr1g016200.1,0.319413,4.613628,0.069232,0.319413,0.343351,0.384301,0.410535,0.592595
1454,lcl_Gmax_Glyma.12G010400.1,0.420317,5.820368,0.072215,0.427016,0.475929,0.548039,0.571507,1.050997
1455,CNT2088911,1.042928,10.827671,0.096321,0.705839,0.780186,0.910778,1.045381,1.703531
1456,lcl_Athaliana_AT2G33705.1,0.288049,3.13123,0.091992,0.225782,0.236648,0.25171,0.35136,0.386331
1457,lcl_Mtruncatula_Medtr8g068470.1,0.833677,8.601273,0.096925,0.364741,0.417273,0.497839,0.665327,0.90733
1458,lcl_Gmax_Glyma.03G191600.1,0.505159,13.334453,0.037884,0.826439,0.880896,1.027655,1.306813,2.864556
1459,lcl_Athaliana_AT1G78410.1,2.357092,9.805673,0.24038,0.680645,0.750793,0.879454,1.101669,2.369543
1460,lcl_Athaliana_AT5G43066.1,0.376664,3.128287,0.120406,0.302447,0.341424,0.451928,0.615901,0.722154
1461,lcl_Mtruncatula_Medtr2g049845.1,0.184096,3.291998,0.055922,0.314225,0.348291,0.426542,0.486169,0.516867
1462,lcl_Gmax_Glyma.12G206300.5,0.71982,9.054569,0.079498,0.640006,0.756245,0.860404,0.986318,1.604595
1463,CNT2085957,0.614012,4.18702,0.146647,0.17159,0.198593,0.218978,0.280297,0.614012
1464,CNT2086733,0.546867,6.311109,0.086651,0.394116,0.45401,0.584362,0.745271,1.024777
1465,lcl_Gmax_Glyma.09G198600.2,0.470123,3.951534,0.118972,0.232581,0.256897,0.292359,0.350002,0.470189
1466,NONATHT001824,3.008841,18.120141,0.16605,1.107634,1.225,1.547624,2.003927,16.378181
1467,lcl_Athaliana_AT5G15190.2,0.926785,9.252449,0.100166,0.650958,0.704056,0.852373,1.261393,1.988059
1468,lcl_Mtruncatula_Medtr5g030470.1,0.300319,4.74567,0.063283,0.336378,0.364961,0.515131,0.578328,1.016138
1469,lcl_Gmax_Glyma.18G006400.1,1.131565,10.579122,0.106962,0.633229,0.720257,0.849449,1.131565,4.66992
1470,CNT2085980,0.151571,8.379437,0.018088,0.31356,0.349274,0.403185,0.553012,0.624391
1471,lcl_Athaliana_AT4G37225.1,0.318143,8.661552,0.03673,0.606759,0.691597,0.81016,0.9663,1.302358
1472,lcl_Mtruncatula_Medtr1g027430.1,0.517976,4.624144,0.112016,0.295495,0.332985,0.377516,0.469269,0.781666
1473,lcl_Gmax_Glyma.02G248600.1,0.228919,3.294436,0.069486,0.274061,0.325673,0.354162,0.384587,0.42196
1474,CNT2085843,2.909533,13.612839,0.213735,0.995548,1.100877,1.265892,1.554343,4.316423
1475,NONATHT002415,0.843036,4.598353,0.183334,0.268425,0.316899,0.351898,0.420213,0.843036
1476,lcl_Mtruncatula_Medtr6g037720.1,0.811662,8.857987,0.091631,0.450118,0.483621,0.619101,0.778472,1.120087
1477,lcl_Gmax_Glyma.13G366400.1,0.472355,3.964009,0.119161,0.229323,0.256905,0.288471,0.440978,0.619985
1478,CNT2088104,0.97486,6.640078,0.146815,0.439637,0.4743,0.517205,0.611736,0.97486
1479,lcl_Mtruncatula_Medtr1g115355.1,0.773449,9.332693,0.082875,0.632283,0.689899,0.74775,0.825134,3.797668
1480,lcl_Gmax_Glyma.U042100.1,0.592937,10.219695,0.058019,0.644683,0.730836,0.862957,1.105118,1.434144
1481,CNT2085570,0.334031,5.027595,0.06644,0.334871,0.363882,0.444107,0.509226,1.173407
1482,lcl_Athaliana_AT3G62640.1,0.72111,9.045977,0.079716,0.611313,0.679813,0.729847,1.092595,2.251868
1483,lcl_Mtruncatula_Medtr4g098700.1,0.757649,5.320896,0.142391,0.337933,0.360062,0.396909,0.422359,0.980069
1484,lcl_Gmax_Glyma.13G027100.1,0.894442,6.330174,0.141298,0.539114,0.599628,0.654425,0.743701,1.366286
1485,lcl_Athaliana_AT3G42922.1,2.866408,7.478306,0.383296,0.516353,0.563316,0.668161,0.88239,2.866408
1486,lcl_Athaliana_AT1G52825.1,0.658798,7.282362,0.090465,0.379572,0.422328,0.489529,0.662411,1.024329
1487,lcl_Mtruncatula_Medtr5g029430.1,0.155985,4.776043,0.03266,0.317146,0.356092,0.382119,0.443001,0.673101
1488,lcl_Gmax_Glyma.18G193500.1,0.128135,3.087712,0.041499,0.201318,0.221554,0.265071,0.333617,0.486818
1489,CNT2086825,1.147275,6.013652,0.190778,0.539044,0.613283,0.837044,0.954666,1.147275
1490,NONATHT003686,1.147275,6.013652,0.190778,0.539044,0.613283,0.837044,0.954666,1.147275
1491,lcl_Mtruncatula_Medtr0030s0390.1,0.23268,3.269557,0.071166,0.270379,0.299592,0.320871,0.499523,0.604537
1492,lcl_Gmax_Glyma.13G132200.1,3.141812,35.432287,0.088671,2.184036,2.467429,2.809718,3.423946,8.581726
1493,lcl_Athaliana_AT4G01525.1,1.537648,12.74258,0.12067,1.033238,1.190248,1.334815,1.596459,4.39616
1494,CNT2085300,0.076055,3.619408,0.021013,0.240326,0.25362,0.290386,0.380092,0.657447
1495,lcl_Mtruncatula_Medtr6g084180.1,0.238148,5.417703,0.043957,0.322147,0.338206,0.344891,0.480384,0.643512
1496,lcl_Gmax_Glyma.13G247900.1,0.30104,12.501724,0.02408,0.64355,0.682233,0.802831,0.92146,1.424182
1497,CNT2085870,0.526948,5.382564,0.097899,0.496335,0.523077,0.56117,0.670511,1.250473
1498,NONATHT002329,0.526948,5.382564,0.097899,0.496335,0.523077,0.56117,0.670511,1.250473
1499,lcl_Mtruncatula_Medtr4g086430.1,0.634021,3.84337,0.164965,0.207633,0.229819,0.259643,0.34727,0.634021
1500,lcl_Gmax_Glyma.11G198100.1,0.454717,4.839703,0.093955,0.329875,0.350987,0.408528,0.454537,0.821021
1501,lcl_Athaliana_AT4G08013.1,0.430298,5.045769,0.085279,0.359266,0.430298,0.487017,0.62466,1.01822
1502,lcl_Athaliana_AT1G07728.1,3.539512,26.156996,0.135318,2.057634,2.351297,2.623437,3.401659,6.583777
1503,lcl_Mtruncatula_Medtr5g094650.1,0.371839,3.118647,0.119231,0.193218,0.217238,0.282403,0.343868,0.379285
1504,lcl_Gmax_Glyma.13G030000.1,0.237206,3.178243,0.074634,0.257365,0.275449,0.317466,0.356651,0.692749
1505,lcl_Gmax_Glyma.01G175700.7,1.683593,50.2443,0.033508,2.955119,3.354448,3.880941,4.6748,18.958956
1506,CNT2087378,0.536519,5.790065,0.092662,0.412581,0.487979,0.536519,0.623874,1.378502
1507,lcl_Athaliana_AT1G58248.1,0.531336,4.06387,0.130746,0.278019,0.292786,0.340284,0.433396,0.547937
1508,lcl_Mtruncatula_Medtr6g044562.1,0.498325,6.207342,0.08028,0.316557,0.347465,0.378896,0.443214,0.852301
1509,lcl_Gmax_Glyma.01G105100.1,0.583834,7.788724,0.074959,0.417837,0.481837,0.583834,0.717916,3.214446
1510,lcl_Athaliana_AT4G33960.1,0.726628,6.405884,0.113431,0.362975,0.409051,0.555379,0.726628,2.193532
1511,lcl_Athaliana_AT4G04223.2,0.520526,6.558196,0.07937,0.388167,0.452483,0.488657,0.535232,1.016822
1512,lcl_Mtruncatula_Medtr0655s0020.1,0.142379,4.601932,0.030939,0.296671,0.313159,0.336539,0.429864,0.576707
1513,lcl_Gmax_Glyma.04G115000.1,1.987302,15.768254,0.126032,0.993911,1.171072,1.377738,1.698785,4.365948
1514,lcl_Gmax_Glyma.11G013200.1,1.728535,13.302714,0.129938,0.802546,0.916972,1.043885,1.445364,2.483455
1515,CNT2085734,0.582666,7.758815,0.075097,0.664816,0.846802,1.091195,1.454121,2.108123
1516,CNT2088669,0.522958,7.125224,0.073395,0.467058,0.547874,0.573727,0.667924,0.910653
1517,lcl_Mtruncatula_Medtr8g026880.1,0.732577,4.626954,0.158328,0.267211,0.306811,0.487179,0.579598,0.850356
1518,lcl_Gmax_Glyma.02G300800.1,2.869378,24.115593,0.118984,1.698832,1.951807,2.29831,2.86638,9.709307
1519,lcl_Athaliana_AT2G21187.3,0.594012,12.354689,0.04808,0.679753,0.753567,0.957404,1.089952,2.582067
1520,lcl_Athaliana_AT2G13295.1,0.745328,7.063149,0.105524,0.497773,0.593245,0.638481,0.689258,0.90712
1521,lcl_Mtruncatula_Medtr8g080010.1,0.715438,4.715177,0.151731,0.356633,0.380212,0.458268,0.488288,0.721899
1522,lcl_Gmax_Glyma.15G137400.1,0.558656,21.187228,0.026368,1.022967,1.200887,1.330522,1.635877,2.939479
1523,lcl_Athaliana_AT5G19151.1,0.923448,5.66277,0.163074,0.409095,0.455252,0.561205,0.873187,2.420228
1524,CNT2085779,0.090759,4.421329,0.020527,0.275847,0.315184,0.377076,0.46387,0.56969
1525,lcl_Mtruncatula_Medtr1g037380.1,0.291015,3.15111,0.092353,0.240099,0.297456,0.307604,0.317677,0.404755
1526,lcl_Gmax_Glyma.02G283600.1,0.363758,3.735349,0.097383,0.281885,0.315248,0.363758,0.419102,0.718049
1527,NONATHT002327,1.195592,9.768757,0.122389,0.75772,0.830687,0.979755,1.1893,4.04738
1528,NONATHT003489,2.954539,38.901244,0.07595,2.640687,3.075469,3.519465,4.568048,10.787117
1529,lcl_Mtruncatula_Medtr2g103000.1,0.10713,3.865659,0.027713,0.282744,0.307421,0.350313,0.481186,0.682773
1530,lcl_Gmax_Glyma.19G062900.1,0.328589,4.302245,0.076376,0.343306,0.40676,0.461378,0.49429,0.557576
1531,NONATHT002299,0.426579,2.918828,0.146148,0.230956,0.305096,0.383128,0.522322,0.968569
1532,NONATHT001695,0.426579,2.918828,0.146148,0.230956,0.305096,0.383128,0.522322,0.968569
1533,lcl_Mtruncatula_Medtr0422s0040.1,0.280364,5.251417,0.053388,0.41406,0.434689,0.446675,0.658189,1.418307
1534,lcl_Gmax_Glyma.04G022000.1,0.447035,14.70965,0.030391,0.786176,0.854195,0.984908,1.270454,1.869638
1535,CNT2084877,0.40673,4.395698,0.092529,0.351397,0.391498,0.447791,0.626805,0.763015
1536,CNT2087295,0.162159,4.183687,0.03876,0.19868,0.218836,0.261143,0.31573,0.430584
1537,lcl_Mtruncatula_Medtr2g080020.1,0.787676,4.320899,0.182294,0.354727,0.472265,0.494623,0.641964,1.089806
1538,lcl_Gmax_Glyma.10G214500.1,1.715463,14.323982,0.119762,0.678291,0.813194,0.999836,1.159046,6.671224
1539,CNT2087275,0.45937,6.464899,0.071056,0.321535,0.426983,0.470006,0.526682,0.883861
1540,lcl_Mtruncatula_Medtr5g464540.1,0.101921,3.130097,0.032562,0.240792,0.273901,0.282841,0.341267,0.607246
1541,lcl_Gmax_Glyma.02G168600.1,0.470875,4.631202,0.101674,0.329056,0.367935,0.442695,0.531864,1.472108
1542,lcl_Athaliana_AT3G13910.1,0.586236,8.376714,0.069984,0.569853,0.586236,0.680497,0.931616,1.510622
1543,CNT2086596,0.488628,5.246596,0.093132,0.329032,0.393988,0.482363,0.603828,1.352138
1544,lcl_Mtruncatula_Medtr7g078535.1,0.209439,3.96339,0.052843,0.250934,0.277719,0.299168,0.330328,0.421154
1545,CNT2088927,0.579434,11.579432,0.05004,0.782642,0.861829,0.988604,1.181993,1.610136
1546,lcl_Athaliana_AT5G48412.1,0.94434,10.778977,0.087609,0.738838,0.834295,0.955856,1.317434,2.958071
1547,lcl_Mtruncatula_Medtr7g103040.1,0.653436,4.292801,0.152217,0.350249,0.37654,0.40272,0.521303,0.893393
