,Seqname,0,1,2,3,4,5,6,7
1362,CNT2088999,-0.069028,-0.078098,0.883854,-0.087176,-0.087588,0.995303,-386.1,0.123123
1363,lcl_Mtruncatula_Medtr6g090445.1,-1.127087,-1.120827,1.005585,-0.952348,-0.933147,1.020576,-59.3,0.090226
1364,lcl_Gmax_Glyma.19G140500.1,-0.974694,-0.983041,0.991509,-0.681322,-0.672709,1.012803,-85.3,0.12459
1365,NONATHT000515,-0.095726,-0.101104,0.9468,-0.108466,-0.106034,1.022934,-321.2,0.103001
1366,CNT2086083,-0.780357,-0.791176,0.986326,-0.620272,-0.61922,1.001698,-84.2,0.122186
1367,lcl_Mtruncatula_Medtr8g011190.1,-0.763432,-0.752955,1.013914,-0.684292,-0.661166,1.034978,-71.6,0.091185
1368,lcl_Gmax_Glyma.19G262100.1,-0.173293,-0.174716,0.991858,-0.138292,-0.133737,1.034059,-188.4,0.122871
1369,CNT2088808,-1.092798,-1.102603,0.991107,-0.733654,-0.73386,0.99972,-66.1,0.098462
1370,lcl_Athaliana_AT3G52830.1,-1.21706,-1.238156,0.982962,-0.944486,-0.955654,0.988315,-81.4,0.1
1371,lcl_Mtruncatula_Medtr2g437710.1,-0.076631,-0.071361,1.073844,-0.110993,-0.105284,1.054223,-303.4,0.106335
1372,lcl_Gmax_Glyma.09G052300.1,-1.489132,-1.494689,0.996282,-1.001122,-0.977121,1.024563,-40.6,0.114537
1373,CNT2085053,-0.300611,-0.29548,1.017364,-0.216836,-0.212572,1.020057,-132.9,0.098296
1374,lcl_Mtruncatula_Medtr3g449970.1,-1.230717,-1.232815,0.998297,-0.871864,-0.872231,0.999579,-48.1,0.091216
1375,lcl_Gmax_Glyma.01G065900.1,-1.758463,-1.749107,1.005349,-1.249616,-1.220969,1.023462,-42.0,0.105263
1376,CNT2087395,-1.416184,-1.400667,1.011079,-1.058151,-1.038625,1.0188,-58.9,0.121849
1377,lcl_Athaliana_AT1G11655.1,-0.279384,-0.302969,0.922153,-0.340161,-0.344488,0.98744,-137.6,0.11753
1378,CNT2088188,-0.211506,-0.221926,0.953048,-0.213241,-0.213997,0.996465,-188.3,0.114286
1379,NONATHT000447,-0.211506,-0.221926,0.953048,-0.213241,-0.213997,0.996465,-188.3,0.114286
1380,lcl_Mtruncatula_Medtr6g014795.1,-1.68364,-1.685439,0.998932,-1.040854,-1.038308,1.002451,-40.7,0.113043
1381,lcl_Gmax_Glyma.08G347500.1,-0.690501,-0.677818,1.018711,-0.49909,-0.476553,1.047291,-67.4,0.119403
1382,lcl_Athaliana_AT3G29798.1,-0.589553,-0.609171,0.967795,-0.449421,-0.450976,0.996552,-104.6,0.122396
1383,CNT2085305,-1.24385,-1.229917,1.011328,-1.037168,-1.018714,1.018114,-58.5,0.114407
1384,lcl_Mtruncatula_Medtr7g104880.1,-1.04063,-1.106432,0.940528,-0.722227,-0.754636,0.957054,-82.3,0.139098
1385,lcl_Gmax_Glyma.11G018900.1,-0.523706,-0.522105,1.003066,-0.405625,-0.398261,1.01849,-99.5,0.117506
1386,NONATHT000372,-0.070811,-0.071375,0.992086,-0.073339,-0.071388,1.027328,-496.3,0.095217
1387,CNT2085436,-0.54095,-0.542664,0.996843,-0.400829,-0.389963,1.027866,-96.24,0.084746
1388,lcl_Mtruncatula_Medtr6g453240.1,-1.444724,-1.420995,1.016699,-1.174049,-1.148031,1.022663,-38.6,0.097674
1389,lcl_Gmax_Glyma.16G013700.1,-0.297964,-0.291885,1.020826,-0.281532,-0.266153,1.057782,-148.7,0.104334
1390,CNT2086556,-0.287994,-0.294029,0.979477,-0.23815,-0.234795,1.014289,-134.6,0.103986
1391,NONATHT001062,-0.287994,-0.294029,0.979477,-0.23815,-0.234795,1.014289,-134.6,0.103986
1392,lcl_Mtruncatula_Medtr1g050805.1,-1.444991,-1.458432,0.990784,-0.96307,-0.956328,1.00705,-52.0,0.092715
1393,lcl_Gmax_Glyma.09G121800.1,-1.030607,-1.012364,1.01802,-0.912321,-0.878058,1.039021,-58.8,0.095588
1394,CNT2087568,-0.102142,-0.110774,0.922076,-0.08753,-0.088064,0.99393,-269.2,0.122966
1395,CNT2088014,-0.93929,-0.925786,1.014587,-0.807722,-0.791422,1.020595,-59.0,0.099631
1396,lcl_Mtruncatula_Medtr5g064170.1,-0.944306,-0.932988,1.012132,-0.985056,-0.970917,1.014562,-88.7,0.090551
1397,lcl_Gmax_Glyma.10G205700.1,-0.300219,-0.289412,1.037339,-0.286327,-0.272058,1.052448,-134.8,0.103789
1398,lcl_Athaliana_AT1G35614.1,-0.691432,-0.721981,0.957687,-0.540606,-0.544615,0.992638,-96.5,0.117302
1399,lcl_Athaliana_AT1G69572.1,-0.086169,-0.093906,0.917607,-0.107429,-0.106069,1.012829,-265.9,0.109125
1400,lcl_Mtruncatula_Medtr4g114540.1,-1.132773,-1.122324,1.00931,-0.804117,-0.773959,1.038966,-61.4,0.113971
1401,lcl_Gmax_Glyma.13G281000.1,-0.412238,-0.426299,0.967015,-0.349265,-0.349133,1.00038,-119.2,0.117409
1402,lcl_Athaliana_AT5G26622.2,-0.255318,-0.26743,0.954707,-0.192751,-0.19274,1.000059,-179.3,0.11284
1403,CNT2088169,-0.74224,-0.747028,0.993591,-0.653639,-0.643875,1.015165,-61.4,0.132143
1404,lcl_Mtruncatula_Medtr0044s0290.1,-1.380529,-1.37311,1.005403,-0.889181,-0.866252,1.026469,-50.3,0.110169
1405,CNT2084899,-0.478207,-0.470889,1.01554,-0.423142,-0.411556,1.028153,-105.9,0.110312
1406,CNT2088072,-1.750686,-1.768448,0.989956,-1.187644,-1.187853,0.999824,-36.2,0.092233
1407,lcl_Mtruncatula_Medtr1g052855.1,-1.646547,-1.673886,0.983667,-1.16832,-1.169297,0.999164,-51.1,0.129187
1408,CNT2087158,-0.178066,-0.1818,0.979463,-0.251886,-0.247615,1.017252,-198.8,0.100437
1409,NONATHT001056,-0.178066,-0.1818,0.979463,-0.251886,-0.247615,1.017252,-198.8,0.100437
1410,lcl_Gmax_Glyma.04G152700.1,-0.06162,-0.077866,0.791358,-0.118534,-0.121806,0.973135,-302.1,0.112933
1411,CNT2085786,-0.509019,-0.519001,0.980766,-0.365257,-0.357152,1.022692,-128.4,0.096525
1412,CNT2088657,-0.257814,-0.277103,0.930392,-0.222353,-0.225583,0.985679,-135.2,0.120438
1413,lcl_Mtruncatula_Medtr7g107290.1,-1.171409,-1.171865,0.999611,-0.954925,-0.945751,1.009701,-52.4,0.116183
1414,lcl_Athaliana_AT5G28070.1,-1.222058,-1.237703,0.987359,-0.841978,-0.859359,0.979774,-68.6,0.120301
1415,CNT2087329,-0.238432,-0.257554,0.925754,-0.337781,-0.341356,0.989529,-128.8,0.136461
1416,lcl_Mtruncatula_Medtr1g058990.1,-0.769936,-0.811254,0.949069,-0.59316,-0.603769,0.982427,-78.7,0.11747
1417,lcl_Gmax_Glyma.16G158600.2,-0.559793,-0.564171,0.992241,-0.435883,-0.427023,1.020747,-98.9,0.094567
1418,CNT2084965,-1.103661,-1.114188,0.990551,-0.843421,-0.843265,1.000186,-65.6,0.10596
1419,NONATHT001344,-1.103661,-1.114188,0.990551,-0.843421,-0.843265,1.000186,-65.6,0.10596
1420,lcl_Mtruncatula_Medtr1g014530.1,-1.357437,-1.345919,1.008558,-1.017197,-0.993295,1.024062,-53.9,0.11157
1421,lcl_Gmax_Glyma.06G289500.3,-0.058821,-0.07441,0.790499,-0.14486,-0.144253,1.004208,-229.1,0.106496
1422,CNT2087922,-0.615345,-0.63843,0.963841,-0.512877,-0.51494,0.995994,-82.8,0.12381
1423,CNT2088716,-0.118855,-0.130295,0.912198,-0.191292,-0.186757,1.024285,-173.9,0.116203
1424,lcl_Mtruncatula_Medtr2g089960.1,-0.345483,-0.333675,1.035387,-0.306936,-0.287642,1.067076,-133.7,0.098529
1425,lcl_Gmax_Glyma.05G148500.1,-0.181873,-0.173373,1.049025,-0.195103,-0.180531,1.080716,-195.9,0.104567
1426,CNT2089076,-0.383881,-0.394321,0.973524,-0.288436,-0.286933,1.005237,-90.0,0.100787
1427,lcl_Mtruncatula_Medtr3g040450.1,-1.045875,-1.036741,1.00881,-0.846723,-0.828036,1.022568,-44.9,0.148305
1428,lcl_Gmax_Glyma.13G263500.1,-0.377927,-0.366321,1.031685,-0.320285,-0.304281,1.052594,-109.2,0.101142
1429,CNT2085197,-1.269083,-1.284367,0.9881,-0.920273,-0.912045,1.009022,-53.5,0.120172
1430,CNT2085302,-0.280772,-0.322378,0.870939,-0.3117,-0.321868,0.968409,-171.4,0.105364
1431,lcl_Mtruncatula_Medtr8g054310.1,-1.490045,-1.532818,0.972095,-1.220393,-1.236886,0.986666,-71.8,0.11165
1432,lcl_Gmax_Glyma.08G170600.1,-0.210463,-0.20984,1.002973,-0.181027,-0.173872,1.04115,-163.0,0.111396
1433,CNT2085437,-1.490486,-1.478656,1.008001,-1.087453,-1.066549,1.0196,-46.5,0.093617
1434,NONATHT001420,-1.490486,-1.478656,1.008001,-1.087453,-1.066549,1.0196,-46.5,0.093617
1435,lcl_Gmax_Glyma.08G229200.1,-1.252161,-1.265438,0.989508,-0.92545,-0.921272,1.004535,-55.7,0.101504
1436,lcl_Athaliana_AT5G32420.2,-0.350873,-0.366356,0.957737,-0.27314,-0.273888,0.997267,-180.5,0.117355
1437,lcl_Athaliana_AT2G20453.1,-1.740328,-1.734065,1.003612,-1.240596,-1.225674,1.012174,-54.5,0.123153
1438,lcl_Mtruncatula_Medtr1966s0020.1,-1.126282,-1.215559,0.926554,-0.898517,-0.929172,0.967009,-93.9,0.105058
1439,lcl_Gmax_Glyma.09G007800.1,-0.800157,-0.796876,1.004117,-0.834509,-0.822607,1.014468,-61.8,0.125
1440,NONATHT002108,-0.024058,-0.026374,0.912205,-0.039589,-0.039425,1.004163,-770.55,0.101729
1441,lcl_Athaliana_AT2G07806.3,-0.373252,-0.37414,0.997627,-0.289135,-0.281514,1.02707,-129.8,0.116412
1442,lcl_Gmax_Glyma.03G151600.1,-0.951312,-0.948588,1.002872,-0.698523,-0.685108,1.019581,-78.6,0.090909
1443,lcl_Athaliana_AT3G55515.1,-1.164551,-1.176838,0.989559,-0.883886,-0.893512,0.989226,-54.0,0.117155
1444,CNT2088341,-0.147586,-0.164593,0.896672,-0.162859,-0.162232,1.003864,-169.9,0.120956
1445,lcl_Mtruncatula_Medtr0538s0010.1,-1.135467,-1.120647,1.013224,-0.756251,-0.727448,1.039595,-50.4,0.121324
1446,lcl_Gmax_Glyma.13G034800.1,-1.103403,-1.092301,1.010163,-0.854515,-0.830912,1.028407,-72.4,0.100719
1447,lcl_Athaliana_AT2G12540.1,-0.026856,-0.043655,0.615184,-0.065133,-0.068043,0.957231,-663.0,0.114637
1448,NONATHT000494,-1.463141,-1.486037,0.984593,-1.161967,-1.157768,1.003627,-56.1,0.105
1449,lcl_Mtruncatula_Medtr3g463050.1,-1.077874,-1.086016,0.992503,-0.74076,-0.727574,1.018122,-80.3,0.120996
1450,lcl_Gmax_Glyma.11G134100.1,-0.5372,-0.524303,1.024598,-0.488133,-0.469987,1.038611,-97.1,0.103524
1451,NONATHT000209,-1.048121,-1.079912,0.970561,-0.668798,-0.676665,0.988374,-74.5,0.110429
1452,CNT2088037,-0.689931,-0.682194,1.011341,-0.499152,-0.483864,1.031597,-85.2,0.1125
1453,lcl_Mtruncatula_Medtr1g016200.1,-0.986429,-0.993323,0.99306,-0.73195,-0.731548,1.00055,-59.7,0.095541
1454,lcl_Gmax_Glyma.12G010400.1,-0.427721,-0.437633,0.97735,-0.428982,-0.42356,1.012801,-103.7,0.129114
1455,CNT2088911,-0.234048,-0.246278,0.95034,-0.215273,-0.215985,0.996702,-178.7,0.105702
1456,lcl_Athaliana_AT2G33705.1,-1.31037,-1.336298,0.980597,-1.118571,-1.113525,1.004532,-50.0,0.110048
1457,lcl_Mtruncatula_Medtr8g068470.1,-0.281119,-0.27082,1.03803,-0.312425,-0.300954,1.038115,-111.1,0.100365
1458,lcl_Gmax_Glyma.03G191600.1,-0.136787,-0.137051,0.998075,-0.166591,-0.160638,1.037059,-227.7,0.105802
1459,lcl_Athaliana_AT1G78410.1,-0.189896,-0.203104,0.93497,-0.23171,-0.231409,1.001302,-160.5,0.106222
1460,lcl_Athaliana_AT5G43066.1,-1.196633,-1.223233,0.978254,-0.88958,-0.90086,0.987479,-63.5,0.120536
1461,lcl_Mtruncatula_Medtr2g049845.1,-1.321518,-1.342361,0.984473,-0.800341,-0.822793,0.972713,-54.5,0.148305
1462,lcl_Gmax_Glyma.12G206300.5,-0.243282,-0.268495,0.906096,-0.238859,-0.237905,1.00401,-143.4,0.115385
1463,CNT2085957,-1.45642,-1.446049,1.007172,-0.970674,-0.94954,1.022257,-36.7,0.092593
1464,CNT2086733,-0.458206,-0.457318,1.001942,-0.458312,-0.449376,1.019886,-95.1,0.105769
1465,lcl_Gmax_Glyma.09G198600.2,-1.329727,-1.323972,1.004346,-0.976619,-0.96189,1.015313,-49.6,0.130769
1466,NONATHT001824,-0.028431,-0.044391,0.640462,-0.123405,-0.123646,0.998058,-464.0,0.101077
1467,lcl_Athaliana_AT5G15190.2,-0.175248,-0.186947,0.937424,-0.218195,-0.217368,1.003804,-162.3,0.123223
1468,lcl_Mtruncatula_Medtr5g030470.1,-0.686515,-0.682929,1.005251,-0.60829,-0.608006,1.000468,-74.7,0.121581
1469,lcl_Gmax_Glyma.18G006400.1,-0.22194,-0.249455,0.889701,-0.200941,-0.203058,0.989575,-174.2,0.096542
1470,CNT2085980,-0.62097,-0.630055,0.98558,-0.398465,-0.389844,1.022115,-62.9,0.091603
1471,lcl_Athaliana_AT4G37225.1,-0.2012,-0.211517,0.951223,-0.217325,-0.215634,1.007844,-145.9,0.117747
1472,lcl_Mtruncatula_Medtr1g027430.1,-0.874611,-0.858046,1.019305,-0.594507,-0.575295,1.033397,-62.9,0.128713
1473,lcl_Gmax_Glyma.02G248600.1,-1.143251,-1.178332,0.970229,-0.83375,-0.870375,0.957921,-75.9,0.13913
1474,CNT2085843,-0.143624,-0.145145,0.989518,-0.163636,-0.160866,1.017216,-236.0,0.10627
1475,NONATHT002415,-0.802062,-0.801795,1.000333,-0.672481,-0.662544,1.014999,-62.4,0.13245
1476,lcl_Mtruncatula_Medtr6g037720.1,-0.334244,-0.323345,1.033706,-0.318834,-0.308265,1.034287,-119.4,0.098418
1477,lcl_Gmax_Glyma.13G366400.1,-1.255991,-1.27791,0.982848,-0.848482,-0.842746,1.006807,-57.2,0.1
1478,CNT2088104,-0.270391,-0.257355,1.050653,-0.356796,-0.348056,1.02511,-128.0,0.115646
1479,lcl_Mtruncatula_Medtr1g115355.1,-0.285012,-0.285825,0.997154,-0.294062,-0.287621,1.022395,-139.1,0.097245
1480,lcl_Gmax_Glyma.U042100.1,-0.21917,-0.206279,1.062491,-0.265031,-0.250464,1.058159,-142.6,0.10355
1481,CNT2085570,-0.68044,-0.681057,0.999095,-0.532331,-0.519228,1.025234,-92.5,0.122754
1482,lcl_Athaliana_AT3G62640.1,-0.171143,-0.203828,0.839642,-0.221622,-0.227303,0.975007,-156.3,0.109656
1483,lcl_Mtruncatula_Medtr4g098700.1,-0.588522,-0.599904,0.981028,-0.487167,-0.479455,1.016084,-67.8,0.126404
1484,lcl_Gmax_Glyma.13G027100.1,-0.391519,-0.401561,0.974994,-0.357799,-0.35897,0.996739,-108.3,0.130734
1485,lcl_Athaliana_AT3G42922.1,-0.360242,-0.353837,1.018103,-0.349684,-0.343672,1.017491,-103.8,0.106178
1486,lcl_Athaliana_AT1G52825.1,-0.456484,-0.455291,1.00262,-0.386057,-0.378993,1.018637,-98.3,0.100418
1487,lcl_Mtruncatula_Medtr5g029430.1,-0.954834,-0.947753,1.007471,-0.696909,-0.694629,1.003282,-67.7,0.103125
1488,lcl_Gmax_Glyma.18G193500.1,-1.650606,-1.645153,1.003314,-1.203137,-1.185752,1.014662,-45.0,0.106796
1489,CNT2086825,-0.536481,-0.549907,0.975585,-0.43038,-0.43916,0.980008,-92.4,0.130435
1490,NONATHT003686,-0.536481,-0.549907,0.975585,-0.43038,-0.43916,0.980008,-92.4,0.130435
1491,lcl_Mtruncatula_Medtr0030s0390.1,-1.487974,-1.517646,0.980449,-1.047893,-1.061104,0.987549,-70.3,0.142857
1492,lcl_Gmax_Glyma.13G132200.1,-0.003812,-0.013051,0.292069,-0.039745,-0.040213,0.988381,-583.6,0.115614
1493,lcl_Athaliana_AT4G01525.1,-0.048958,-0.078974,0.619928,-0.125915,-0.128607,0.979064,-294.5,0.121622
1494,CNT2085300,-0.986835,-1.004515,0.9824,-1.028176,-1.022877,1.00518,-52.0,0.106122
1495,lcl_Mtruncatula_Medtr6g084180.1,-0.824705,-0.828623,0.995271,-0.591123,-0.583163,1.013649,-67.1,0.102273
1496,lcl_Gmax_Glyma.13G247900.1,-0.187045,-0.184228,1.015288,-0.211174,-0.198035,1.066346,-153.3,0.102244
1497,CNT2085870,-0.54566,-0.612602,0.890725,-0.453689,-0.47182,0.961572,-104.8,0.123626
1498,NONATHT002329,-0.54566,-0.612602,0.890725,-0.453689,-0.47182,0.961572,-104.8,0.123626
1499,lcl_Mtruncatula_Medtr4g086430.1,-1.223559,-1.211601,1.00987,-0.941587,-0.916489,1.027385,-45.4,0.099602
1500,lcl_Gmax_Glyma.11G198100.1,-0.754077,-0.760681,0.991318,-0.68519,-0.673281,1.017687,-77.5,0.09816
1501,lcl_Athaliana_AT4G08013.1,-0.794656,-0.835316,0.951324,-0.595822,-0.611538,0.974301,-98.1,0.120235
1502,lcl_Athaliana_AT1G07728.1,-0.01064,-0.024707,0.430636,-0.039225,-0.040988,0.956997,-559.3,0.117318
1503,lcl_Mtruncatula_Medtr5g094650.1,-1.617162,-1.615426,1.001075,-1.296439,-1.28074,1.012258,-41.4,0.1133
1504,lcl_Gmax_Glyma.13G030000.1,-1.529833,-1.51125,1.012296,-1.130841,-1.114107,1.01502,-35.9,0.099548
1505,lcl_Gmax_Glyma.01G175700.7,-0.014919,-0.021509,0.6936,-0.041739,-0.04237,0.985129,-781.4,0.104078
1506,CNT2087378,-0.59328,-0.619347,0.957913,-0.41591,-0.425847,0.976664,-98.4,0.12532
1507,lcl_Athaliana_AT1G58248.1,-1.253839,-1.250371,1.002774,-0.79332,-0.782687,1.013585,-54.6,0.116364
1508,lcl_Mtruncatula_Medtr6g044562.1,-0.559494,-0.53638,1.043092,-0.4921,-0.467734,1.052094,-69.4,0.089552
1509,lcl_Gmax_Glyma.01G105100.1,-0.495817,-0.506211,0.979466,-0.371566,-0.371338,1.000615,-93.8,0.107422
1510,lcl_Athaliana_AT4G33960.1,-0.618033,-0.616312,1.002792,-0.504202,-0.492245,1.02429,-90.3,0.121065
1511,lcl_Athaliana_AT4G04223.2,-0.408825,-0.407255,1.003857,-0.379006,-0.365842,1.035982,-96.0,0.109813
1512,lcl_Mtruncatula_Medtr0655s0020.1,-0.808981,-0.810574,0.998034,-0.618075,-0.601848,1.026962,-69.1,0.11039
1513,lcl_Gmax_Glyma.04G115000.1,-0.087132,-0.101063,0.862152,-0.125679,-0.127338,0.986976,-298.0,0.10586
1514,lcl_Gmax_Glyma.11G013200.1,-0.18034,-0.193391,0.932513,-0.157029,-0.156812,1.001386,-227.04,0.10274
1515,CNT2085734,-0.446984,-0.455159,0.982039,-0.378572,-0.370531,1.021702,-138.0,0.115456
1516,CNT2088669,-0.374992,-0.361525,1.037249,-0.369027,-0.356754,1.034401,-116.4,0.111814
1517,lcl_Mtruncatula_Medtr8g026880.1,-0.920165,-0.905389,1.01632,-0.619813,-0.601235,1.0309,-66.7,0.12459
1518,lcl_Gmax_Glyma.02G300800.1,-0.045579,-0.052847,0.862457,-0.058336,-0.057851,1.008392,-456.7,0.110086
1519,lcl_Athaliana_AT2G21187.3,-0.164856,-0.182619,0.902728,-0.177616,-0.177633,0.999902,-175.0,0.111656
1520,lcl_Athaliana_AT2G13295.1,-0.208336,-0.210175,0.99125,-0.253806,-0.246869,1.028098,-106.2,0.123932
1521,lcl_Mtruncatula_Medtr8g080010.1,-0.840808,-0.850862,0.988184,-0.673881,-0.658903,1.022731,-82.5,0.091483
1522,lcl_Gmax_Glyma.15G137400.1,-0.123295,-0.116982,1.053966,-0.124424,-0.114837,1.083487,-281.7,0.103017
1523,lcl_Athaliana_AT5G19151.1,-0.605342,-0.612171,0.988844,-0.435595,-0.43678,0.997289,-96.3,0.13555
1524,CNT2085779,-1.006265,-0.985217,1.021364,-0.787073,-0.758228,1.038043,-52.0,0.111486
1525,lcl_Mtruncatula_Medtr1g037380.1,-1.486671,-1.485073,1.001076,-1.06529,-1.044235,1.020163,-41.9,0.108491
1526,lcl_Gmax_Glyma.02G283600.1,-1.157726,-1.151938,1.005025,-0.720631,-0.718829,1.002508,-58.1,0.145161
1527,NONATHT002327,-0.269606,-0.303718,0.887686,-0.223338,-0.232548,0.960393,-182.9,0.113122
1528,NONATHT003489,-0.027618,-0.03215,0.859034,-0.034436,-0.035601,0.967279,-706.2,0.110102
1529,lcl_Mtruncatula_Medtr2g103000.1,-1.185297,-1.239222,0.956485,-0.996256,-1.001909,0.994358,-64.3,0.089494
1530,lcl_Gmax_Glyma.19G062900.1,-1.059028,-1.117665,0.947536,-0.709773,-0.736917,0.963165,-84.2,0.137124
1531,NONATHT002299,-1.649075,-1.684819,0.978785,-1.20729,-1.225252,0.985341,-84.6,0.128079
1532,NONATHT001695,-1.649075,-1.684819,0.978785,-1.20729,-1.225252,0.985341,-84.6,0.128079
1533,lcl_Mtruncatula_Medtr0422s0040.1,-0.586958,-0.613162,0.957265,-0.552186,-0.5529,0.99871,-115.4,0.114206
1534,lcl_Gmax_Glyma.04G022000.1,-0.124991,-0.128594,0.971984,-0.166854,-0.162432,1.027226,-227.7,0.111575
1535,CNT2084877,-0.82423,-0.869934,0.947463,-0.618324,-0.62974,0.981871,-90.0,0.141892
1536,CNT2087295,-1.119337,-1.103973,1.013917,-0.867756,-0.842659,1.029783,-42.3,0.096654
1537,lcl_Mtruncatula_Medtr2g080020.1,-0.790903,-0.807144,0.979878,-0.742179,-0.7305,1.015988,-87.3,0.097403
1538,lcl_Gmax_Glyma.10G214500.1,-0.179727,-0.174021,1.032788,-0.176727,-0.167347,1.056049,-195.8,0.09632
1539,CNT2087275,-0.648068,-0.651509,0.994719,-0.497846,-0.489943,1.016132,-81.2,0.07971
1540,lcl_Mtruncatula_Medtr5g464540.1,-1.527414,-1.558068,0.980326,-1.115517,-1.107119,1.007585,-48.0,0.09434
1541,lcl_Gmax_Glyma.02G168600.1,-0.888385,-0.929852,0.955405,-0.624217,-0.640651,0.974347,-81.5,0.123377
1542,lcl_Athaliana_AT3G13910.1,-0.372335,-0.398381,0.934621,-0.307425,-0.311306,0.987532,-135.8,0.101064
1543,CNT2086596,-0.673943,-0.675044,0.998368,-0.605493,-0.60107,1.007358,-64.2,0.106742
1544,lcl_Mtruncatula_Medtr7g078535.1,-1.321665,-1.321616,1.000037,-0.939814,-0.930215,1.01032,-67.5,0.107692
1545,CNT2088927,-0.120413,-0.129665,0.928644,-0.159785,-0.158746,1.006542,-193.2,0.113402
1546,lcl_Athaliana_AT5G48412.1,-0.168975,-0.179472,0.941509,-0.207873,-0.209129,0.993993,-187.1,0.106145
1547,lcl_Mtruncatula_Medtr7g103040.1,-0.672706,-0.656281,1.025027,-0.624547,-0.617154,1.011978,-61.0,0.145695
1548,lcl_Gmax_Glyma.14G187600.1,-0.211764,-0.209345,1.011553,-0.198084,-0.188217,1.052423,-234.5,0.096703
1549,NONATHT002808,-0.518673,-0.533588,0.972048,-0.371596,-0.375277,0.99019,-121.6,0.117761
1550,lcl_Athaliana_AT4G36110.1,-0.141598,-0.147143,0.962315,-0.163047,-0.160786,1.014059,-203.0,0.109589
1551,lcl_Mtruncatula_Medtr8g009460.1,-1.447244,-1.44289,1.003017,-1.01875,-0.99867,1.020108,-53.1,0.09322
1552,lcl_Gmax_Glyma.06G218600.1,-0.09233,-0.110765,0.833569,-0.099648,-0.10441,0.954394,-227.4,0.119205
1553,CNT2085378,-0.490745,-0.496111,0.989183,-0.338006,-0.327489,1.032113,-103.5,0.105769
1554,CNT2087048,-0.111905,-0.119179,0.938959,-0.1383,-0.137016,1.009374,-212.3,0.125432
1555,lcl_Mtruncatula_Medtr1g045560.1,-1.022557,-1.002503,1.020004,-0.834037,-0.812259,1.026811,-72.1,0.087108
1556,lcl_Gmax_Glyma.11G024800.5,-0.093918,-0.091706,1.024121,-0.13627,-0.130482,1.044358,-253.2,0.097138
1557,CNT2086228,-0.451991,-0.454219,0.995096,-0.375972,-0.364831,1.030536,-102.2,0.120087
1558,lcl_Mtruncatula_Medtr7g088800.1,-1.252236,-1.239144,1.010565,-0.879625,-0.859712,1.023163,-52.2,0.095588
1559,lcl_Gmax_Glyma.18G102000.4,-0.161463,-0.172473,0.936162,-0.176728,-0.17773,0.994364,-217.6,0.099744
1560,lcl_Athaliana_AT4G29905.1,-0.214392,-0.216899,0.988438,-0.204085,-0.199156,1.02475,-173.0,0.1
1561,lcl_Athaliana_AT2G15000.5,-0.249298,-0.267904,0.930548,-0.216902,-0.210328,1.031258,-143.2,0.108883
1562,lcl_Gmax_Glyma.13G185700.1,-0.262821,-0.264617,0.993212,-0.302835,-0.289595,1.045719,-124.4,0.116022
1563,lcl_Athaliana_AT4G04398.1,-0.762108,-0.788242,0.966845,-0.507722,-0.518351,0.979494,-105.1,0.130312
1564,lcl_Athaliana_AT1G05340.1,-0.209976,-0.219916,0.954802,-0.201941,-0.194544,1.038024,-143.5,0.115493
1565,lcl_Mtruncatula_Medtr8g017610.1,-1.292563,-1.289478,1.002392,-0.871736,-0.863948,1.009015,-62.4,0.088968
1566,lcl_Gmax_Glyma.18G061600.1,-0.385115,-0.387723,0.993273,-0.324142,-0.318326,1.018271,-130.4,0.1
1567,lcl_Athaliana_AT3G63445.1,-0.039808,-0.050135,0.794018,-0.062059,-0.063662,0.974816,-485.2,0.10702
1568,CNT2087679,-0.663544,-0.650386,1.020231,-0.556551,-0.531655,1.046828,-75.1,0.10733
1569,lcl_Mtruncatula_Medtr1g015570.1,-1.000522,-1.002278,0.998248,-0.716376,-0.710887,1.007722,-54.8,0.111475
1570,lcl_Gmax_Glyma.12G220100.1,-0.933688,-0.967198,0.965353,-0.626651,-0.637283,0.983317,-80.0,0.120401
1571,CNT2088758,-0.485328,-0.484448,1.001817,-0.299333,-0.292438,1.023577,-100.5,0.136465
1572,NONATHT000469,-0.261197,-0.264887,0.986069,-0.30345,-0.299958,1.011641,-135.5,0.114236
1573,lcl_Mtruncatula_Medtr4g127200.1,-1.471251,-1.472766,0.998971,-1.25006,-1.240125,1.008011,-45.4,0.126214
1574,lcl_Athaliana_AT3G29034.1,-0.261197,-0.264887,0.986069,-0.30345,-0.299958,1.011641,-135.5,0.114236
1575,lcl_Mtruncatula_Medtr6g055417.1,-1.684419,-1.692601,0.995166,-1.144924,-1.135597,1.008213,-46.3,0.093878
1576,lcl_Gmax_Glyma.08G328900.1,-0.081693,-0.091157,0.896175,-0.107544,-0.105241,1.021881,-239.1,0.120332
1577,lcl_Athaliana_AT5G44572.1,-0.344621,-0.362361,0.951042,-0.375625,-0.371575,1.010898,-118.8,0.098881
1578,NONATHT002241,-0.344621,-0.362361,0.951042,-0.375625,-0.371575,1.010898,-118.8,0.098881
1579,lcl_Mtruncatula_Medtr1g075840.1,-0.723672,-0.713953,1.013613,-0.606502,-0.584387,1.037842,-87.5,0.107649
1580,lcl_Gmax_Glyma.12G204100.1,-0.932354,-0.961067,0.970124,-0.694149,-0.701773,0.989136,-71.6,0.111446
