,Seqname,0,1,2,3,4
452,ENST00000435388.1,0.7681,7,1.149606,12,0.323475
453,ENST00000417975.1,0.3878,70,8.680548,139,2.136187
454,ENST00000457273.5,0.4018,33,4.34388,217,3.759816
455,ENST00000417565.5,0.4986,6,0.974504,93,2.457272
456,ENST00000413975.5,0.5319,9,1.513105,21,0.592787
457,ENST00000670031.1,0.3562,45,5.759195,84,1.377311
458,ENST00000662803.1,0.3704,47,5.927513,13,0.207219
459,ENST00000657125.1,0.3652,58,7.296755,196,3.100693
460,ENST00000432703.1,0.536,6,0.968297,4,0.10459
461,ENST00000564479.5,0.7612,8,1.1939,1,0.022383
462,ENST00000568425.1,0.5543,8,1.266029,1,0.024901
463,ENST00000454466.1,0.6557,6,1.07826,13,0.420943
464,ENST00000439146.1,0.6996,6,0.973502,13,0.343003
465,ENST00000444327.1,0.5997,20,3.007978,129,2.917708
466,ENST00000317122.2,0.4656,16,2.047714,16,0.262274
467,ENST00000447748.5,0.3849,39,4.912359,108,1.714118
468,ENST00000635398.1,0.4013,29,3.958964,133,2.477627
469,ENST00000635626.1,0.3553,37,4.737302,112,1.837506
470,ENST00000654678.1,0.5045,8,1.186229,16,0.351908
471,ENST00000658189.1,0.503,6,0.889207,39,0.856992
472,ENST00000666562.1,0.4721,12,1.761793,13,0.279949
473,ENST00000634604.2,0.4721,12,1.724522,7,0.144504
474,ENST00000647968.1,0.5475,15,2.157723,79,1.634344
475,ENST00000654680.1,0.4164,62,7.690588,247,3.800371
476,ENST00000668343.1,0.5529,8,1.211646,1,0.02284
477,ENST00000669029.1,0.6142,13,1.885792,43,0.905247
478,ENST00000415842.5,0.5083,17,2.409827,31,0.622499
479,ENST00000664673.1,0.5466,12,1.786298,28,0.620126
480,ENST00000444349.6,0.4459,5,0.761095,9,0.208893
481,ENST00000663993.1,0.4355,9,1.312832,3,0.063943
482,ENST00000658816.1,0.4177,10,1.447439,61,1.278125
483,ENST00000670320.1,0.4151,17,2.547466,73,1.63836
484,ENST00000634799.1,0.4257,7,1.130799,21,0.548615
485,ENST00000442558.5,0.4651,6,0.971851,4,0.10537
486,ENST00000593954.6,0.5355,7,1.048362,181,4.061573
487,ENST00000634962.1,0.6058,12,1.745396,112,2.371158
488,ENST00000413825.7,0.4074,13,1.892557,67,1.42064
489,ENST00000609411.6,0.4256,19,2.711692,49,0.998887
490,ENST00000624750.3,0.5102,17,2.559282,112,2.53772
491,ENST00000595613.5,0.4381,10,1.536389,37,0.874433
492,ENST00000627733.2,0.5521,3,0.472766,76,1.888634
493,ENST00000623085.3,0.5952,17,2.567431,79,1.800864
494,ENST00000623349.3,0.3878,5,0.776091,76,1.832263
495,ENST00000598129.5,0.4693,9,1.368226,4,0.092486
496,ENST00000598612.5,0.6735,8,1.218534,25,0.580983
497,ENST00000660327.1,0.4257,27,3.889281,124,2.573163
498,ENST00000662075.1,0.4111,14,1.969771,57,1.129559
499,ENST00000671269.1,0.4243,10,1.473466,63,1.369618
500,ENST00000655418.1,0.5807,19,2.738429,139,2.88887
501,ENST00000667522.1,0.3668,14,1.983593,73,1.466959
502,ENST00000654486.1,0.4205,15,2.120914,75,1.500326
503,ENST00000423984.2,0.496,48,6.290176,651,11.177691
504,ENST00000554360.5,0.4217,56,7.166258,121,1.981706
505,ENST00000556002.5,0.4869,23,3.310793,43,0.890143
506,ENST00000555275.5,0.4636,13,1.909847,37,0.800058
507,ENST00000555162.1,0.5769,9,1.414421,28,0.692714
508,ENST00000555707.5,0.3563,45,5.926613,139,2.409877
509,ENST00000556225.1,0.3746,21,3.11878,37,0.81492
510,ENST00000556400.5,0.6361,7,1.092857,31,0.755903
511,ENST00000557660.5,0.3827,41,5.278852,52,0.861463
512,ENST00000553657.5,0.3942,4,0.667895,19,0.530427
513,ENST00000557412.1,0.534,10,1.582086,7,0.174896
514,ENST00000551597.6,0.4833,9,1.444511,19,0.488947
515,ENST00000555037.1,0.4453,5,0.819328,7,0.188695
516,ENST00000554309.1,0.4572,9,1.40766,4,0.097609
517,ENST00000498308.1,0.6304,4,0.640598,13,0.33351
518,ENST00000650032.1,0.7225,10,1.546517,12,0.286867
519,ENST00000556047.1,0.4704,10,1.586181,21,0.528047
520,ENST00000647388.1,0.3825,57,7.008484,13,0.196834
521,ENST00000423414.5,0.6047,7,1.089516,31,0.751061
522,ENST00000433079.5,0.4075,23,3.220727,4,0.078453
523,ENST00000642156.1,0.3654,28,3.888257,7,0.134846
524,ENST00000451786.5,0.4734,49,6.003261,367,5.51113
525,ENST00000443623.5,0.4521,12,1.961394,4,0.106286
526,ENST00000645248.1,0.4433,25,3.509029,3,0.059285
527,ENST00000642602.1,0.4444,26,3.7093,1,0.02057
528,ENST00000647288.1,0.3901,30,4.080278,36,0.666063
529,ENST00000643135.1,0.3787,51,6.624292,373,6.291648
530,ENST00000643855.1,0.5587,17,2.459935,13,0.27296
531,ENST00000644188.1,0.5984,11,1.648673,25,0.56262
532,ENST00000435523.5,0.6191,12,1.899586,13,0.325058
533,ENST00000431189.1,0.5338,12,1.793829,13,0.290182
534,ENST00000642483.1,0.4261,10,1.457585,103,2.190749
535,ENST00000416999.1,0.5589,6,1.006542,16,0.450668
536,ENST00000429901.2,0.4368,18,2.645695,109,2.356862
537,ENST00000682294.1,0.5597,50,5.905166,76,1.060447
538,ENST00000435880.6,0.4833,41,5.271419,373,6.164894
539,ENST00000667874.1,0.6162,21,2.794283,7,0.12413
540,ENST00000596259.3,0.7526,5,0.749113,37,0.831591
541,ENST00000626343.2,0.5689,9,1.320705,7,0.150634
542,ENST00000627325.2,0.4419,5,0.767668,19,0.448342
543,ENST00000628837.2,0.5658,10,1.478188,27,0.590599
544,ENST00000630522.2,0.5564,22,3.219654,148,3.169444
545,ENST00000625864.2,0.7059,15,2.268128,91,2.079989
546,ENST00000625625.2,0.4654,11,1.586518,43,0.895404
547,ENST00000628305.2,0.5195,16,2.295621,1,0.020591
548,ENST00000625447.2,0.666,13,1.903726,49,1.05113
549,ENST00000626515.2,0.4909,17,2.446431,4,0.08258
550,ENST00000628308.2,0.518,16,2.317245,3,0.062669
551,ENST00000628659.2,0.5213,15,2.196956,79,1.694262
552,ENST00000629084.2,0.611,11,1.657638,61,1.386844
553,ENST00000629603.2,0.5895,10,1.476184,52,1.134497
554,ENST00000625215.2,0.6734,9,1.335443,147,3.2376
555,ENST00000627630.2,0.4577,7,1.076461,13,0.307341
556,ENST00000625439.2,0.6714,4,0.61728,9,0.214433
557,ENST00000626735.2,0.676,9,1.368515,13,0.300274
558,ENST00000628920.2,0.4772,9,1.32393,13,0.281302
559,ENST00000626834.2,0.8802,2,0.326899,7,0.187193
560,ENST00000626370.2,0.6338,14,2.10031,12,0.269822
561,ENST00000629605.2,0.6019,12,1.748835,63,1.33879
562,ENST00000627327.2,0.5482,12,1.681313,157,3.082754
563,ENST00000627918.2,0.4969,17,2.413091,28,0.564043
564,ENST00000627181.2,0.5137,12,1.713535,4,0.081413
565,ENST00000629339.2,0.6363,8,1.181746,111,2.422875
566,ENST00000630214.2,0.4628,21,2.918313,4,0.077018
567,ENST00000629533.2,0.552,16,2.249358,19,0.375817
568,ENST00000628883.2,0.5871,7,1.030402,36,0.780883
569,ENST00000626898.2,0.6542,9,1.310232,189,4.008946
570,ENST00000628201.2,0.5512,5,0.776669,7,0.169327
571,ENST00000613944.3,0.4617,2,0.296402,217,4.76771
572,ENST00000630457.2,0.5835,7,1.084397,9,0.215827
573,ENST00000629184.2,0.439,8,1.212897,37,0.851512
574,ENST00000628551.2,0.5603,15,2.238151,49,1.090432
575,ENST00000627398.2,0.5637,16,2.34342,19,0.408284
576,ENST00000625783.2,0.5825,13,1.935156,3,0.066357
577,ENST00000625490.2,0.6771,7,1.076461,31,0.734355
578,ENST00000627050.2,0.502,19,2.787258,81,1.742205
579,ENST00000630759.2,0.6038,15,2.208004,7,0.151883
580,ENST00000628667.2,0.7493,16,2.418846,16,0.365008
581,ENST00000626632.2,0.8021,7,1.066446,100,2.322035
582,ENST00000626609.2,0.7348,17,2.538437,91,2.028488
583,ENST00000625888.2,0.4852,9,1.35518,7,0.159203
584,ENST00000629506.2,0.7783,8,1.229958,121,2.861448
585,ENST00000631107.2,0.5687,15,2.227307,13,0.287543
586,ENST00000628147.2,0.4991,6,0.949793,31,0.778509
587,ENST00000628322.2,0.6267,8,1.22251,43,1.005734
588,ENST00000626440.2,0.4649,5,0.814921,43,1.142986
589,ENST00000665708.1,0.5374,19,2.626422,39,0.744771
590,ENST00000655086.1,0.4579,43,5.200314,229,3.349812
591,ENST00000420309.6,0.4027,20,2.708108,36,0.660768
592,ENST00000627487.3,0.4254,17,2.535643,19,0.421979
593,ENST00000626769.2,0.4958,8,1.249626,39,0.951692
594,ENST00000670036.1,0.4613,29,3.777776,31,0.526212
595,ENST00000655096.1,0.4977,36,4.712559,61,1.044848
596,ENST00000594376.6,0.4916,19,2.680432,27,0.538417
597,ENST00000657291.1,0.486,36,4.757933,37,0.645567
598,ENST00000664483.1,0.5192,18,2.541759,112,2.233444
599,ENST00000456161.5,0.486,15,2.212044,3,0.065428
600,ENST00000629304.1,0.4614,6,1.002263,3,0.083571
601,ENST00000627074.2,0.6213,17,2.510786,61,1.330138
602,ENST00000625227.2,0.4306,13,1.96611,52,1.189625
603,ENST00000629407.2,0.4839,13,1.956715,52,1.177866
604,ENST00000612430.3,0.5558,6,1.012329,9,0.255971
605,ENST00000418308.5,0.5301,8,1.183157,97,2.122603
606,ENST00000630283.2,0.5249,14,2.008669,37,0.762899
607,ENST00000598586.1,0.6553,6,0.917085,48,1.121763
608,ENST00000627542.2,0.4993,15,2.288205,31,0.720549
609,ENST00000626574.2,0.5218,18,2.651359,61,1.322636
610,ENST00000596028.5,0.8356,17,2.521178,217,4.773555
611,ENST00000452431.5,0.4868,21,2.963631,57,1.135373
612,ENST00000629374.2,0.7585,12,1.841148,7,0.165254
613,ENST00000423402.5,0.7815,11,1.741288,7,0.175302
614,ENST00000629188.2,0.9844,12,1.829376,259,6.021533
615,ENST00000434781.5,0.8177,8,1.26211,97,2.416013
616,ENST00000626162.2,0.709,15,2.291201,25,0.582649
617,ENST00000654878.1,0.3553,40,5.072469,133,2.140373
618,ENST00000659586.1,0.3929,29,4.031734,49,0.946075
619,ENST00000457770.6,0.3719,22,3.055059,31,0.598799
620,ENST00000612876.4,0.6405,5,0.828434,13,0.356899
621,ENST00000666075.1,0.4384,66,7.979652,57,0.834033
622,ENST00000668711.1,0.4381,57,7.052628,12,0.183932
623,ENST00000625955.3,0.4096,52,6.571032,103,1.644653
624,ENST00000653596.1,0.3901,52,6.414833,124,1.888356
625,ENST00000660903.1,0.4381,58,7.16277,63,0.961223
626,ENST00000669583.1,0.4433,47,5.811116,199,3.0435
627,ENST00000659941.1,0.4433,47,5.799967,111,1.69144
628,ENST00000653606.1,0.4433,52,6.320568,201,2.970674
629,ENST00000661703.1,0.417,51,6.436673,57,0.908142
630,ENST00000655058.1,0.4433,42,5.318025,91,1.45957
631,ENST00000366234.7,0.5068,16,2.357939,16,0.348362
632,ENST00000625518.2,0.4645,22,3.253124,76,1.660897
633,ENST00000458686.5,0.486,18,2.597951,73,1.522793
634,ENST00000432604.5,0.87,16,2.521418,111,2.756076
635,ENST00000657164.1,0.4044,35,4.608976,63,1.093868
636,ENST00000670786.1,0.3953,39,5.023267,268,4.44623
637,ENST00000603347.5,0.5384,9,1.388879,28,0.668381
638,ENST00000604346.5,0.4745,16,2.423292,28,0.642081
639,ENST00000413791.5,0.5756,18,2.722306,139,3.179239
640,ENST00000416506.5,0.551,6,0.952818,61,1.541355
641,ENST00000664958.1,0.3953,49,6.400323,441,7.522628
642,ENST00000666167.1,0.4327,75,9.297688,772,11.863377
643,ENST00000653289.1,0.3827,50,6.474067,244,4.089121
644,ENST00000659531.1,0.3953,29,3.739773,439,7.303071
645,ENST00000653811.1,0.3775,35,4.538911,91,1.531212
646,ENST00000654716.1,0.4704,50,6.381471,259,4.217891
647,ENST00000439670.6,0.4318,28,3.642258,247,4.180957
648,ENST00000667952.1,0.4396,46,5.987289,271,4.589518
649,ENST00000609543.6,0.3904,22,2.971988,217,3.961557
650,ENST00000668191.1,0.4156,35,4.561317,9,0.152876
651,ENST00000626558.3,0.4507,41,5.325411,67,1.129527
652,ENST00000662224.1,0.6658,21,2.835267,127,2.315946
653,ENST00000664754.1,0.4433,52,6.546,271,4.293181
654,ENST00000662103.1,0.4559,40,5.125144,39,0.640549
655,ENST00000629943.3,0.3663,54,6.668285,157,2.394356
656,ENST00000625788.3,0.4706,23,3.218591,39,0.764776
657,ENST00000442040.5,0.4458,19,2.708901,13,0.264824
658,ENST00000627155.2,0.4772,10,1.558823,48,1.168008
659,ENST00000614826.4,0.4993,8,1.247377,7,0.170444
660,ENST00000601396.5,0.5765,8,1.2266,1,0.023658
661,ENST00000602091.1,0.4729,28,4.077512,129,2.735104
662,ENST00000662425.1,0.4272,22,3.350969,63,1.459965
663,ENST00000596573.5,0.4908,20,3.006225,39,0.880936
664,ENST00000594548.5,0.5435,16,2.446098,31,0.726703
665,ENST00000600002.5,0.4808,23,3.402742,52,1.136782
666,ENST00000601395.1,0.4323,10,1.557239,25,0.606555
667,ENST00000437456.5,0.7567,6,0.94193,49,1.208271
668,ENST00000415060.6,0.4969,4,0.642005,13,0.335182
669,ENST00000628102.2,0.5387,11,1.700352,73,1.744884
670,ENST00000630206.2,0.4065,6,0.929032,12,0.2884
671,ENST00000625257.2,0.4314,6,0.926579,13,0.310105
672,ENST00000596665.5,0.6198,10,1.495694,9,0.201829
673,ENST00000439892.6,0.4707,22,3.229953,151,3.253905
674,ENST00000609075.5,0.5151,7,1.118971,7,0.179138
675,ENST00000628757.2,0.5291,7,1.087607,3,0.072747
676,ENST00000610168.1,0.5291,5,0.84708,1,0.028942
677,ENST00000424748.1,0.4349,5,0.74883,103,2.311215
678,ENST00000457870.5,0.4988,13,2.090503,111,2.869721
679,ENST00000442326.1,0.6823,2,0.307419,127,3.003725
680,ENST00000499346.7,0.4396,43,5.453946,19,0.306216
681,ENST00000501652.5,0.4703,13,1.761754,133,2.443648
682,ENST00000501173.6,0.4848,11,1.604326,4,0.084923
683,ENST00000514573.5,0.5722,8,1.247377,7,0.170114
684,ENST00000508353.5,0.4851,4,0.645957,28,0.731726
685,ENST00000606855.1,0.7432,5,0.866335,31,0.933793
686,ENST00000512185.1,0.4586,12,1.94767,31,0.815626
687,ENST00000508878.5,0.4138,23,3.344839,52,1.098852
688,ENST00000660408.1,0.4703,9,1.255749,79,1.538445
689,ENST00000657475.1,0.4457,8,1.230241,1,0.023539
690,ENST00000665302.1,0.368,44,5.487225,217,3.376875
691,ENST00000661552.1,0.4964,5,0.794949,31,0.78506
692,ENST00000665599.1,0.5139,28,3.795834,19,0.349639
693,ENST00000657683.1,0.3563,61,7.540941,208,3.180864
694,ENST00000656154.1,0.3494,142,16.388238,412,5.485517
695,ENST00000663976.1,0.3494,90,10.708584,316,4.475537
696,ENST00000442839.5,0.5257,11,1.769454,36,0.931078
697,ENST00000418985.1,0.8494,8,1.290639,3,0.078596
698,ENST00000541578.6,0.4381,13,1.911717,91,1.969733
699,ENST00000537068.5,0.4381,6,0.93085,97,2.336071
700,ENST00000538654.6,0.4298,48,6.055558,151,2.403998
701,ENST00000658540.1,0.477,32,4.370086,192,3.579517
702,ENST00000661616.1,0.3902,49,6.317182,61,1.013318
703,ENST00000670469.1,0.364,58,7.424116,124,2.030481
704,ENST00000664307.1,0.4298,63,7.797099,57,0.873266
705,ENST00000671236.1,0.3766,57,7.167137,21,0.332171
706,ENST00000544550.6,0.4744,25,3.363613,316,5.720791
707,ENST00000660730.1,0.463,27,3.56529,427,7.446245
708,ENST00000660960.1,0.3766,78,9.557882,163,2.446128
709,ENST00000662229.1,0.4082,48,6.197545,48,0.799752
710,ENST00000663237.1,0.3818,59,7.333211,183,2.829047
711,ENST00000535689.6,0.4382,34,4.424592,127,2.151634
712,ENST00000656268.1,0.3818,69,8.378504,211,3.112786
713,ENST00000665512.1,0.3692,72,8.968466,268,4.156727
714,ENST00000544983.2,0.4224,40,5.273371,91,1.580498
715,ENST00000661936.1,0.3549,35,4.510038,201,3.3397
716,ENST00000535076.6,0.4014,45,5.666074,436,6.915921
717,ENST00000545920.2,0.3766,65,7.957411,133,1.994592
718,ENST00000670502.1,0.3537,35,4.685983,189,3.388897
719,ENST00000662400.1,0.3692,50,6.370926,1,0.016237
720,ENST00000652879.1,0.4014,64,7.999315,43,0.671688
721,ENST00000656241.1,0.389,30,3.993863,417,7.391137
722,ENST00000663092.1,0.3873,25,3.478917,63,1.219068
723,ENST00000545440.5,0.4856,15,2.263564,79,1.798257
724,ENST00000541615.5,0.4859,9,1.359776,19,0.434374
725,ENST00000545688.5,0.5224,10,1.558823,37,0.900554
726,ENST00000540865.5,0.5281,18,2.700398,84,1.89004
727,ENST00000565493.2,0.4431,102,11.868021,181,2.450873
728,ENST00000655847.1,0.4209,21,2.923524,28,0.54338
729,ENST00000673634.1,0.3928,72,8.631881,79,1.135811
730,ENST00000673729.1,0.4408,54,6.756815,193,3.02309
731,ENST00000673640.1,0.4408,46,5.891456,117,1.919772
732,ENST00000673769.1,0.3928,40,5.150661,25,0.415155
733,ENST00000674091.1,0.3752,15,2.215399,36,0.786812
734,ENST00000668100.1,0.4985,20,2.868754,4,0.08232
735,ENST00000657203.1,0.5195,25,3.511017,39,0.769046
736,ENST00000659276.1,0.4831,30,4.130736,36,0.682652
737,ENST00000659725.1,0.4879,17,2.440747,31,0.640054
738,ENST00000624128.2,0.4985,22,3.07027,1,0.019624
739,ENST00000623163.4,0.5111,26,3.601652,43,0.825471
740,ENST00000650155.1,0.4356,17,2.534256,12,0.266409
741,ENST00000589187.5,0.5481,8,1.261058,7,0.174612
742,ENST00000661011.1,0.4534,43,5.637823,28,0.480595
743,ENST00000658742.1,0.4408,38,5.009367,219,3.807405
744,ENST00000658584.1,0.4534,40,5.292775,76,1.329541
745,ENST00000666667.1,0.4399,41,5.389502,37,0.638538
746,ENST00000665113.1,0.452,33,4.421259,208,3.734829
747,ENST00000587692.6,0.4707,16,2.315902,28,0.587132
748,ENST00000656092.1,0.3718,125,14.434913,133,1.773792
749,ENST00000670094.1,0.452,55,6.959508,52,0.831997
750,ENST00000658919.1,0.4184,40,5.323989,16,0.28349
751,ENST00000663073.1,0.4193,50,6.530941,43,0.733893
752,ENST00000667693.1,0.411,43,5.761921,25,0.4481
753,ENST00000667421.1,0.7239,6,1.016495,7,0.200912
754,ENST00000668505.1,0.4195,33,4.457616,133,2.42881
755,ENST00000659811.1,0.356,14,2.135195,19,0.443379
756,ENST00000664449.1,0.4195,32,4.399779,31,0.586334
757,ENST00000655834.1,0.4373,23,3.252849,13,0.259918
758,ENST00000655881.1,0.4321,27,3.7742,13,0.254259
759,ENST00000659484.1,0.4195,28,3.832188,139,2.60603
760,ENST00000660580.1,0.4375,25,3.499627,61,1.196576
761,ENST00000661360.1,0.4389,23,3.248575,48,0.95857
762,ENST00000667545.1,0.469,9,1.42469,28,0.703549
763,ENST00000670410.1,0.4132,31,4.302632,49,0.944129
764,ENST00000669824.1,0.4934,11,1.66533,49,1.123979
765,ENST00000624295.3,0.4191,9,1.395247,52,1.250626
766,ENST00000625175.3,0.7277,6,1.080505,7,0.226558
767,ENST00000453754.5,0.4346,8,1.334122,7,0.194305
768,ENST00000667622.1,0.6059,11,1.702812,73,1.752504
769,ENST00000623267.3,0.4522,7,1.181051,9,0.255855
770,ENST00000625453.1,0.6683,4,0.63018,9,0.223384
771,ENST00000631278.1,0.8066,17,2.200428,12,0.200984
772,ENST00000630780.1,0.6229,3,0.479706,4,0.102338
773,ENST00000627125.1,0.6763,0,0,13,0.359781
774,ENST00000639185.1,0.3542,207,22.559721,889,10.558694
775,ENST00000660546.1,0.4355,25,3.48932,16,0.311159
776,ENST00000640437.1,0.3826,35,4.735618,13,0.237878
777,ENST00000656624.1,0.4229,24,3.386608,79,1.575486
778,ENST00000659254.1,0.4094,29,3.798627,61,1.047727
779,ENST00000657910.1,0.4406,32,4.286295,13,0.233153
780,ENST00000662120.1,0.4749,22,3.010176,133,2.492369
781,ENST00000670506.1,0.4406,32,4.179803,79,1.348747
782,ENST00000667573.1,0.4816,13,1.892271,73,1.547258
783,ENST00000654137.1,0.4177,25,3.458586,63,1.204955
784,ENST00000658649.1,0.4747,26,3.535624,57,1.055431
785,ENST00000653479.1,0.3867,45,5.681237,129,2.057231
786,ENST00000602772.5,0.6329,46,6.187572,448,8.104227
787,ENST00000667645.1,0.3382,29,4.017227,97,1.862322
788,ENST00000655879.1,0.4158,27,3.597366,289,5.131013
789,ENST00000602895.6,0.567,10,1.484086,7,0.154626
790,ENST00000654995.1,0.4177,15,2.12502,21,0.422098
791,ENST00000663027.1,0.399,32,4.263232,21,0.372221
792,ENST00000670503.1,0.4466,17,2.392969,91,1.804728
793,ENST00000657096.1,0.6102,7,1.130425,7,0.183347
794,ENST00000602737.6,0.4157,27,3.823176,16,0.320172
795,ENST00000662543.1,0.4389,20,2.925577,19,0.405789
796,ENST00000661546.1,0.4379,26,3.659413,97,1.921408
797,ENST00000671476.1,0.416,32,4.328265,49,0.895879
798,ENST00000660087.1,0.3916,16,2.370395,79,1.735219
799,ENST00000657638.1,0.5337,9,1.421464,4,0.099514
800,ENST00000655994.1,0.4325,31,4.283934,175,3.340535
801,ENST00000659373.1,0.4325,21,2.86478,21,0.391453
802,ENST00000670805.1,0.4937,20,2.76191,67,1.278175
803,ENST00000654196.1,0.5058,20,2.895297,217,4.548104
804,ENST00000671021.1,0.4303,15,2.139155,73,1.485133
805,ENST00000667294.1,0.4656,14,2.07017,93,2.033542
806,ENST00000602294.6,0.4438,9,1.350716,91,2.051021
807,ENST00000656509.1,0.3983,21,2.986083,7,0.141421
808,ENST00000659852.1,0.4109,22,3.142707,36,0.734816
809,ENST00000654005.1,0.3752,97,11.255114,196,2.639433
810,ENST00000664295.1,0.3416,24,3.290819,259,4.87098
811,ENST00000453317.1,0.6169,12,1.941093,43,1.124155
812,ENST00000664328.1,0.4285,15,2.174,31,0.65125
813,ENST00000653929.1,0.4189,19,2.87589,48,1.099093
814,ENST00000659622.1,0.4789,14,1.998865,61,1.245119
815,ENST00000415215.1,0.3939,10,1.62195,19,0.499623
816,ENST00000671518.1,0.4042,13,1.928635,7,0.154269
817,ENST00000666059.1,0.4147,11,1.547143,103,2.039191
818,ENST00000668488.1,0.378,32,4.224669,63,1.097911
819,ENST00000475947.7,0.4298,11,1.548213,49,0.970896
820,ENST00000584177.5,0.6569,8,1.258976,7,0.173287
821,ENST00000583400.7,0.4396,42,5.181983,208,3.166329
822,ENST00000654778.1,0.4976,18,2.592494,63,1.306346
823,ENST00000669136.1,0.4449,25,3.18753,93,1.511815
824,ENST00000659884.1,0.4232,24,3.172172,268,4.684822
825,ENST00000654561.1,0.4389,39,5.347082,247,4.641294
826,ENST00000653954.1,0.4458,26,3.625771,103,2.002145
827,ENST00000480811.6,0.4367,14,1.97952,52,1.040658
828,ENST00000484836.2,0.4381,16,2.270303,39,0.7857
829,ENST00000655540.1,0.4626,15,2.124244,19,0.380819
830,ENST00000581361.5,0.6195,5,0.742043,19,0.419071
831,ENST00000580770.5,0.7037,6,0.94475,7,0.173361
832,ENST00000475953.5,0.5018,17,2.397154,36,0.715346
833,ENST00000578380.6,0.5542,2,0.348445,1,0.030507
834,ENST00000470491.6,0.4818,8,1.148743,37,0.763793
835,ENST00000581913.5,0.4886,18,2.572985,91,1.858728
836,ENST00000660462.1,0.475,10,1.519289,57,1.31574
837,ENST00000478103.6,0.5291,9,1.369971,12,0.278494
838,ENST00000472367.5,0.5036,11,1.647115,7,0.156866
839,ENST00000483588.2,0.5128,11,1.683182,39,0.912774
840,ENST00000650463.1,0.4725,20,2.62426,21,0.361375
841,ENST00000441724.1,0.5483,10,1.420877,13,0.262875
842,ENST00000672481.1,0.7389,6,0.857774,43,0.879109
843,ENST00000672769.1,0.5281,9,1.20323,27,0.48277
844,ENST00000672067.1,0.4508,23,2.963251,63,1.04549
845,ENST00000672029.1,0.6183,7,1.01483,9,0.189439
846,ENST00000672299.1,0.5314,4,0.591781,28,0.613521
847,ENST00000568997.5,0.7235,31,3.899471,175,2.768921
848,ENST00000561824.5,0.6281,18,2.39458,117,2.070765
849,ENST00000569959.5,0.6099,21,2.694523,63,1.037726
850,ENST00000566712.2,0.8887,23,2.958094,241,3.986826
851,ENST00000660873.1,0.4105,31,4.185394,129,2.353218
852,ENST00000667674.1,0.3542,72,8.812529,175,2.62308
853,ENST00000600652.1,0.4336,41,5.338741,124,2.101495
854,ENST00000671586.1,0.4419,11,1.638919,43,0.955814
855,ENST00000604157.1,0.3965,41,5.120711,211,3.29287
856,ENST00000398804.7,0.6159,8,1.252898,21,0.515544
857,ENST00000453015.1,0.6433,15,2.316999,100,2.385139
858,ENST00000663424.1,0.4888,9,1.34764,21,0.470621
859,ENST00000659644.1,0.475,53,6.5202,19,0.287842
860,ENST00000455406.6,0.355,75,8.890716,349,4.906014
861,ENST00000654734.1,0.3416,38,4.998749,133,2.303794
862,ENST00000671179.1,0.626,19,2.756563,129,2.715209
863,ENST00000634641.1,0.5578,8,1.359133,16,0.461373
864,ENST00000627548.2,0.5905,19,2.799121,21,0.455153
865,ENST00000599146.5,0.4743,14,2.11649,31,0.708065
866,ENST00000626344.2,0.7339,2,0.333669,49,1.366761
867,ENST00000630994.2,0.4319,14,2.11478,19,0.433148
868,ENST00000627516.2,0.5694,7,1.088968,19,0.460936
869,ENST00000630926.2,0.4431,9,1.375022,7,0.163752
870,ENST00000596952.5,0.5588,14,2.174672,21,0.506159
871,ENST00000625896.2,0.4649,9,1.459258,48,1.264148
872,ENST00000663294.1,0.4086,42,5.641939,129,2.326242
873,ENST00000413421.5,0.4933,17,2.530589,79,1.750221
874,ENST00000628635.2,0.4596,22,3.22787,63,1.354963
875,ENST00000626510.2,0.5588,5,0.807446,19,0.496776
876,ENST00000628683.2,0.5044,5,0.813494,73,1.933676
877,ENST00000628797.2,0.5695,18,2.718456,84,1.914935
878,ENST00000628450.2,0.4018,20,2.896977,49,1.027394
879,ENST00000594152.5,0.4846,9,1.406559,37,0.903863
880,ENST00000583678.6,0.3707,26,3.600193,28,0.536443
881,ENST00000670550.1,0.3258,64,8.329642,559,9.466951
882,ENST00000630885.2,0.4468,11,1.738814,12,0.299254
883,ENST00000628670.2,0.4193,16,2.499899,73,1.780839
884,ENST00000630350.2,0.623,10,1.496534,73,1.635628
885,ENST00000600103.1,0.5553,20,3.05094,124,2.884015
886,ENST00000411721.1,0.6534,20,3.199026,63,1.609613
887,ENST00000430605.1,0.6187,4,0.745438,3,0.104832
888,ENST00000586006.5,0.4196,20,2.945466,31,0.671714
889,ENST00000587306.5,0.3899,21,3.233124,91,2.15526
890,ENST00000587066.5,0.4172,8,1.246107,63,1.531464
891,ENST00000585499.5,0.4984,20,2.979853,28,0.620584
892,ENST00000585415.5,0.4147,11,1.648673,73,1.640592
893,ENST00000623721.3,0.3773,28,3.980945,28,0.565308
894,ENST00000590186.5,0.4327,14,2.143185,16,0.375127
895,ENST00000625045.2,0.3654,21,3.033523,3,0.06244
896,ENST00000591654.5,0.5032,12,1.823916,28,0.646852
897,ENST00000624050.1,0.5193,12,1.861701,19,0.458048
898,ENST00000445180.2,0.4768,25,3.412287,76,1.415613
899,ENST00000408886.4,0.5327,9,1.30383,76,1.59629
900,ENST00000613450.4,0.5016,13,1.753162,49,0.891464
901,ENST00000616111.2,0.6494,8,1.221706,16,0.372978
902,ENST00000414504.6,0.7622,12,1.702938,3,0.060267
903,ENST00000665905.1,0.378,22,2.910624,91,1.594073
