,Seqname,0,1,2,3,4
418,gma-miR4340,0.5166,0.0,0.0,1.0,0.107885
419,gma-miR4370,1.1051,0.0,0.0,1.0,0.101716
420,mtr-miR319a-3p,0.7424,1.0,0.328459,1.0,0.107885
421,mtr-miR393b-3p,0.7956,0.0,0.0,0.0,0.0
422,gma-miR4393b,0.4647,0.0,0.0,1.0,0.09901
423,ath-miR5025,0.6882,1.0,0.323515,1.0,0.106286
424,mtr-miR319c-3p,0.7248,1.0,0.323515,1.0,0.104662
425,mtr-miR5298d,1.0123,1.0,0.310667,3.0,0.305215
426,ath-miR160a-3p,0.6561,0.0,0.0,1.0,0.111428
427,ath-miR829-5p,0.3611,1.0,0.323515,0.0,7.9e-05
428,mtr-miR156h-3p,0.7756,0.0,0.0,0.0,0.0
429,gma-miR169d,0.7646,1.0,0.314658,1.0,0.101875
430,ath-miR853,0.8006,1.0,0.318929,1.0,0.101716
431,ath-miR861-3p,0.9564,0.0,0.0,0.0,0.0
432,mtr-miR5291a,0.3706,1.0,0.310667,1.0,0.096514
433,mtr-miR2643b-5p,0.521,0.0,0.0,1.0,0.111428
434,gma-miR10201,1.0355,2.0,0.637858,4.0,0.406863
435,mtr-miR7700-5p,0.5566,0.0,0.0,0.0,0.0
436,gma-miR4993,0.9644,0.0,0.0,0.0,0.0
437,gma-miR2606a,0.574,1.0,0.323515,1.0,0.104662
438,ath-miR863-3p,0.5512,0.0,0.0,1.0,0.109671
439,mtr-miR5563-3p,1.1579,0.0,0.0,4.0,0.445712
440,gma-miR4348a-5p,0.6277,1.0,0.318929,1.0,0.103199
441,ath-miR5636,1.1742,1.0,0.323515,1.0,0.108098
442,ath-miR5652,0.6095,0.0,0.0,3.0,0.323684
443,gma-miR1524,0.847,0.0,0.0,0.0,0.0
444,mtr-miR408-5p,1.0999,0.0,0.0,0.0,0.0
445,gma-miR4378a,0.358,1.0,0.310667,1.0,0.09777
446,ath-miR5646,0.6917,0.0,0.0,0.0,0.0
447,mtr-miR160c,0.7423,1.0,0.323515,1.0,0.104662
448,mtr-miR5287b,0.8449,3.0,0.932002,9.0,0.868628
449,gma-miR4414a-3p,1.0644,0.0,0.0,0.0,0.0
450,gma-miR4362,0.9481,1.0,0.318929,1.0,0.103199
451,mtr-miR5233,1.1626,0.0,0.0,0.0,0.0
452,mtr-miR5242,1.0924,1.0,0.323515,1.0,0.104662
453,gma-miR482a-3p,0.9069,0.0,0.0,0.0,0.0
454,gma-miR4405b,1.0882,0.0,0.0,4.0,0.396039
455,ath-miR420,0.9274,1.0,0.323515,1.0,0.108098
456,mtr-miR5756,0.8222,0.0,0.0,0.0,0.0
457,mtr-miR2593e,0.6303,1.0,0.310667,0.0,5.1e-05
458,gma-miR10444,0.8256,0.0,0.0,1.0,0.09901
459,ath-miR831-5p,0.6761,0.0,0.0,1.0,0.107885
460,mtr-miR5225b,0.8187,1.0,0.318929,1.0,0.101716
461,mtr-miR5212-3p,0.992,1.0,0.323515,1.0,0.104662
462,ath-miR447c-5p,0.934,0.0,0.0,1.0,0.111428
463,ath-miR5638a,0.371,0.0,0.0,0.0,0.0
464,mtr-miR5284h,0.9061,0.0,0.0,0.0,0.0
465,gma-miR166h-3p,1.0975,0.0,0.0,0.0,0.0
466,ath-miR5628,0.9202,1.0,0.323515,1.0,0.106286
467,mtr-miR5208a,0.9047,0.0,0.0,1.0,0.101716
468,gma-miR9752,0.8007,0.0,0.0,0.0,0.0
469,gma-miR4413a,0.603,0.0,0.0,1.0,0.111428
470,ath-miR845a,1.0905,1.0,0.323515,1.0,0.106286
471,ath-miR859,0.6147,0.0,0.0,1.0,0.111428
472,mtr-miR5554a-3p,0.9657,0.0,0.0,0.0,0.0
473,mtr-miR2199,0.8802,1.0,0.323515,1.0,0.108098
474,gma-miR1509b,1.0552,0.0,0.0,1.0,0.107885
475,ath-miR8167a,0.9566,0.0,0.0,0.0,0.0
476,mtr-miR2089-5p,0.6905,0.0,0.0,0.0,0.0
477,mtr-miR2591,0.5209,0.0,0.0,0.0,0.0
478,gma-miR391-5p,0.9676,0.0,0.0,1.0,0.104662
479,ath-miR169a-5p,0.883,0.0,0.0,1.0,0.107885
480,mtr-miR5266,0.5542,0.0,0.0,0.0,0.0
481,gma-miR168a,1.0067,0.0,0.0,0.0,0.0
482,gma-miR171r,1.135,0.0,0.0,0.0,0.0
483,mtr-miR167a,0.8346,1.0,0.323515,1.0,0.108098
484,gma-miR5032,0.6607,0.0,0.0,0.0,0.0
485,gma-miR1512a-5p,0.5705,1.0,0.318929,0.0,6.8e-05
486,gma-miR4375,1.2395,1.0,0.310667,1.0,0.096514
487,gma-miR10435,1.0009,0.0,0.0,1.0,0.09901
488,ath-miR846-5p,1.1139,0.0,0.0,0.0,0.0
489,gma-miR5761a,0.6,0.0,0.0,1.0,0.107885
490,gma-miR1535b,1.0243,1.0,0.323515,1.0,0.108098
491,ath-miR157a-5p,0.5974,0.0,0.0,1.0,0.109671
492,mtr-miR169d-5p,0.8572,0.0,0.0,1.0,0.107885
493,ath-miR829-3p.1,0.9615,1.0,0.310667,1.0,0.099149
494,mtr-miR482-5p,0.6525,2.0,0.647031,4.0,0.418649
495,gma-miR10447,0.8535,1.0,0.318929,1.0,0.104846
496,gma-miR10438,0.8818,1.0,0.318929,1.0,0.101716
497,ath-miR5638b,0.8988,0.0,0.0,0.0,0.0
498,mtr-miR2601,0.7287,0.0,0.0,0.0,0.0
499,mtr-miR2633,1.2009,1.0,0.323515,1.0,0.104662
500,gma-miR408b-5p,0.6696,0.0,0.0,0.0,0.0
501,gma-miR9741,0.8902,1.0,0.310667,3.0,0.297045
502,ath-miR414,0.9743,0.0,0.0,0.0,0.0
503,ath-miR781a,0.7364,0.0,0.0,1.0,0.107885
504,mtr-miR2656a,0.7676,0.0,0.0,1.0,0.115344
505,gma-miR4387a,0.8938,2.0,0.621335,3.0,0.289611
506,gma-miR9743,0.8144,0.0,0.0,1.0,0.101716
507,mtr-miR2592bp-3p,0.9181,0.0,0.0,0.0,0.0
508,mtr-miR7696c-3p,0.7728,2.0,0.647031,3.0,0.314011
509,gma-miR9737,1.0598,0.0,0.0,1.0,0.104662
510,gma-miR159d,0.5443,0.0,0.0,1.0,0.107885
511,mtr-miR5559-3p,0.7184,0.0,0.0,4.0,0.445712
512,mtr-miR399s-5p,0.7008,1.0,0.318929,1.0,0.101716
513,mtr-miR5257,0.7965,0.0,0.0,1.0,0.111428
514,ath-miR846-3p,0.7907,2.0,0.647031,3.0,0.314011
515,mtr-miR4414a-5p,0.967,1.0,0.323515,1.0,0.104662
516,gma-miR9748,0.8035,1.0,0.318929,1.0,0.103199
517,gma-miR10431,0.7608,1.0,0.310667,3.0,0.297045
518,ath-miR827,1.126,0.0,0.0,1.0,0.109671
519,mtr-miR395b,0.9222,0.0,0.0,1.0,0.107885
520,ath-miR5644,0.8525,1.0,0.328459,1.0,0.107885
521,mtr-miR5556-5p,0.6863,0.0,0.0,0.0,0.0
522,gma-miR4371a,1.0198,2.0,0.621335,3.0,0.289611
523,gma-miR10441,1.21,2.0,0.621335,4.0,0.386057
524,mtr-miR2679a,0.6102,0.0,0.0,0.0,0.0
525,gma-miR156b,0.5016,1.0,0.323515,1.0,0.104662
526,mtr-miR172d-5p,1.1368,0.0,0.0,0.0,0.0
527,gma-miR172h-5p,1.228,0.0,0.0,0.0,0.0
528,gma-miR9724b,0.7856,0.0,0.0,1.0,0.111428
529,ath-miR1886.2,0.6287,1.0,0.323515,3.0,0.33439
530,mtr-miR5287a,0.8554,2.0,0.621335,4.0,0.386057
531,gma-miR169i-3p,0.9427,0.0,0.0,0.0,0.0
532,ath-miR165a-3p,1.3349,0.0,0.0,0.0,0.0
533,mtr-miR399q,0.8163,0.0,0.0,0.0,0.0
534,gma-miR5776,0.688,2.0,0.647031,4.0,0.418649
535,gma-miR530b,1.0826,0.0,0.0,0.0,0.0
536,ath-miR866-3p,0.72,0.0,0.0,1.0,0.115344
537,gma-miR169n-3p,0.6711,0.0,0.0,0.0,0.0
538,ath-miR8180,0.7812,0.0,0.0,0.0,0.0
539,gma-miR4414a-5p,0.9833,1.0,0.328459,1.0,0.107885
540,gma-miR171o-5p,0.9416,0.0,0.0,0.0,0.0
541,ath-miR5024-5p,0.811,0.0,0.0,1.0,0.106286
542,mtr-miR5290,0.4233,0.0,0.0,1.0,0.101716
543,gma-miR10448,0.8296,0.0,0.0,1.0,0.106286
544,gma-miR10439,0.9429,0.0,0.0,4.0,0.445712
545,mtr-miR2590g,0.4233,2.0,0.621335,3.0,0.289559
546,gma-miR396g,0.7771,0.0,0.0,1.0,0.107885
547,ath-miR833b,1.0714,1.0,0.323515,1.0,0.106286
548,ath-miR8170-5p,0.676,1.0,0.323515,1.0,0.106286
549,gma-miR4393a,0.7189,1.0,0.310667,1.0,0.096514
550,gma-miR4372b,0.8214,3.0,0.956787,7.0,0.709061
551,ath-miR5595a,0.686,0.0,0.0,1.0,0.111428
552,mtr-miR5296,0.9781,0.0,0.0,1.0,0.101716
553,mtr-miR2608,1.0674,0.0,0.0,0.0,0.0
554,gma-miR2108a,0.6424,0.0,0.0,1.0,0.107885
555,ath-miR172b-5p,1.2256,0.0,0.0,1.0,0.111428
556,gma-miR10405a,0.9093,0.0,0.0,1.0,0.107885
557,ath-miR169b-3p,1.0336,0.0,0.0,0.0,0.0
558,gma-miR4353,0.9572,0.0,0.0,1.0,0.09901
559,ath-miR3440b-5p,0.6282,0.0,0.0,0.0,0.0
560,mtr-miR2663,0.8969,0.0,0.0,1.0,0.111428
561,gma-miR4416a,0.6472,0.0,0.0,1.0,0.111428
562,mtr-miR5292b,1.2325,0.0,0.0,4.0,0.406863
563,mtr-miR396b-3p,0.3957,1.0,0.323515,1.0,0.104662
564,gma-miR10446,0.7002,0.0,0.0,0.0,0.0
565,ath-miR5996,0.8295,1.0,0.318929,1.0,0.104846
566,gma-miR10412,0.8269,1.0,0.310667,1.0,0.096514
567,mtr-miR5237,0.5189,0.0,0.0,1.0,0.111428
568,mtr-miR1507-3p,0.8013,0.0,0.0,1.0,0.104662
569,gma-miR156r,0.9904,0.0,0.0,1.0,0.109671
570,gma-miR1528,0.7683,1.0,0.314658,3.0,0.305165
571,mtr-miR2670a,0.8085,0.0,0.0,0.0,0.0
572,mtr-miR2678,0.9512,1.0,0.323515,1.0,0.104662
573,gma-miR5033,1.0648,0.0,0.0,0.0,0.0
574,ath-miR5637,0.4727,0.0,0.0,0.0,0.0
575,mtr-miR2631,0.7767,1.0,0.323515,1.0,0.104662
576,mtr-miR5748,0.8896,0.0,0.0,0.0,0.0
577,ath-miR1888a,0.5787,1.0,0.323515,3.0,0.33439
578,mtr-miR399b,0.4152,0.0,0.0,0.0,0.0
579,gma-miR5034,1.0369,0.0,0.0,1.0,0.107885
580,gma-miR166u,1.1735,0.0,0.0,0.0,0.0
581,ath-miR779.1,1.0498,0.0,0.0,0.0,0.0
582,ath-miR865-3p,0.6704,0.0,0.0,0.0,0.0
583,mtr-miR2628,0.8983,0.0,0.0,4.0,0.453611
584,gma-miR10417,0.7776,0.0,0.0,1.0,0.101716
585,gma-miR4346,0.6522,0.0,0.0,0.0,0.0
586,ath-miR5665,1.1118,0.0,0.0,0.0,0.0
587,mtr-miR5273,1.0445,2.0,0.621335,3.0,0.289611
588,gma-miR319p,0.694,0.0,0.0,1.0,0.111428
589,gma-miR398c,0.6153,0.0,0.0,0.0,0.0
590,gma-miR167c,0.8145,1.0,0.323515,1.0,0.108098
591,ath-miR824-3p,1.0493,0.0,0.0,1.0,0.111428
592,mtr-miR2618a,0.5138,0.0,0.0,1.0,0.104662
593,gma-miR1516a-3p,0.6968,0.0,0.0,0.0,0.0
594,mtr-miR2592s-3p,0.551,0.0,0.0,1.0,0.107885
595,gma-miR156e,0.6034,0.0,0.0,1.0,0.109671
596,ath-miR156h,0.5719,1.0,0.328459,1.0,0.107885
597,mtr-miR2634,1.1257,0.0,0.0,0.0,0.0
598,ath-miR867,0.8208,1.0,0.323515,1.0,0.106286
599,ath-miR169g-3p,1.0983,0.0,0.0,1.0,0.107885
600,mtr-miR2597,0.876,1.0,0.323515,1.0,0.104662
601,gma-miR2107,0.8167,0.0,0.0,1.0,0.107885
602,mtr-miR2651,0.876,0.0,0.0,1.0,0.111428
603,mtr-miR2611,0.8439,0.0,0.0,4.0,0.445712
604,gma-miR156q,0.5614,1.0,0.323515,1.0,0.106286
605,gma-miR10430,0.61,2.0,0.621335,4.0,0.386057
606,ath-miR396b-3p,0.792,0.0,0.0,0.0,0.0
607,gma-miR5775,0.5567,0.0,0.0,1.0,0.109671
608,gma-miR10188,1.0613,0.0,0.0,4.0,0.396039
609,gma-miR10424a,0.4451,0.0,0.0,1.0,0.109671
610,mtr-miR172d-3p,1.2333,0.0,0.0,4.0,0.445712
611,gma-miR166i-5p,0.8914,0.0,0.0,0.0,0.0
612,ath-miR861-5p,1.006,0.0,0.0,0.0,0.0
613,ath-miR5998a,0.4377,0.0,0.0,0.0,0.0
614,gma-miR390a-3p,1.1611,1.0,0.328459,1.0,0.107885
615,gma-miR5777,1.2117,0.0,0.0,4.0,0.418649
616,mtr-miR5560-3p,0.7918,0.0,0.0,1.0,0.107885
617,mtr-miR166a,1.1969,0.0,0.0,0.0,0.0
618,gma-miR5780d,0.3743,0.0,0.0,3.0,0.314011
619,mtr-miR5746,0.6946,1.0,0.310667,1.0,0.096514
620,mtr-miR2638a,1.1288,0.0,0.0,1.0,0.109671
621,ath-miR173-3p,0.8957,2.0,0.647031,4.0,0.418649
622,gma-miR4352b,0.6698,1.0,0.310667,3.0,0.297045
623,mtr-miR2655a,0.8255,0.0,0.0,4.0,0.431541
624,gma-miR5037b,1.1868,0.0,0.0,1.0,0.115344
625,gma-miR5376,0.5446,1.0,0.318929,1.0,0.104846
626,ath-miR848,0.9469,2.0,0.637858,4.0,0.406863
627,ath-miR868-3p,0.8658,2.0,0.647031,3.0,0.314093
628,mtr-miR319a-5p,0.8699,0.0,0.0,0.0,0.0
629,gma-miR4408,0.4703,1.0,0.310667,1.0,0.09777
630,gma-miR9766,0.4471,1.0,0.323515,1.0,0.108098
631,ath-miR167a-3p,1.2113,0.0,0.0,0.0,0.0
632,mtr-miR164a,0.7586,0.0,0.0,0.0,0.0
633,gma-miR4347,1.1834,0.0,0.0,1.0,0.101716
634,mtr-miR5556-3p,0.9562,2.0,0.647031,4.0,0.418649
635,gma-miR5377,0.8359,0.0,0.0,1.0,0.103199
636,gma-miR5667-3p,0.7052,1.0,0.323515,1.0,0.104662
637,gma-miR166a-3p,1.1969,0.0,0.0,0.0,0.0
638,gma-miR1520p,0.7184,0.0,0.0,4.0,0.406863
639,mtr-miR2625,0.4629,0.0,0.0,0.0,0.0
640,gma-miR10199,0.871,0.0,0.0,1.0,0.111428
641,gma-miR5674a,1.1835,1.0,0.323515,1.0,0.104662
642,ath-miR172c,1.2468,0.0,0.0,4.0,0.431541
643,mtr-miR397-5p,1.1126,0.0,0.0,4.0,0.431541
644,gma-miR319g,0.7138,1.0,0.318929,1.0,0.101716
645,gma-miR10415,0.6364,0.0,0.0,1.0,0.100372
646,mtr-miR2660,0.5536,1.0,0.323515,1.0,0.108098
647,gma-miR9747,0.8478,1.0,0.318929,1.0,0.103199
648,ath-miR157a-3p,0.6835,1.0,0.323515,1.0,0.104662
649,ath-miR172d-5p,1.1512,0.0,0.0,0.0,0.0
650,gma-miR1520m,0.762,0.0,0.0,1.0,0.100372
651,ath-miR391-5p,1.225,0.0,0.0,1.0,0.107885
652,mtr-miR2670f,0.749,0.0,0.0,1.0,0.107885
653,mtr-miR2670e,0.6834,0.0,0.0,0.0,0.0
654,ath-miR869.2,0.9152,0.0,0.0,3.0,0.334312
655,gma-miR156g,0.5121,0.0,0.0,1.0,0.115344
656,ath-miR5015,1.1439,0.0,0.0,1.0,0.107885
657,gma-miR4360,0.9674,0.0,0.0,1.0,0.100372
658,gma-miR168b,0.7903,0.0,0.0,0.0,0.0
659,ath-miR395b,0.7645,0.0,0.0,1.0,0.107885
660,gma-miR5037a,1.2059,0.0,0.0,0.0,0.0
661,ath-miR163,0.9174,0.0,0.0,1.0,0.09901
662,mtr-miR5215,1.1668,0.0,0.0,1.0,0.107885
663,mtr-miR5289a,0.6913,0.0,0.0,1.0,0.09901
664,ath-miR5663-3p,1.1886,1.0,0.323515,1.0,0.106286
665,mtr-miR2592a-5p,1.0513,0.0,0.0,0.0,0.0
666,gma-miR5672,0.9319,0.0,0.0,1.0,0.111428
667,ath-miR5632-5p,0.61,0.0,0.0,1.0,0.107885
668,mtr-miR5260,0.9591,0.0,0.0,1.0,0.107885
669,gma-miR9754,0.7696,2.0,0.637858,3.0,0.305238
670,ath-miR157d,0.5719,1.0,0.328459,1.0,0.109671
671,mtr-miR2632a,1.1143,0.0,0.0,4.0,0.431541
672,mtr-miR5264,0.9296,0.0,0.0,1.0,0.111428
673,gma-miR4997,1.2201,1.0,0.314658,1.0,0.09901
674,gma-miR10433,1.1129,0.0,0.0,1.0,0.09901
675,ath-miR396b-5p,0.6412,0.0,0.0,1.0,0.111428
676,mtr-miR5558-3p,0.9876,3.0,0.970546,9.0,0.94196
677,gma-miR171j-5p,0.7816,0.0,0.0,0.0,0.0
678,ath-miR169a-3p,1.0654,0.0,0.0,0.0,0.0
679,gma-miR5673,0.6759,0.0,0.0,0.0,0.0
680,mtr-miR2111e-3p,1.1323,0.0,0.0,1.0,0.107885
681,mtr-miR5252,0.6957,1.0,0.323515,1.0,0.108098
682,gma-miR390b-5p,0.7902,0.0,0.0,1.0,0.111428
683,gma-miR393b,0.7956,0.0,0.0,0.0,0.0
684,mtr-miR395a,0.6267,0.0,0.0,1.0,0.107885
685,mtr-miR1510b-5p,0.9789,0.0,0.0,0.0,0.0
686,gma-miR5764,0.8826,0.0,0.0,1.0,0.107885
687,ath-miR2934-5p,0.7337,0.0,0.0,0.0,0.0
688,gma-miR1520f-3p,1.1848,1.0,0.310667,1.0,0.099149
689,ath-miR397a,1.1126,0.0,0.0,4.0,0.431541
690,mtr-miR169k,0.7157,1.0,0.323515,1.0,0.104662
691,mtr-miR5294a,0.9675,0.0,0.0,9.0,0.915441
692,mtr-miR2664a,0.3706,0.0,0.0,1.0,0.107885
693,mtr-miR2607,0.6836,1.0,0.323515,3.0,0.33439
694,gma-miR4367,0.7866,0.0,0.0,3.0,0.314011
695,ath-miR391-3p,0.8257,0.0,0.0,1.0,0.111428
696,mtr-miR4414a-3p,1.0624,0.0,0.0,0.0,0.0
697,mtr-miR2627,0.6337,1.0,0.318929,0.0,6.8e-05
698,gma-miR5675,1.2434,1.0,0.323515,1.0,0.104662
699,gma-miR2119,0.7481,0.0,0.0,1.0,0.107885
700,mtr-miR160f,0.9373,1.0,0.323515,1.0,0.104662
701,gma-miR4395,0.8337,1.0,0.318929,1.0,0.103199
702,gma-miR9760,0.9152,2.0,0.647031,3.0,0.314011
703,ath-miR5027,0.6413,1.0,0.323515,1.0,0.104662
704,mtr-miR5298a,1.0176,1.0,0.310667,3.0,0.305215
705,ath-miR776,1.1945,0.0,0.0,4.0,0.445712
706,mtr-miR171e-3p,0.9258,0.0,0.0,1.0,0.107885
707,ath-miR2938,0.4732,0.0,0.0,1.0,0.107885
708,gma-miR1512c,0.3198,1.0,0.318929,0.0,6.8e-05
709,mtr-miR5285a,1.0372,2.0,0.621335,4.0,0.386057
710,ath-miR156g,0.5674,0.0,0.0,1.0,0.111428
711,ath-miR774b-3p,0.8174,0.0,0.0,0.0,0.0
712,ath-miR165a-5p,0.9341,0.0,0.0,0.0,0.0
713,ath-miR405a,0.5576,1.0,0.310667,3.0,0.297045
714,mtr-miR2592bo-5p,0.5988,0.0,0.0,0.0,0.0
715,ath-miR394a,0.7191,0.0,0.0,0.0,0.0
716,gma-miR167h,1.0733,0.0,0.0,0.0,0.0
717,gma-miR10190,1.0923,3.0,0.970546,9.0,0.94196
718,ath-miR396a-3p,0.3957,1.0,0.323515,1.0,0.104662
719,mtr-miR398a-5p,0.9693,0.0,0.0,4.0,0.418649
720,gma-miR5035-5p,0.758,0.0,0.0,1.0,0.104662
721,gma-miR5764b,0.7644,1.0,0.318929,1.0,0.101716
722,gma-miR172i-3p,1.1298,0.0,0.0,4.0,0.431541
723,gma-miR4355,1.1402,0.0,0.0,0.0,0.0
724,ath-miR171b-3p,0.7629,0.0,0.0,1.0,0.107885
725,mtr-miR5259,0.9625,0.0,0.0,0.0,0.0
726,mtr-miR171b,0.977,1.0,0.323515,1.0,0.106286
727,mtr-miR399r,0.7296,0.0,0.0,0.0,0.0
728,mtr-miR5258,0.8425,0.0,0.0,1.0,0.111428
729,gma-miR171k-3p,0.7617,0.0,0.0,1.0,0.107885
730,ath-miR856,0.9464,2.0,0.637858,4.0,0.406863
731,ath-miR8183,0.9152,1.0,0.323515,1.0,0.108098
732,gma-miR4415a-5p,0.8724,2.0,0.647031,4.0,0.418649
733,mtr-miR172c-5p,1.2436,0.0,0.0,1.0,0.107885
734,mtr-miR2646a,0.9326,3.0,0.970546,7.0,0.729412
735,gma-miR4406,1.0206,0.0,0.0,4.0,0.406863
736,ath-miR169f-3p,1.1104,1.0,0.323515,1.0,0.104662
737,gma-miR1512b,0.7304,1.0,0.318929,1.0,0.104846
738,ath-miR167c-5p,0.8375,1.0,0.323515,1.0,0.106286
739,mtr-miR395g,0.6275,0.0,0.0,1.0,0.107885
740,gma-miR4358,0.7408,0.0,0.0,1.0,0.104662
741,ath-miR159b-3p,0.3706,0.0,0.0,1.0,0.107885
742,mtr-miR169h,0.7906,1.0,0.318929,1.0,0.104846
743,gma-miR10410a,1.1216,1.0,0.310667,1.0,0.099149
744,gma-miR9724,0.9152,2.0,0.637858,3.0,0.305238
745,ath-miR837-5p,0.8682,0.0,0.0,0.0,0.0
746,ath-miR2933a,1.0363,0.0,0.0,0.0,0.0
747,gma-miR1531-5p,0.6832,1.0,0.310667,1.0,0.09777
748,ath-miR419,1.0848,1.0,0.323515,1.0,0.106286
749,mtr-miR2118,0.8961,0.0,0.0,0.0,0.0
750,gma-miR1509a,1.0836,0.0,0.0,1.0,0.104662
751,ath-miR164b-3p,1.0105,0.0,0.0,0.0,0.0
752,mtr-miR2592bq-5p,1.126,2.0,0.647031,4.0,0.418649
753,gma-miR399a,0.4344,0.0,0.0,0.0,0.0
754,mtr-miR5223,0.7257,0.0,0.0,1.0,0.104662
755,mtr-miR5232,0.8631,0.0,0.0,1.0,0.111428
756,gma-miR169j-3p,1.2646,0.0,0.0,0.0,0.0
757,gma-miR1513a-5p,0.5454,1.0,0.323515,1.0,0.106286
758,ath-miR166e-5p,0.7851,0.0,0.0,0.0,0.0
759,mtr-miR5224a,1.2332,1.0,0.318929,1.0,0.101716
760,gma-miR10186b,0.3792,0.0,0.0,1.0,0.100372
761,gma-miR399d,0.6165,0.0,0.0,0.0,0.0
762,gma-miR10437,0.9897,0.0,0.0,0.0,0.0
763,mtr-miR5262,0.7917,0.0,0.0,1.0,0.111428
764,ath-miR8166,0.582,0.0,0.0,1.0,0.107885
765,mtr-miR2653a,1.1751,0.0,0.0,4.0,0.445712
766,mtr-miR7696c-5p,0.9834,1.0,0.323515,1.0,0.104662
767,gma-miR4364a,0.8286,0.0,0.0,0.0,0.0
768,gma-miR862a,0.9384,0.0,0.0,1.0,0.104662
769,gma-miR169b,0.883,0.0,0.0,1.0,0.107885
770,ath-miR5661,1.1544,0.0,0.0,1.0,0.111428
771,mtr-miR2623,1.0897,0.0,0.0,0.0,0.0
772,mtr-miR5282,0.8199,0.0,0.0,1.0,0.101716
773,ath-miR4245,0.8996,0.0,0.0,1.0,0.111428
774,mtr-miR171f,0.7629,0.0,0.0,1.0,0.107885
775,mtr-miR2592bl-3p,0.6334,1.0,0.323515,1.0,0.108098
776,gma-miR3522,0.645,0.0,0.0,1.0,0.117542
777,mtr-miR5261,0.9295,1.0,0.323515,1.0,0.104662
778,gma-miR319i,0.6886,1.0,0.314658,1.0,0.09901
779,gma-miR2109-5p,0.7699,0.0,0.0,0.0,0.0
780,ath-miR8173,0.7804,1.0,0.323515,1.0,0.104662
781,ath-miR159a,0.4466,0.0,0.0,1.0,0.107885
782,gma-miR4412-3p,1.2337,0.0,0.0,1.0,0.107885
783,gma-miR169a,0.8404,0.0,0.0,1.0,0.107885
784,ath-miR399e,0.8163,0.0,0.0,0.0,0.0
785,ath-miR2111a-5p,1.1949,2.0,0.647031,4.0,0.418649
786,mtr-miR156g-3p,0.9481,1.0,0.323515,1.0,0.104662
787,gma-miR10193e,0.9138,2.0,0.637858,4.0,0.406863
788,mtr-miR5283,0.9551,0.0,0.0,0.0,0.0
789,gma-miR4390,1.0333,0.0,0.0,0.0,0.0
790,gma-miR5678,0.8991,0.0,0.0,9.0,1.002851
791,mtr-miR482-3p,0.7691,0.0,0.0,0.0,0.0
792,mtr-miR5240,0.924,1.0,0.323515,1.0,0.106286
793,gma-miR166a-5p,0.9517,0.0,0.0,0.0,0.0
794,ath-miR390a-3p,1.1435,1.0,0.323515,1.0,0.104662
795,gma-miR10442,1.1573,0.0,0.0,0.0,0.0
796,ath-miR156c-3p,0.7817,0.0,0.0,0.0,0.0
797,mtr-miR5750,0.5319,0.0,0.0,1.0,0.100372
798,mtr-miR2619b-3p,0.3696,0.0,0.0,1.0,0.107885
799,gma-miR1516c,0.6829,1.0,0.310667,1.0,0.096514
800,gma-miR9753,0.6615,0.0,0.0,1.0,0.09901
801,gma-miR4387e,0.6434,3.0,0.970546,7.0,0.731061
802,gma-miR1520a,0.6664,1.0,0.314658,0.0,5.9e-05
803,ath-miR5022,0.5678,0.0,0.0,1.0,0.111428
804,ath-miR162a-3p,1.2073,0.0,0.0,1.0,0.107885
805,mtr-miR5211,1.1362,1.0,0.318929,1.0,0.101716
806,gma-miR5773,0.4547,0.0,0.0,1.0,0.106286
807,ath-miR408-5p,0.8095,0.0,0.0,0.0,0.0
808,ath-miR415,0.655,0.0,0.0,0.0,0.0
809,mtr-miR2624,0.8596,0.0,0.0,0.0,0.0
810,gma-miR167k,0.836,1.0,0.318929,1.0,0.104846
811,gma-miR9732,1.0397,0.0,0.0,1.0,0.111428
812,ath-miR830-5p,1.0155,0.0,0.0,1.0,0.106286
813,gma-miR4381,0.9313,0.0,0.0,3.0,0.297047
814,gma-miR169k,0.883,0.0,0.0,1.0,0.107885
815,gma-miR159a-3p,0.4466,0.0,0.0,1.0,0.107885
816,mtr-miR399l,0.4344,0.0,0.0,0.0,0.0
817,gma-miR9733,0.6992,2.0,0.647031,3.0,0.314093
818,mtr-miR2111l,0.9473,0.0,0.0,0.0,0.0
819,gma-miR5370,1.036,0.0,0.0,1.0,0.107885
820,ath-miR835-5p,1.2181,0.0,0.0,0.0,0.0
821,gma-miR5041-3p,1.1275,0.0,0.0,9.0,1.002851
822,ath-miR167a-5p,0.8346,1.0,0.323515,1.0,0.108098
823,gma-miR1521b,0.8468,1.0,0.314658,1.0,0.09901
824,gma-miR4361,0.9546,0.0,0.0,0.0,0.0
825,ath-miR773a,0.7393,0.0,0.0,0.0,0.0
826,mtr-miR398b,0.6153,0.0,0.0,0.0,0.0
827,gma-miR9755,1.0137,1.0,0.323515,1.0,0.104662
828,ath-miR2934-3p,0.951,1.0,0.323515,1.0,0.104662
829,mtr-miR5747,0.8438,0.0,0.0,1.0,0.101716
830,gma-miR169s-3p,0.8875,0.0,0.0,1.0,0.107885
831,gma-miR4352a,0.7646,0.0,0.0,1.0,0.101716
832,mtr-miR172b,1.2435,0.0,0.0,4.0,0.431541
833,gma-miR4357,0.9789,0.0,0.0,1.0,0.101716
834,gma-miR1519,0.4938,1.0,0.318929,1.0,0.104846
835,ath-miR855,0.7861,1.0,0.318929,1.0,0.101716
