,Seqname,0,1,2,3,4,5,6,7
322,gma-miR4374c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,ath-miR851-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,ath-miR833a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,mtr-miR395k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,gma-miR1507c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,gma-miR9728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,ath-miR5662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,ath-miR400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,mtr-miR169a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,mtr-miR396c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,ath-miR396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,ath-miR4240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,mtr-miR2600b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,gma-miR172b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,gma-miR5679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,ath-miR159c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,mtr-miR399a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,gma-miR1510a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,gma-miR4374a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,ath-miR832-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,gma-miR169i-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,gma-miR160b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,mtr-miR5208d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,gma-miR5783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,gma-miR5038a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,ath-miR404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,mtr-miR5221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,mtr-miR5286a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,gma-miR156a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,gma-miR10443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,ath-miR406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,gma-miR159e-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,ath-miR870-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,mtr-miR2586b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,mtr-miR4414b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,ath-miR4239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,ath-miR403-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,mtr-miR156g-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,mtr-miR2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,gma-miR167a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,gma-miR1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,mtr-miR5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,gma-miR4356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,ath-miR160c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,gma-miR166p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,gma-miR1507b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,ath-miR8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,ath-miR159b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,mtr-miR397-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,gma-miR169w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,ath-miR5648-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,mtr-miR2667a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,gma-miR1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,ath-miR3932b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,ath-miR5017-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,mtr-miR5219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,mtr-miR2606c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,gma-miR5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,ath-miR447a.2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,ath-miR839-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,mtr-miR2659a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,gma-miR171k-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,gma-miR5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,ath-miR5020b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,ath-miR5014b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,gma-miR482b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,ath-miR829-3p.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,mtr-miR5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,gma-miR390b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,ath-miR4228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,gma-miR394a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,ath-miR2112-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,mtr-miR2680a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,mtr-miR5559-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,gma-miR5030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,ath-miR398b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,ath-miR158a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,mtr-miR2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,gma-miR393c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,gma-miR6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,ath-miR169b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,ath-miR5014a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,mtr-miR7696a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,ath-miR8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,ath-miR5633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,mtr-miR156d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,mtr-miR319d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,gma-miR408a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,gma-miR530a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,gma-miR5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,mtr-miR156e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,mtr-miR2609a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,gma-miR9763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,gma-miR4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,ath-miR5649a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,mtr-miR5205a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,gma-miR4340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,gma-miR4370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,mtr-miR319a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,mtr-miR393b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,gma-miR4393b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,ath-miR5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,mtr-miR319c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,mtr-miR5298d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,ath-miR160a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,ath-miR829-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,mtr-miR156h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,gma-miR169d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,ath-miR853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,ath-miR861-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,mtr-miR5291a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,mtr-miR2643b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,gma-miR10201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,mtr-miR7700-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,gma-miR4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,gma-miR2606a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,ath-miR863-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,mtr-miR5563-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,gma-miR4348a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,ath-miR5636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,ath-miR5652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,gma-miR1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,mtr-miR408-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,gma-miR4378a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,ath-miR5646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,mtr-miR160c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,mtr-miR5287b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,gma-miR4414a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,gma-miR4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,mtr-miR5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,mtr-miR5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,gma-miR482a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,gma-miR4405b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,ath-miR420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,mtr-miR5756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,mtr-miR2593e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,gma-miR10444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,ath-miR831-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,mtr-miR5225b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,mtr-miR5212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,ath-miR447c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,ath-miR5638a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,mtr-miR5284h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,gma-miR166h-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,ath-miR5628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,mtr-miR5208a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,gma-miR9752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,gma-miR4413a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,ath-miR845a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,ath-miR859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,mtr-miR5554a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,mtr-miR2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,gma-miR1509b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,ath-miR8167a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,mtr-miR2089-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,mtr-miR2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,gma-miR391-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,ath-miR169a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,mtr-miR5266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,gma-miR168a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,gma-miR171r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,mtr-miR167a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,gma-miR5032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,gma-miR1512a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,gma-miR4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,gma-miR10435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,ath-miR846-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,gma-miR5761a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,gma-miR1535b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,ath-miR157a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,mtr-miR169d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,ath-miR829-3p.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,mtr-miR482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,gma-miR10447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,gma-miR10438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,ath-miR5638b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,mtr-miR2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,mtr-miR2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,gma-miR408b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,gma-miR9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,ath-miR414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,ath-miR781a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,mtr-miR2656a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,gma-miR4387a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,gma-miR9743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,mtr-miR2592bp-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,mtr-miR7696c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,gma-miR9737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,gma-miR159d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,mtr-miR5559-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,mtr-miR399s-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,mtr-miR5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,ath-miR846-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,mtr-miR4414a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,gma-miR9748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,gma-miR10431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,ath-miR827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,mtr-miR395b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,ath-miR5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,mtr-miR5556-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,gma-miR4371a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,gma-miR10441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,mtr-miR2679a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,gma-miR156b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,mtr-miR172d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,gma-miR172h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,gma-miR9724b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,ath-miR1886.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,mtr-miR5287a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,gma-miR169i-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,ath-miR165a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,mtr-miR399q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,gma-miR5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,gma-miR530b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,ath-miR866-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,gma-miR169n-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,ath-miR8180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,gma-miR4414a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,gma-miR171o-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,ath-miR5024-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,mtr-miR5290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,gma-miR10448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,gma-miR10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,mtr-miR2590g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,gma-miR396g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,ath-miR833b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,ath-miR8170-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,gma-miR4393a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,gma-miR4372b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,ath-miR5595a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,mtr-miR5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,mtr-miR2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,gma-miR2108a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,ath-miR172b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,gma-miR10405a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,ath-miR169b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,gma-miR4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,ath-miR3440b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,mtr-miR2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,gma-miR4416a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,mtr-miR5292b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,mtr-miR396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,gma-miR10446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,ath-miR5996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,gma-miR10412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,mtr-miR5237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,mtr-miR1507-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,gma-miR156r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,gma-miR1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,mtr-miR2670a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,mtr-miR2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,gma-miR5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,ath-miR5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,mtr-miR2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,mtr-miR5748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,ath-miR1888a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,mtr-miR399b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,gma-miR5034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,gma-miR166u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,ath-miR779.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,ath-miR865-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,mtr-miR2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,gma-miR10417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,gma-miR4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,ath-miR5665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,mtr-miR5273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,gma-miR319p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,gma-miR398c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,gma-miR167c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,ath-miR824-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,mtr-miR2618a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,gma-miR1516a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,mtr-miR2592s-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,gma-miR156e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,ath-miR156h,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,mtr-miR2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,ath-miR867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,ath-miR169g-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,mtr-miR2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,gma-miR2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,mtr-miR2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,mtr-miR2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,gma-miR156q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,gma-miR10430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,ath-miR396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,gma-miR5775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,gma-miR10188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,gma-miR10424a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,mtr-miR172d-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,gma-miR166i-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,ath-miR861-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,ath-miR5998a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,gma-miR390a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,gma-miR5777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,mtr-miR5560-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,mtr-miR166a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,gma-miR5780d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,mtr-miR5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,mtr-miR2638a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,ath-miR173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,gma-miR4352b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,mtr-miR2655a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,gma-miR5037b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,gma-miR5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,ath-miR848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,ath-miR868-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,mtr-miR319a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,gma-miR4408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,gma-miR9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,ath-miR167a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,mtr-miR164a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,gma-miR4347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,mtr-miR5556-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,gma-miR5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,gma-miR5667-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,gma-miR166a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,gma-miR1520p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,mtr-miR2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,gma-miR10199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,gma-miR5674a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,ath-miR172c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
