,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
71,hsa-miR-429,-1,22,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.166667,0.166667,0,0,0.166667,0,0,0,0,0.166667,0,0.166667,0.318182,0.272727,0.181818,0.181818,0.190476,0,0.095238,0.238095,0.142857,0.047619,0.090909,0.136364,0.681818,0.727273,0.818182,0.045455,0.181818,0.318182,0.409091,0.636364,0.363636,0.363636,0.545455,0.590909,0.954545,0.272727,0.272727,0.454545,0.863636,0.909091,73.470634,-15.594996,32.105156,31.621925,-16.252171,-19.475832,-23.42202,-14.675888,35.141968,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,27.933243,34.637848,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,28.938988,-25.247063,-18.14913,35.166275,-21.341358,-2.924908,-15.303534,-7.625275,78.71019,-19.365517,-11.789042,36.531311,-20.873743,20.756376,17.610262,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,31.198593,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,-4.080996,40.18771,-2.037137,-9.053869,67.082512,-16.700542,-10.762953,-11.026198,39.171177,-15.862718,-10.585069,0.242238,0.242874,0.997381,-234.349158,-233.571124,1.003331
72,hsa-miR-129-5p,-1,21,0,0,0,0,0.204782,0.159044,0,0,0.159044,0,0,0,0,0.159044,0,0,0,0,0,0,0,0.159044,0.159044,0,0,0.428571,0.333333,0.190476,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0.095238,0.142857,0.238095,0.619048,0.904762,0.333333,0.428571,0.666667,0.714286,0.952381,0.047619,0.047619,0.380952,0.571429,0.809524,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,36.43161,27.322906,34.972885,-16.515556,-25.247063,-18.14913,37.33078,-21.341358,44.694141,32.315514,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,22.920881,-27.844282,75.697891,-8.766922,70.458191,125.647842,-15.847491,-16.215662,-4.042344,33.363098,-16.137344,-12.19376,-24.525103,-15.787045,-13.744925,-3.739232,43.538055,-5.266835,-2.037137,-9.053869,23.792473,78.537552,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.249543,0.249869,0.998698,-249.270556,-249.185076,1.000343
73,hsa-miR-335-5p,-1,23,19,0,0.826087,0,0.142857,0,0,0,0,0,0,0.142857,0.142857,0,0,0.142857,0,0,0.142857,0.142857,0.142857,0,0,0,0.521739,0.130435,0.173913,0.130435,0.136364,0.181818,0.136364,0.090909,0.045455,0.090909,0.130435,0.26087,0.521739,0.73913,0.869565,0.043478,0.043478,0.478261,0.478261,0.913043,0.217391,0.217391,0.304348,0.652174,0.956522,0.086957,0.086957,0.347826,0.347826,0.608696,112.99633,27.883263,73.607132,29.645641,27.226089,-19.475832,-23.42202,28.802372,33.165684,28.494993,-15.618199,-11.708783,-16.642206,40.056381,-17.521301,-10.816695,29.132362,28.726234,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,-10.288267,22.136902,-2.924908,-15.303534,-7.625275,31.279362,-19.365517,-11.789042,-8.923234,-20.873743,-24.698168,15.633978,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,27.262598,-4.042344,-14.25595,-16.137344,74.762756,-24.525103,-15.787045,-13.744925,39.739029,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.234908,0.235699,0.996643,-221.055143,-220.620333,1.001971
74,hsa-miR-378a-3p,-1,22,0,0,0,0,0,0,0,0,0,0.23095,0,0,0,0.179367,0,0,0,0,0.23095,0,0.179367,0.179367,0,0,0.272727,0.181818,0.363636,0.136364,0,0.285714,0.142857,0.142857,0.142857,0.047619,0.045455,0.272727,0.545455,0.727273,0.863636,0.136364,0.136364,0.363636,0.409091,0.636364,0.181818,0.227273,0.5,0.772727,0.954545,0.090909,0.090909,0.318182,0.318182,0.681818,-17.438452,29.859547,-13.349388,-13.832619,29.202374,25.978712,22.032524,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,73.387787,-10.816695,31.108646,30.702518,-10.490809,34.774918,77.644157,-11.187439,-20.296143,32.80838,-16.515556,-25.247063,-18.14913,35.166275,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,66.210922,-27.844282,-19.540211,-8.766922,20.674639,-17.209307,-15.847491,29.238882,-4.042344,-14.25595,-16.137344,-12.19376,20.929441,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,21.627968,28.754002,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.241621,0.241716,0.999605,-234.900416,-234.864944,1.000151
75,hsa-miR-378b,-1,19,0,0,0,0,0,0,0,0,0,0.278943,0,0,0,0.240352,0,0,0,0,0.240352,0,0.240352,0,0,0,0.263158,0.157895,0.368421,0.157895,0,0.277778,0.166667,0.111111,0.111111,0.055556,0.052632,0.052632,0.315789,0.842105,0.947368,0.157895,0.157895,0.421053,0.421053,0.473684,0.210526,0.263158,0.578947,0.684211,0.894737,0.105263,0.105263,0.368421,0.368421,0.789474,-17.438452,-15.594996,-13.349388,-13.832619,36.37941,33.155746,-23.42202,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,87.741859,-10.816695,38.285683,37.879555,-10.490809,41.951958,91.99823,-11.187439,-20.296143,39.985413,-16.515556,-25.247063,-18.14913,-10.288267,31.290222,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,80.564995,-27.844282,-19.540211,-8.766922,27.851675,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,28.106478,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,28.805004,35.931038,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.266266,0.266129,1.000516,-286.450649,-286.499613,0.999829
76,hsa-miR-378c,-1,25,0,0,0,0,0,0,0,0,0,0.222222,0,0,0,0.166667,0,0,0,0,0.222222,0,0.166667,0.222222,0,0,0.28,0.2,0.36,0.12,0,0.333333,0.125,0.208333,0.125,0,0.04,0.24,0.64,0.72,0.84,0.12,0.12,0.32,0.56,0.92,0.16,0.2,0.44,0.8,0.96,0.08,0.08,0.28,0.28,0.6,-17.438452,24.405003,-13.349388,-13.832619,63.747829,-19.475832,56.57798,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,62.478699,-10.816695,25.654102,65.247978,-10.490809,29.320375,66.735069,-11.187439,-20.296143,-12.646166,-16.515556,14.752937,-18.14913,29.711733,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,95.301834,-27.844282,-19.540211,-8.766922,15.220095,-17.209307,-15.847491,23.784338,-4.042344,-14.25595,-16.137344,-12.19376,15.474897,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,16.173424,23.299458,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.222545,0.222714,0.999243,-198.940467,-198.871311,1.000348
77,hsa-miR-378d,-1,20,0,0,0,0,0,0,0,0,0,0.234639,0,0,0,0.19134,0,0,0,0,0.19134,0,0.19134,0.19134,0,0,0.3,0.2,0.3,0.15,0,0.263158,0.157895,0.157895,0.157895,0,0.05,0.3,0.6,0.8,0.95,0.15,0.15,0.4,0.45,0.7,0.2,0.25,0.5,0.55,0.85,0.1,0.1,0.35,0.35,0.75,32.561546,-15.594996,-13.349388,-13.832619,33.747829,-19.475832,26.57798,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,82.478699,-10.816695,35.654102,35.247974,-10.490809,39.320374,86.735069,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,39.711731,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,75.301834,-27.844282,-19.540211,-8.766922,25.220095,-17.209307,-15.847491,33.78434,-4.042344,-14.25595,-16.137344,-12.19376,25.474897,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,26.173424,33.299458,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.257392,0.257685,0.998861,-266.868878,-266.733895,1.000506
78,hsa-miR-378e,-1,19,0,0,0,0,0,0,0,0,0,0.234639,0,0,0,0.19134,0,0,0,0,0.19134,0,0.19134,0.19134,0,0,0.210526,0.210526,0.368421,0.157895,0,0.277778,0.166667,0.166667,0.166667,0,0.052632,0.052632,0.315789,0.631579,0.842105,0.157895,0.157895,0.421053,0.473684,0.736842,0.210526,0.263158,0.578947,0.684211,0.947368,0.105263,0.105263,0.368421,0.368421,0.789474,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,33.155746,29.20956,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,87.741859,-10.816695,-14.345898,37.879555,-10.490809,41.951958,144.629791,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,42.343315,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,80.564995,-27.844282,-19.540211,-8.766922,27.851675,-17.209307,-15.847491,36.415916,-4.042344,-14.25595,-16.137344,-12.19376,28.106478,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,28.805004,35.931038,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.266589,0.266786,0.999261,-286.245134,-286.145821,1.000347
79,hsa-miR-378f,-1,20,0,0,0,0,0.19134,0,0,0,0,0.234639,0,0,0,0.19134,0,0,0,0,0.19134,0,0.19134,0,0,0,0.3,0.15,0.3,0.2,0,0.315789,0.157895,0.105263,0.105263,0.052632,0.05,0.3,0.6,0.8,0.95,0.15,0.15,0.4,0.4,0.45,0.2,0.25,0.5,0.55,0.85,0.1,0.1,0.35,0.7,0.75,-17.438452,34.405003,-13.349388,-13.832619,33.747829,-19.475832,-23.42202,35.324112,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,82.478699,-10.816695,35.654102,35.247974,-10.490809,39.320374,86.735069,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,-10.288267,-21.341358,-2.924908,-15.303534,42.374725,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,75.301834,-27.844282,-19.540211,-8.766922,25.220095,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,-12.19376,25.474897,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,26.173424,33.299458,-10.762953,38.973801,-6.283369,-15.862718,-10.585069,0.257165,0.25699,1.000682,-267.013799,-267.106589,0.999653
80,hsa-miR-378h,-1,21,17,0,0.809524,0,0,0,0,0,0,0.204782,0,0,0,0.159044,0,0,0,0,0.159044,0,0.159044,0.159044,0.159044,0,0.190476,0.285714,0.333333,0.142857,0.05,0.15,0.15,0.3,0.15,0,0.047619,0.047619,0.285714,0.761905,0.857143,0.142857,0.380952,0.428571,0.571429,0.904762,0.190476,0.238095,0.52381,0.619048,0.952381,0.095238,0.095238,0.333333,0.333333,0.714286,-17.438452,-15.594996,-13.349388,-13.832619,31.366879,-19.475832,-23.42202,-14.675888,-10.312575,32.63578,-15.618199,-11.708783,-16.642206,-3.42188,77.716797,-10.816695,-14.345898,-14.752025,37.128239,36.939423,34.354115,-11.187439,27.322906,-12.646166,-16.515556,22.371986,-18.14913,37.33078,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,118.158981,19.774767,-19.540211,-8.766922,22.839144,-17.209307,-15.847491,31.403387,-4.042344,-14.25595,-16.137344,-12.19376,23.093946,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,23.792473,30.918507,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.249452,0.249502,0.9998,-249.673861,-249.674452,0.999998
81,hsa-miR-378i,-1,21,0,0,0,0,0,0,0,0,0,0.23095,0,0,0,0.179367,0,0,0,0,0.23095,0,0.179367,0.179367,0,0,0.333333,0.142857,0.333333,0.142857,0.05,0.35,0.15,0.1,0.15,0,0.047619,0.285714,0.571429,0.761905,0.904762,0.142857,0.142857,0.380952,0.380952,0.666667,0.190476,0.238095,0.52381,0.619048,0.952381,0.095238,0.095238,0.333333,0.333333,0.714286,-17.438452,32.024052,-13.349388,-13.832619,31.366879,75.762268,24.197029,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,77.716797,-10.816695,33.273151,32.867023,-10.490809,36.939423,81.973167,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,37.33078,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,28.253532,-11.789042,-8.923234,-20.873743,22.920881,-27.844282,-19.540211,-8.766922,-24.779905,-17.209307,-15.847491,31.403387,-4.042344,-14.25595,-16.137344,-12.19376,23.093946,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,38.565178,23.792473,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.249389,0.249522,0.999467,-249.626266,-249.229041,1.001594
82,hsa-miR-422a,-1,22,0,0,0,0,0,0,0,0,0,0.188456,0,0,0,0.188456,0,0,0,0,0.246175,0,0.188456,0.188456,0,0,0.272727,0.181818,0.363636,0.136364,0.047619,0.238095,0.142857,0.095238,0.142857,0.047619,0.045455,0.272727,0.454545,0.727273,0.863636,0.136364,0.136364,0.363636,0.409091,0.636364,0.181818,0.227273,0.545455,0.772727,0.954545,0.090909,0.090909,0.318182,0.318182,0.681818,-17.438452,29.859547,-13.349388,-13.832619,29.202374,71.433258,-23.42202,-14.675888,-10.312575,-14.983267,-15.618199,-11.708783,-16.642206,-3.42188,73.387787,-10.816695,31.108646,-14.752025,-10.490809,34.774918,32.18961,34.267105,25.158401,32.80838,-16.515556,-25.247063,-18.14913,35.166275,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,26.089027,-11.789042,-8.923234,-20.873743,20.756376,-27.844282,-19.540211,36.687622,-24.779905,-17.209307,-15.847491,29.238882,-4.042344,-14.25595,-16.137344,-12.19376,20.929441,-15.787045,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,21.627968,28.754002,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.241976,0.242031,0.99977,-234.569372,-234.343933,1.000962
83,hsa-miR-181a-5p,-1,23,0,0,0,0,0,0.19134,0,0,0,0,0,0.19134,0,0,0,0.19134,0,0.19134,0.234639,0,0,0,0,0,0.26087,0.217391,0.26087,0.217391,0.045455,0.090909,0.181818,0.227273,0.136364,0.136364,0.043478,0.086957,0.173913,0.347826,0.913043,0.217391,0.217391,0.26087,0.652174,0.826087,0.478261,0.608696,0.73913,0.782609,0.956522,0.130435,0.130435,0.304348,0.521739,0.695652,-17.438452,-15.594996,-13.349388,73.123901,-16.252171,-19.475832,20.05624,-14.675888,-10.312575,-14.983267,27.860062,-11.708783,26.836054,40.056381,-17.521301,-10.816695,-14.345898,28.726234,-10.490809,-10.679625,-13.264934,-11.187439,23.182117,-12.646166,-16.515556,18.231197,-18.14913,33.189995,-21.341358,-2.924908,28.174726,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,22.604517,-24.698168,15.633978,-19.540211,-8.766922,-24.779905,-17.209307,27.630768,27.262598,39.435917,-14.25595,-16.137344,31.2845,-24.525103,27.691216,-13.744925,-3.739232,39.397263,-5.266835,41.441124,-9.053869,19.651684,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.235733,0.235802,0.999706,-220.489982,-220.812368,0.99854
84,hsa-miR-181b-5p,-1,23,0,0,0,0,0,0.204782,0,0,0,0,0.159044,0.159044,0,0,0,0.159044,0,0,0.159044,0,0,0,0.159044,0,0.173913,0.304348,0.304348,0.173913,0.090909,0,0.136364,0.272727,0.136364,0.090909,0.043478,0.043478,0.086957,0.173913,0.347826,0.217391,0.26087,0.434783,0.565217,0.826087,0.478261,0.608696,0.782609,0.869565,0.956522,0.130435,0.130435,0.304348,0.521739,0.695652,-17.438452,-15.594996,-13.349388,29.645641,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,-14.983267,71.338318,-11.708783,26.836054,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,32.290821,66.660378,-12.646166,-16.515556,18.231197,-18.14913,33.189995,-21.341358,-2.924908,28.174726,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,18.780092,15.633978,23.938049,-8.766922,18.698355,-17.209307,27.630768,27.262598,39.435917,-14.25595,-16.137344,-12.19376,-24.525103,71.169472,-13.744925,-3.739232,39.397263,-5.266835,-2.037137,-9.053869,19.651684,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.235355,0.235652,0.998738,-220.980915,-220.926634,1.000246
85,hsa-miR-181c-5p,-1,22,0,0,0,0,0,0,0,0.142857,0,0.142857,0,0.142857,0,0,0,0.142857,0.142857,0.142857,0,0,0,0.142857,0,0,0.272727,0.227273,0.227273,0.227273,0.047619,0.095238,0.190476,0.238095,0.142857,0.047619,0.045455,0.090909,0.181818,0.363636,0.909091,0.227273,0.227273,0.272727,0.636364,0.818182,0.590909,0.590909,0.727273,0.863636,0.954545,0.136364,0.136364,0.318182,0.5,0.681818,-17.438452,-15.594996,-13.349388,77.076469,-16.252171,-19.475832,22.032524,-14.675888,-10.312575,-14.983267,29.836346,-11.708783,28.812338,-3.42188,-17.521301,34.637848,-14.345898,30.702518,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,-16.515556,20.207481,-18.14913,35.166275,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,24.580801,-24.698168,17.610262,-19.540211,-8.766922,-24.779905,-17.209307,29.607052,29.238882,41.412201,-14.25595,-16.137344,33.260784,-24.525103,29.6675,-13.744925,-3.739232,41.37355,-5.266835,-2.037137,-9.053869,21.627968,-16.700542,-10.762953,-11.026198,-6.283369,29.591827,-10.585069,0.242317,0.242497,0.999259,-234.198204,-234.276589,0.999665
86,hsa-miR-181d-5p,-1,23,0,0,0,0,0,0.204782,0,0,0,0,0.159044,0.159044,0,0,0,0.159044,0,0,0.159044,0,0,0,0.159044,0,0.173913,0.347826,0.304348,0.130435,0.090909,0,0.136364,0.318182,0.090909,0.045455,0.043478,0.043478,0.086957,0.173913,0.347826,0.217391,0.26087,0.434783,0.565217,0.826087,0.478261,0.608696,0.782609,0.869565,0.956522,0.130435,0.130435,0.304348,0.304348,0.695652,-17.438452,-15.594996,-13.349388,29.645641,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,-14.983267,71.338318,-11.708783,26.836054,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,32.290821,66.660378,-12.646166,-16.515556,18.231197,25.32913,33.189995,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,18.780092,59.112236,-19.540211,-8.766922,62.176613,-17.209307,27.630768,27.262598,39.435917,-14.25595,-16.137344,-12.19376,-24.525103,71.169472,-13.744925,-3.739232,39.397263,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.235408,0.235937,0.99776,-220.90426,-220.59561,1.001399
87,hsa-miR-346,-1,23,11,0,0.478261,0,0.205645,0.264785,0,0,0,0,0,0,0,0.264785,0,0,0.264785,0,0,0,0,0,0,0,0.043478,0.26087,0.217391,0.434783,0.045455,0,0.045455,0.227273,0.272727,0.227273,0.521739,0,0,0.521739,0.521739,0.043478,0.130435,0.217391,0.565217,0.913043,0.086957,0.086957,0.26087,0.608696,0.782609,0.173913,0.304348,0.478261,0.826087,0.956522,-17.438452,-15.594996,-13.349388,-13.832619,-16.252171,-19.475832,-23.42202,-14.675888,-10.312575,28.494993,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,33.189995,22.136902,-2.924908,-15.303534,122.809509,-12.198897,-19.365517,-11.789042,-8.923234,-20.873743,-24.698168,15.633978,110.894577,-8.766922,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,72.700569,-16.137344,-12.19376,-24.525103,27.691216,-13.744925,-3.739232,-4.080996,-5.266835,41.441124,-9.053869,63.129944,-16.700542,32.715309,-11.026198,37.194893,71.093803,32.893192,0.234872,0.234358,1.002197,-221.287899,-221.730475,0.998004
88,hsa-miR-4262,-1,17,0,0,0,0,0,0,0.241625,0,0,0,0,0.241625,0,0,0,0,0,0.241625,0,0,0.275125,0,0,0,0.294118,0.235294,0.117647,0.294118,0.125,0.1875,0.3125,0.0625,0.1875,0,0.117647,0.117647,0.235294,0.588235,0.764706,0.294118,0.294118,0.352941,0.705882,0.941176,0.058824,0,0.058824,0.529412,0.529412,0.176471,0.176471,0.411765,0.823529,0.882353,-17.438452,-15.594996,-13.349388,-13.832619,42.571358,-19.475832,-23.42202,-14.675888,-10.312575,-14.983267,43.20533,-11.708783,42.18132,-3.42188,41.302227,48.006832,-14.345898,-14.752025,-10.490809,106.96743,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,-25.247063,-18.14913,-10.288267,-21.341358,-2.924908,-15.303534,-7.625275,-12.198897,-19.365517,-11.789042,49.900295,-20.873743,-24.698168,-27.844282,-19.540211,-8.766922,-24.779905,-17.209307,42.976036,42.607864,-4.042344,-14.25595,-16.137344,-12.19376,34.298424,43.036484,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,49.769661,34.996952,-16.700542,-10.762953,-11.026198,-6.283369,42.960812,-10.585069,0.28837,0.288611,0.999163,-334.538659,-334.382188,1.000468
89,hsa-miR-29a-3p,-1,22,0,0,0,0,0,0,0,0,0,0,0.234639,0,0.19134,0.19134,0,0,0,0,0,0.19134,0,0.19134,0,0,0.272727,0.272727,0.181818,0.227273,0.190476,0.095238,0.142857,0.095238,0.142857,0.095238,0.090909,0.227273,0.363636,0.590909,0.681818,0.045455,0.409091,0.5,0.727273,0.954545,0.136364,0.136364,0.545455,0.818182,0.863636,0.181818,0.181818,0.272727,0.454545,0.772727,28.016092,-15.594996,32.105156,-13.832619,-16.252171,-19.475832,-23.42202,30.778656,-10.312575,-14.983267,-15.618199,79.200302,-16.642206,-3.42188,-17.521301,34.637848,31.108646,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,-16.515556,-25.247063,27.305414,-10.288267,24.113186,-2.924908,-15.303534,-7.625275,-12.198897,26.089027,-11.789042,-8.923234,24.580801,-24.698168,-27.844282,-19.540211,36.687622,-24.779905,-17.209307,-15.847491,-16.215662,41.412201,31.198593,-16.137344,-12.19376,-24.525103,29.6675,31.709618,-3.739232,41.37355,-5.266835,-2.037137,-9.053869,21.627968,-16.700542,-10.762953,34.428345,-6.283369,-15.862718,-10.585069,0.242128,0.242394,0.998901,-234.153473,-234.061494,1.000393
90,hsa-miR-29b-3p,-1,23,0,0,0,0,0,0,0,0,0,0,0.234639,0,0.19134,0.19134,0,0,0,0,0,0.19134,0,0.19134,0,0,0.304348,0.304348,0.173913,0.173913,0.136364,0.136364,0.181818,0.181818,0.045455,0.045455,0.086957,0.217391,0.565217,0.608696,0.782609,0.043478,0.391304,0.478261,0.695652,0.956522,0.130435,0.130435,0.521739,0.826087,0.913043,0.173913,0.173913,0.26087,0.304348,0.73913,26.039808,-15.594996,30.128872,-13.832619,-16.252171,-19.475832,20.05624,28.802372,-10.312575,-14.983267,27.860062,31.769478,-16.642206,-3.42188,-17.521301,32.661564,29.132362,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,-20.296143,-12.646166,-16.515556,18.231197,25.32913,-10.288267,22.136902,-2.924908,-15.303534,-7.625275,-12.198897,24.112743,-11.789042,-8.923234,22.604517,-24.698168,15.633978,-19.540211,-8.766922,18.698355,26.268953,-15.847491,27.262598,-4.042344,-14.25595,-16.137344,-12.19376,18.953157,27.691216,29.733334,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,32.452061,-6.283369,-15.862718,-10.585069,0.234902,0.235639,0.996875,-221.476638,-220.896549,1.002626
91,hsa-miR-29c-3p,-1,22,0,0,0,0,0,0,0,0,0,0,0.234639,0,0.19134,0.19134,0,0,0,0,0,0.19134,0,0.19134,0,0,0.272727,0.318182,0.181818,0.181818,0.190476,0.095238,0.142857,0.095238,0.047619,0.095238,0.090909,0.227273,0.363636,0.590909,0.681818,0.045455,0.409091,0.5,0.727273,0.954545,0.136364,0.136364,0.545455,0.818182,0.863636,0.181818,0.181818,0.272727,0.318182,0.772727,28.016092,-15.594996,32.105156,-13.832619,-16.252171,-19.475832,-23.42202,30.778656,-10.312575,-14.983267,29.836346,33.745762,-16.642206,-3.42188,-17.521301,34.637848,31.108646,-14.752025,-10.490809,-10.679625,-13.264934,-11.187439,25.158401,-12.646166,-16.515556,-25.247063,27.305414,-10.288267,24.113186,-2.924908,-15.303534,-7.625275,-12.198897,26.089027,-11.789042,-8.923234,24.580801,-24.698168,-27.844282,-19.540211,36.687622,20.674639,28.245237,-15.847491,-16.215662,41.412201,-14.25595,-16.137344,-12.19376,-24.525103,29.6675,31.709618,-3.739232,41.37355,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,34.428345,-6.283369,-15.862718,-10.585069,0.242124,0.242675,0.99773,-234.149405,-233.792466,1.001527
92,hsa-miR-130a-3p,-1,22,7,0,0.318182,0,0.142857,0.142857,0,0,0,0,0,0,0.142857,0,0,0.142857,0,0.142857,0.142857,0,0,0.142857,0,0,0.363636,0.181818,0.272727,0.136364,0.142857,0.095238,0.142857,0.190476,0,0.095238,0.090909,0.318182,0.590909,0.681818,0.954545,0.181818,0.181818,0.409091,0.5,0.545455,0.136364,0.227273,0.454545,0.772727,0.863636,0.045455,0.045455,0.272727,0.272727,0.909091,73.470634,29.859547,32.105156,-13.832619,-16.252171,25.978712,22.032524,-14.675888,-10.312575,30.471277,-15.618199,-11.708783,-16.642206,-3.42188,-17.521301,-10.816695,-14.345898,-14.752025,-10.490809,-10.679625,-13.264934,34.267105,-20.296143,32.80838,-16.515556,20.207481,27.305414,-10.288267,69.567734,-2.924908,-15.303534,-7.625275,33.255646,-19.365517,-11.789042,-8.923234,-20.873743,-24.698168,17.610262,25.914333,36.687622,-24.779905,-17.209307,-15.847491,-16.215662,-4.042344,-14.25595,-16.137344,33.260784,20.929441,29.6675,-13.744925,-3.739232,-4.080996,-5.266835,-2.037137,-9.053869,-23.826576,-16.700542,-10.762953,-11.026198,-6.283369,-15.862718,-10.585069,0.241859,0.242622,0.996855,-234.737825,-233.972645,1.00327
