,Seqname,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
202,ENST00000577557.1,165,0.222073,1,0,0.10944,0.047223,0.047223,0.047223,0.047223,0.074583,0,0,0,0.094446,0.06212,0.028577,0.085236,0.047223,0.047223,0.10944,0.06212,0.06212,0.028577,0,0.080687,0.080325,1.004502,-21.871069,-21.95184,0.996321,0
203,ENST00000560400.1,246,0.083959,1,0,0.033828,0.071362,0.033828,0.020082,0.100362,0.045184,0.045184,0.045184,0.033828,0.095594,0.020082,0.020082,0.078325,0.045184,0.045184,0.108685,0.033828,0.045184,0.045184,0.033828,0.070471,0.073153,0.963341,-13.816128,-13.303656,1.038521,0
204,ENST00000591237.1,267,0.153802,1,0,0.067313,0.05165,0.018704,0.042343,0.018704,0.05165,0.074024,0.059902,0.018704,0.074024,0.031616,0.018704,0.085725,0.018704,0.074024,0.103855,0.059902,0.080136,0.018704,0.031616,0.065097,0.065194,0.998504,-12.382326,-12.305837,1.006216,0
205,ENST00000592195.1,387,0.300466,1,0,0.039054,0.051727,0.045674,0.045674,0.051727,0.080022,0.023432,0.039054,0.045674,0.111221,0.039054,0.031722,0.045674,0.045674,0.06731,0.083759,0.045674,0.062486,0.031722,0.013669,0.053031,0.054245,0.977609,-7.822335,-7.633933,1.024679,0
206,ENST00000591166.1,294,0.38992,1,0,0.063341,0.056243,0.017354,0,0.056243,0.056243,0.039559,0.039559,0.04838,0.102798,0.017354,0.039559,0.075725,0.075725,0.04838,0.090833,0.063341,0.069805,0.039559,0,0.074573,0.0761,0.97993,-11.280144,-11.098515,1.016365,0
207,ENST00000592897.1,24,0.043557,1,0,0,0,0,0.159044,0,0,0,0,0.159044,0.204782,0.159044,0,0,0,0.159044,0,0,0.159044,0,0,0.228301,0.228133,1.000736,-209.69331,-209.733355,0.999809,0
208,ENST00000589451.1,192,0.351005,1,0,0.094593,0.025481,0.056173,0.042436,0.025481,0.077913,0.025481,0.042436,0.056173,0.101536,0.025481,0,0.113197,0.025481,0.025481,0.101536,0.06782,0.06782,0.025481,0,0.07491,0.073968,1.012745,-18.450202,-18.550102,0.994615,0
209,ENST00000591365.1,774,0.345845,1,0,0.108891,0.025984,0.020835,0.057379,0.030739,0.122355,0.025984,0.030739,0.025984,0.060537,0.015155,0.008659,0.102317,0.039359,0.123497,0.060537,0.047075,0.050661,0.043314,0,0.051839,0.048523,1.068327,-3.163645,-3.571104,0.885901,0
210,ENST00000590522.1,186,0.481865,1,0,0.069366,0.057518,0.043507,0.026165,0.043507,0.057518,0.057518,0.026165,0.026165,0.115095,0.026165,0,0.096458,0.069366,0.057518,0.115095,0,0.069366,0.043507,0,0.076076,0.076732,0.991449,-18.983808,-18.804125,1.009556,0
211,ENST00000590495.1,330,0.506135,1,0,0.112586,0,0.017204,0.070478,0.029325,0.087602,0.048482,0.048482,0.017204,0.076629,0.017204,0,0.101375,0.029325,0.126826,0.048482,0.056511,0.063801,0.048482,0,0.064312,0.062114,1.035378,-9.22857,-9.760782,0.945474,0
212,ENST00000433001.1,162,0.177632,1,0,0.0277,0.0277,0.060105,0.060105,0.0277,0.072112,0.0277,0.045728,0.045728,0.105536,0.045728,0.060105,0.060105,0,0.091195,0.091195,0.045728,0.060105,0.045728,0,0.079358,0.07933,1.000355,-22.045856,-22.054982,0.999586,0
213,ENST00000548801.1,438,0.16654,1,0,0.041645,0.035524,0.021191,0.047268,0.057331,0.077552,0.057331,0.035524,0.041645,0.098,0.028778,0.028778,0.080951,0.047268,0.066145,0.084174,0.01231,0.052477,0.057331,0.028778,0.048826,0.049883,0.978814,-6.604358,-6.419399,1.028813,0
214,ENST00000582096.1,369,0.148611,1,0,0.032753,0.024224,0.014154,0.058947,0.047062,0.077983,0.014154,0.064221,0.058947,0.106558,0.024224,0.047062,0.04028,0.047062,0.047062,0.073702,0.053251,0.069125,0.04028,0.058947,0.054388,0.056412,0.964133,-8.359419,-7.942168,1.052536,0
215,ENST00000577267.1,201,0.049556,1,0,0.052539,0.03962,0,0.073094,0.101597,0.088987,0.023737,0.052539,0.052539,0.106916,0.03962,0.03962,0.03962,0,0.023737,0.081515,0.03962,0.052539,0.052539,0.03962,0.073445,0.075179,0.976935,-17.320082,-16.831931,1.029001,0
216,ENST00000579003.1,234,0.144,-1,0,0.046629,0.056683,0.034955,0.056683,0.034955,0.114719,0,0,0.034955,0.065531,0.034955,0.046629,0.086912,0.073418,0.073418,0.034955,0.056683,0.046629,0.080507,0.020784,0.067543,0.066367,1.017723,-14.439311,-14.640697,0.986245,0
217,ENST00000583841.1,324,0.385714,1,0,0.063387,0.063387,0.026431,0.026431,0.043654,0.035607,0.050863,0.026431,0.063387,0.087185,0.035607,0.026431,0.073987,0.087185,0.057403,0.078709,0.057403,0.043654,0.026431,0.026431,0.058836,0.058181,1.011257,-9.769544,-9.710594,1.006071,0
218,ENST00000582348.1,246,0.44086,1,0,0.054472,0.033512,0.033512,0.044761,0.070695,0.089522,0,0.019894,0.063039,0.094699,0.019894,0.019894,0.083841,0.054472,0.054472,0.083841,0.063039,0.063039,0.019894,0.033512,0.066327,0.066138,1.002862,-13.630391,-13.603878,1.001949,0
219,ENST00000584597.1,162,0.290323,1,0,0.060976,0.073157,0,0.028101,0.073157,0.073157,0.028101,0,0.028101,0.092517,0.028101,0.046391,0.092517,0.060976,0.073157,0.083549,0,0.083549,0.046391,0.028101,0.082321,0.082897,0.993044,-22.152913,-21.970841,1.008287,0
220,ENST00000582564.1,255,0.111989,1,0,0.031202,0.058881,0.050831,0.031202,0.093338,0.050831,0.066092,0.031202,0.050831,0.078516,0.041725,0.058881,0.050831,0.066092,0.031202,0.066092,0.050831,0.018494,0.041725,0.031202,0.065642,0.0676,0.971039,-13.097792,-12.824596,1.021302,0
221,ENST00000577270.1,255,0.081081,1,0,0.031202,0.058881,0.050831,0.031202,0.093338,0.050831,0.066092,0.031202,0.050831,0.078516,0.041725,0.058881,0.050831,0.066092,0.031202,0.066092,0.050831,0.018494,0.041725,0.031202,0.065642,0.0676,0.971039,-13.097792,-12.824596,1.021302,0
222,ENST00000579201.1,102,0.174061,1,0,0.039848,0.039848,0.063897,0.081983,0,0.039848,0,0.039848,0.063897,0.10753,0.039848,0.063897,0.096196,0,0.081983,0.039848,0.039848,0.081983,0.039848,0.039848,0.099635,0.099478,1.001575,-37.805628,-37.477747,1.008749,0
223,ENST00000579125.1,714,0.54173,1,0,0.079248,0.030921,0.030921,0.043447,0.015305,0.09764,0.015305,0.030921,0.030921,0.079248,0.021009,0.015305,0.11406,0.066352,0.09209,0.066352,0.066352,0.060487,0.035352,0.008764,0.04226,0.039887,1.059505,-3.309498,-3.597328,0.919988,0
224,ENST00000580948.1,153,0.322105,1,0,0.086548,0,0.048396,0.029409,0.048396,0.048396,0.063449,0.029409,0.048396,0.103461,0.029409,0.029409,0.110211,0.029409,0.063449,0.075948,0.063449,0.063449,0.029409,0,0.082073,0.08134,1.009011,-23.577527,-23.75329,0.9926,0
225,ENST00000591956.1,129,0.232014,1,0,0.102518,0.036009,0.076275,0,0.036009,0.076275,0.058663,0,0.090614,0.058663,0.058663,0.058663,0.058663,0.058663,0,0.127805,0,0.102518,0,0,0.089537,0.089503,1.000379,-28.76821,-28.721161,1.001638,0
226,ENST00000587743.1,375,0.140713,1,0,0.058775,0.040124,0.046896,0.032614,0.081863,0.073545,0.024112,0.032614,0.032614,0.106594,0.032614,0.024112,0.06896,0.046896,0.040124,0.081863,0.032614,0.077837,0.032614,0.032614,0.054717,0.056669,0.965567,-8.063543,-7.706957,1.046268,0
227,ENST00000565256.1,294,0.23825,1,0,0.061977,0.061977,0.038707,0.047338,0.038707,0.068302,0.038707,0.055031,0,0.084335,0.038707,0.038707,0.079421,0.038707,0.079421,0.088877,0.047338,0.055031,0.038707,0,0.060096,0.060423,0.994594,-10.787738,-10.725483,1.005804,0
228,ENST00000572151.1,144,0.253076,1,0,0.071598,0.054765,0.033395,0.054765,0.054765,0.033395,0.033395,0,0.033395,0.144916,0.033395,0,0.107122,0.054765,0.054765,0.071598,0.033395,0.097176,0.033395,0,0.08802,0.088074,0.999389,-25.60067,-25.578941,1.000849,0
229,ENST00000573394.1,276,0.528736,1,0,0.093892,0.018222,0.041353,0.058604,0.030845,0.058604,0.030845,0.058604,0.030845,0.084117,0.041353,0.018222,0.089207,0.030845,0.09821,0.072531,0.065905,0.041353,0.018222,0.018222,0.064177,0.063679,1.007827,-11.467883,-11.69838,0.980297,0
230,ENST00000577000.1,360,0.780911,1,0,0.056306,0.072996,0.015013,0.056306,0.042632,0.082283,0.025671,0.025671,0.034685,0.077797,0.015013,0.015013,0.109504,0.042632,0.062301,0.100852,0.072996,0.042632,0.034685,0.015013,0.056698,0.055107,1.028863,-8.741382,-8.940202,0.977761,0
231,ENST00000582866.1,267,0.099553,1,0,0.073269,0.031294,0.041911,0.031294,0.059291,0.059291,0.079319,0.066626,0.031294,0.089922,0.041911,0,0.073269,0.051124,0,0.079319,0.018513,0.079319,0.041911,0.051124,0.062924,0.063568,0.989877,-12.301312,-12.09731,1.016863,0
232,ENST00000570869.1,27,0.045455,1,0,0,0,0,0.125,0,0,0.125,0,0.125,0,0.125,0,0.125,0,0,0.125,0,0.125,0.125,0,0.212119,0.212046,1.000345,-180.400297,-180.423993,0.999869,0
233,ENST00000583253.1,120,0.114395,1,0,0.076978,0.059431,0,0,0.059431,0.03665,0,0.03665,0.03665,0.112351,0.03665,0.03665,0.120281,0.059431,0.059431,0.059431,0.059431,0.091125,0.059431,0,0.094186,0.094491,0.996766,-31.6599,-31.57692,1.002628,0
234,ENST00000581613.1,195,0.338542,1,0,0.041305,0,0.041305,0.024783,0.054708,0.024783,0.024783,0.054708,0.075961,0.123477,0.054708,0.09231,0.024783,0.066087,0.024783,0.054708,0.066087,0.084634,0,0.066087,0.07452,0.077168,0.96569,-17.850639,-17.100022,1.043896,0
235,ENST00000583558.1,144,0.241611,1,0,0.068777,0.032079,0.032079,0.093347,0.052608,0.082115,0.032079,0.032079,0.123949,0.082115,0.068777,0.032079,0.032079,0,0.102902,0.032079,0.032079,0,0.068777,0,0.090397,0.090843,0.995093,-25.857301,-25.784162,1.002837,0
236,ENST00000579580.1,459,0.59456,1,0,0.082388,0.011915,0.055867,0.064542,0.060337,0.06851,0.075815,0.03451,0.045994,0.088327,0.011915,0.040491,0.045994,0.051101,0.045994,0.055867,0.03451,0.085432,0.040491,0,0.046717,0.047814,0.977064,-6.042619,-5.920027,1.020708,0
237,ENST00000586922.2,636,0.145139,1,0,0.10014,0.070225,0.028089,0.053997,0.016499,0.088076,0.037825,0.022595,0.016499,0.085803,0.016499,0.016499,0.083445,0.042219,0.073078,0.094427,0.042219,0.05754,0.037825,0.016499,0.048786,0.046711,1.044424,-4.460247,-4.530194,0.98456,0
238,ENST00000596923.1,213,0.339713,1,0,0.036142,0.036142,0.021594,0.074922,0.058192,0.021594,0.067069,0.021594,0.088198,0.081925,0.036142,0.036142,0.036142,0.067069,0.067069,0.067069,0.067069,0.058192,0.021594,0.036142,0.073569,0.075994,0.968091,-16.189966,-15.682609,1.032352,0
239,ENST00000599934.1,111,0.19964,-1,0,0.060041,0.060041,0,0.037152,0,0.060041,0.037152,0.077546,0.077546,0.112301,0.077546,0.060041,0.037152,0.077546,0.091555,0.060041,0,0.037152,0,0.037152,0.099326,0.10083,0.98509,-34.201809,-33.619322,1.017326,0
240,ENST00000589440.1,216,0.416988,1,0,0.099843,0.071254,0,0.071254,0.050983,0.038344,0.038344,0,0.022895,0.099843,0.061797,0.022895,0.105278,0.050983,0.050983,0.079629,0.050983,0.061797,0,0.022895,0.069128,0.068892,1.00343,-15.558389,-15.686374,0.991841,0
241,ENST00000588803.1,171,0.347561,1,11025,0.079055,0.057462,0.043615,0.057462,0.069085,0.087707,0,0.057462,0.026344,0.069085,0.026344,0.079055,0.043615,0.043615,0.087707,0.057462,0.057462,0.057462,0,0,0.078263,0.078416,0.998052,-20.753568,-20.640812,1.005463,0
242,ENST00000587933.1,132,0.119891,1,0,0.07193,0,0,0.03387,0.121154,0.055256,0.055256,0.055256,0.03387,0.096883,0.03387,0,0.03387,0.085544,0.055256,0.085544,0.055256,0.055256,0,0.07193,0.092067,0.094385,0.975448,-28.398471,-27.723508,1.024346,0
243,ENST00000585279.1,225,0.297619,1,0,0,0.036424,0.021708,0.083255,0.067953,0.048501,0.076026,0.083255,0.076026,0.095635,0.021708,0.076026,0.021708,0,0.058864,0.067953,0.067953,0.048501,0,0.048501,0.069946,0.072881,0.959722,-15.190251,-14.58164,1.041738,0
244,ENST00000577806.1,225,0.236593,1,0,0,0.036424,0.021708,0.083255,0.067953,0.048501,0.076026,0.083255,0.076026,0.095635,0.021708,0.076026,0.021708,0,0.058864,0.067953,0.067953,0.048501,0,0.048501,0.069946,0.072881,0.959722,-15.190251,-14.58164,1.041738,0
245,ENST00000581192.1,51,0.120567,-1,0,0,0,0,0.158345,0,0,0,0.1171,0.077514,0.1171,0.077514,0,0,0.077514,0,0.077514,0.142371,0.077514,0.077514,0,0.146248,0.147087,0.994295,-83.848672,-83.321695,1.006325,0
246,ENST00000575722.1,69,0.054936,1,0,0.112135,0.072275,0,0,0.112135,0,0,0,0,0,0.072275,0,0.159442,0,0.187428,0.139761,0.072275,0.072275,0,0,0.132322,0.131821,1.0038,-58.581658,-59.03909,0.992252,0
247,ENST00000573860.1,288,0.680851,1,0,0.10785,0.035114,0,0.04714,0,0.136169,0.020709,0.04714,0,0.10785,0.020709,0.020709,0.12191,0.020709,0.117583,0.10785,0.020709,0.04714,0.020709,0,0.064285,0.062353,1.030988,-10.955104,-11.381336,0.96255,0
248,ENST00000589360.1,171,0.302655,-1,0,0.108933,0.030002,0,0.065548,0.030002,0.138747,0.030002,0,0.049716,0.090293,0.030002,0,0.116568,0.030002,0.100235,0.100235,0.049716,0,0.030002,0,0.086127,0.084814,1.015482,-20.767978,-21.217439,0.978816,0
249,ENST00000600056.1,249,0.364035,1,0,0.087874,0.020799,0.035054,0.046841,0.020799,0.104293,0,0.035054,0.035054,0.074052,0.046841,0,0.099311,0.081301,0.104293,0.081301,0.035054,0.057023,0.035054,0,0.067262,0.066422,1.012653,-13.570776,-13.730189,0.98839,0
250,ENST00000588798.1,78,0.144444,1,0,0.087723,0,0,0.11046,0,0.087723,0.055898,0,0,0.087723,0.055898,0.055898,0.148698,0,0.055898,0.087723,0.11046,0.055898,0,0,0.123267,0.121719,1.012723,-51.618525,-52.009041,0.992491,0
251,ENST00000592671.1,93,0.260504,1,0,0.04393,0.104099,0.069955,0.069955,0.089222,0.069955,0,0.04393,0,0.104099,0.069955,0,0.04393,0.04393,0.04393,0.04393,0,0.089222,0,0.069955,0.110919,0.112201,0.988565,-42.225007,-41.742376,1.011562,0
252,ENST00000549131.1,213,0.416016,-1,0,0.062871,0.05187,0.039011,0.062871,0,0.101579,0.023293,0.023293,0.023293,0.107108,0.039011,0,0.101579,0.062871,0.072492,0.107108,0.023293,0.05187,0.023293,0.023293,0.073454,0.072062,1.019323,-16.180336,-16.412157,0.985875,0
253,ENST00000590274.1,204,0.334975,-1,0,0.040078,0.040078,0,0.07416,0.118284,0.0644,0.040078,0.040078,0.082775,0.07416,0.053204,0.023978,0.053204,0.023978,0,0.113866,0.040078,0.0644,0,0.053204,0.093681,0.096665,0.969123,-17.402837,-16.873034,1.031399,0
254,ENST00000586816.1,69,0.22549,-1,0,0,0.062068,0,0.062068,0.062068,0,0.096694,0.062068,0.120962,0.164837,0.120962,0,0.062068,0.062068,0.062068,0,0,0,0,0.062068,0.129332,0.12965,0.997542,-59.321445,-58.893354,1.007269,0
255,ENST00000586885.1,195,0.076591,1,0,0.100444,0.039435,0,0.052232,0.072523,0.052232,0.063096,0,0.039435,0.063096,0.039435,0.052232,0.072523,0.052232,0.063096,0.088132,0.039435,0.063096,0.023661,0.023661,0.071551,0.071886,0.995348,-17.629938,-17.641868,0.999324,0
256,ENST00000594557.1,183,0.039019,1,0,0.056737,0.056737,0,0.025848,0.094943,0.042944,0.025848,0.101763,0.042944,0.101763,0.056737,0.056737,0.042944,0.042944,0,0.078438,0.078438,0,0.025848,0.068385,0.083378,0.086419,0.964803,-19.54159,-18.711615,1.044356,0
257,ENST00000593653.1,75,0.134892,1,0,0,0,0.106472,0.122323,0.054241,0.084822,0,0.054241,0.054241,0.054241,0.084822,0.084822,0,0.054241,0.054241,0.106472,0,0.084822,0,0,0.120799,0.121914,0.990852,-53.978718,-53.607412,1.006926,0
258,ENST00000598922.1,105,0.183566,1,0,0.09805,0,0,0.09805,0,0.09805,0.040391,0.040391,0.064904,0.083423,0.040391,0,0.083423,0.064904,0.083423,0.083423,0.040391,0.040391,0.040391,0,0.099211,0.099245,0.999657,-36.485796,-36.494176,0.99977,0
259,ENST00000594230.1,162,0.108,1,0,0.077766,0.077766,0.029872,0.064818,0.029872,0.064818,0,0.029872,0.029872,0.113811,0.064818,0.029872,0.064818,0,0,0.130134,0.077766,0.064818,0,0.049313,0.081021,0.081805,0.990411,-22.155492,-21.843455,1.014285,0
260,ENST00000586954.1,141,0.062555,1,0,0.035789,0,0.035789,0.114242,0.05862,0.05862,0,0.035789,0.142653,0.035789,0.035789,0,0,0.035789,0.114242,0.114242,0.091322,0.091322,0,0,0.102525,0.104439,0.981677,-26.610221,-26.120373,1.018753,0
261,ENST00000586784.1,159,0.242378,-1,0,0.071933,0.059956,0,0.045614,0,0.071933,0.045614,0.045614,0.045614,0.082152,0.045614,0.045614,0.090969,0.045614,0.059956,0.098621,0.071933,0.045614,0,0.027631,0.080979,0.081355,0.995375,-22.711487,-22.54049,1.007586,0
262,ENST00000590628.1,354,0.265169,1,0,0.08663,0.052509,0.015863,0.03661,0.106037,0.03661,0.015863,0.027108,0.015863,0.099009,0.015863,0,0.106037,0.04498,0.091027,0.095146,0.059367,0.027108,0.052509,0.015863,0.092399,0.093366,0.989636,-9.08011,-9.161813,0.991082,0
263,ENST00000588318.1,138,0.319444,1,0,0.069314,0,0.032478,0.069314,0,0.069314,0,0.053128,0.069314,0.103146,0.053128,0,0.082601,0.053128,0.082601,0.103146,0.053128,0.053128,0.053128,0,0.086035,0.086077,0.99952,-26.441992,-26.527704,0.996769,0
264,ENST00000588784.1,480,0.199917,1,0,0.064232,0.060011,0.027656,0.05076,0.045656,0.10537,0.05076,0.02032,0.02032,0.096275,0.01177,0.02032,0.093724,0.045656,0.071998,0.064232,0.045656,0.05076,0.034203,0.02032,0.04968,0.049081,1.012212,-6.089541,-6.065052,1.004038,0
265,ENST00000592716.1,117,0.203833,1,0,0.080104,0.038255,0.038255,0.080104,0,0.061931,0,0,0.061931,0.094704,0.080104,0,0.106646,0.080104,0.038255,0.106646,0,0.094704,0,0.038255,0.09538,0.09533,1.000529,-32.515674,-32.503125,1.000386,0
266,ENST00000604333.1,54,0.0864,1,0,0.07642,0,0,0.115448,0,0.07642,0.07642,0.07642,0.15611,0.115448,0.07642,0.115448,0,0,0,0,0,0,0,0.115448,0.146643,0.147775,0.99234,-78.846844,-78.101448,1.009544,0
267,ENST00000588286.1,336,0.085912,1,0,0.086868,0.045412,0.037007,0.037007,0.037007,0.117094,0.016089,0.016089,0.052953,0.066088,0.027442,0.016089,0.095243,0.016089,0.091198,0.082226,0.059806,0.027442,0.045412,0.027442,0.058442,0.057341,1.019203,-8.94259,-9.277061,0.963946,0
268,ENST00000473572.2,423,0.374336,1,0,0.061994,0.035694,0.028937,0.073994,0.041818,0.087106,0.021327,0.041818,0.047435,0.08091,0.041818,0.028937,0.073994,0.057471,0.047435,0.07023,0.041818,0.052633,0.035694,0.028937,0.051003,0.050017,1.019723,-6.952027,-7.047008,0.986522,0
269,ENST00000587278.1,123,0.188361,1,0,0.119773,0,0.036213,0,0,0.090417,0.036213,0.058817,0.036213,0.076285,0.036213,0.058817,0.076285,0.090417,0.090417,0.076285,0.058817,0.058817,0,0,0.09701,0.096864,1.0015,-30.880911,-30.870979,1.000322,0
270,ENST00000587060.1,147,0.219403,1,0,0.065334,0.030407,0.030407,0.078073,0.049926,0.049926,0.078073,0.049926,0,0.049926,0.030407,0.030407,0.11259,0.030407,0.105859,0.078073,0.049926,0.049926,0.030407,0,0.086583,0.085901,1.007939,-24.397921,-24.72385,0.986817,0
271,ENST00000588040.1,144,0.105882,1,0,0.052652,0.032106,0,0,0.032106,0.052652,0.032106,0.052652,0.052652,0.111155,0.032106,0.052652,0.118126,0.052652,0.068834,0.082183,0.032106,0.111155,0.032106,0,0.085298,0.08583,0.993799,-25.368487,-25.179838,1.007492,0
272,ENST00000594299.1,291,0.153968,1,0,0.060326,0.042453,0.031613,0.018637,0.042453,0.051905,0.060326,0.042453,0.018637,0.132344,0.051905,0,0.106128,0.042453,0.042453,0.106128,0.067924,0.018637,0.031613,0.031613,0.060657,0.060403,1.004198,-11.048918,-11.110423,0.994464,0
273,ENST00000595395.1,54,0.09015,1,0,0,0.07642,0,0,0.115448,0,0.115448,0,0.115448,0.07642,0.115448,0,0.07642,0,0,0.15611,0.07642,0,0,0.07642,0.141616,0.143071,0.989829,-78.44822,-77.794665,1.008401,0
274,ENST00000587128.1,120,0.05472,1,0,0.060102,0.060102,0,0,0.060102,0.037063,0,0.103905,0,0.121639,0.060102,0.037063,0.077847,0,0.037063,0.092154,0.060102,0.077847,0.037063,0.077847,0.094253,0.095398,0.987999,-31.274968,-30.734318,1.017591,0
275,ENST00000590369.1,78,0.183962,1,0,0,0.052422,0.052422,0,0,0.119379,0,0.082267,0.052422,0.052422,0.082267,0,0.10359,0.082267,0.10359,0.082267,0.082267,0,0.052422,0,0.115931,0.116194,0.997738,-51.127342,-50.928361,1.003907,0
276,ENST00000588655.1,111,0.19338,1,0,0.036641,0.059107,0.036641,0.076223,0.036641,0.059107,0.036641,0.059107,0.036641,0.109922,0.036641,0.059107,0.076223,0.036641,0,0.089865,0.059107,0.036641,0.059107,0,0.09716,0.097823,0.993219,-34.253208,-33.96246,1.008561,0
277,ENST00000598754.1,135,0.287234,1,0,0.050865,0.050865,0.031136,0.031136,0.031136,0.089467,0.050865,0.050865,0.078917,0.105875,0.031136,0.031136,0.031136,0.050865,0.050865,0.089467,0.031136,0.031136,0.050865,0.031136,0.094345,0.095724,0.9856,-27.724511,-27.424578,1.010937,0
278,ENST00000601263.1,192,0.430493,1,0,0.023928,0.063687,0.03985,0.023928,0.03985,0.05275,0.063687,0.05275,0.023928,0.073165,0.03985,0.063687,0.073165,0.05275,0.095349,0.101145,0.03985,0.05275,0.023928,0,0.074662,0.075192,0.992948,-18.179369,-18.022128,1.008725,0
279,ENST00000595673.1,108,0.355263,1,0,0,0.039216,0,0.039216,0.039216,0.081294,0,0.039216,0.063141,0.063141,0.039216,0.0957,0.081294,0.039216,0.107318,0.107318,0.063141,0.063141,0,0.039216,0.096702,0.097078,0.996132,-35.239298,-35.18203,1.001628,0
280,ENST00000602172.1,165,0.083799,1,0,0,0.029311,0.048435,0.076497,0.029311,0.048435,0.029311,0.087423,0.105086,0.076497,0.029311,0.048435,0,0,0.112249,0.105086,0.09687,0.048435,0.029311,0,0.079502,0.080757,0.984456,-21.677057,-21.329809,1.01628,0
281,ENST00000596521.1,240,0.111369,1,0,0.065057,0.072911,0.020599,0.056254,0.072911,0.046259,0.046259,0.056254,0.034662,0.114205,0.034662,0,0.046259,0.034662,0.046259,0.086366,0.072911,0.072911,0,0.020599,0.066641,0.068043,0.979403,-13.860921,-13.634117,1.016635,0
282,ENST00000600068.1,252,0.455696,1,0,0.043014,0.019082,0.052383,0.08082,0.08082,0.060661,0.060661,0.043014,0.068069,0.043014,0.043014,0.032178,0.032178,0.074754,0.060661,0.068069,0.086345,0.032178,0.019082,0,0.065523,0.067154,0.975704,-13.401861,-13.127035,1.020936,0
283,ENST00000600047.1,228,0.164621,1,0,0.057297,0.021099,0.021099,0.035423,0.035423,0.066168,0.035423,0.066168,0.074056,0.098464,0.066168,0.035423,0.04719,0.04719,0.081126,0.098464,0.057297,0.021099,0,0.035423,0.068765,0.070014,0.982165,-14.923587,-14.656289,1.018238,0
284,ENST00000593427.1,246,0.057774,1,0,0.054323,0.03342,0.03342,0,0.054323,0.094441,0.044639,0.054323,0.044639,0.107374,0.019839,0.070502,0.03342,0.054323,0.062867,0.062867,0.07738,0.03342,0.019839,0.044639,0.064493,0.066304,0.972696,-13.270681,-12.808653,1.036072,0
285,ENST00000595422.1,120,0.222635,1,0,0.089417,0.089417,0,0.058317,0,0.075535,0.035963,0.035963,0.058317,0.118027,0.075535,0.058317,0.058317,0,0.035963,0.058317,0,0.058317,0.058317,0.035963,0.095291,0.094786,1.005322,-31.445967,-31.641812,0.993811,0
286,ENST00000594562.1,123,0.239766,1,0,0.087021,0.07342,0.034853,0.056608,0,0.07342,0.034853,0.034853,0,0.115275,0.07342,0.07342,0.034853,0,0.07342,0.034853,0.034853,0.07342,0.056608,0.034853,0.092755,0.093201,0.995215,-30.463428,-30.251525,1.007005,0
287,ENST00000595302.1,717,0.33662,-1,0,0.085081,0.059882,0.04449,0.051049,0.037255,0.065216,0.019798,0.037255,0.024663,0.098496,0.019798,0.033327,0.059882,0.057057,0.083155,0.074792,0.037255,0.062599,0.029147,0.019798,0.039573,0.039037,1.013708,-3.592503,-3.555747,1.010337,0
288,ENST00000597309.1,282,0.666667,1,0,0.031004,0.041595,0.050814,0.031004,0.041595,0.050814,0.031004,0.031004,0.059012,0.121834,0.031004,0.018301,0.107034,0.031004,0.041595,0.084863,0.050814,0.073107,0.031004,0.041595,0.059968,0.060686,0.988178,-11.37365,-11.166385,1.018562,0
289,ENST00000597980.1,273,0.478947,1,0,0.080184,0.051574,0.018634,0.074032,0.042254,0.085817,0.051574,0.018634,0.031528,0.085817,0.018634,0.031528,0.095747,0.059847,0.080184,0.080184,0.051574,0.042254,0,0,0.060814,0.059986,1.013793,-11.59839,-11.896917,0.974907,0
290,ENST00000423704.1,186,0.318493,1,0,0.041604,0.066333,0,0.066333,0.055003,0.076126,0,0.055003,0.041604,0.110062,0.041604,0.055003,0.041604,0.066333,0.041604,0.09224,0.041604,0.066333,0,0.041604,0.073082,0.07414,0.985733,-18.978809,-18.719621,1.013846,0
291,ENST00000438482.1,231,0.252735,1,0,0.08542,0.049615,0,0.02216,0.060265,0.07795,0,0.060265,0,0.108791,0.02216,0.069623,0.08542,0.060265,0.02216,0.108791,0.060265,0.069623,0.037226,0,0.068857,0.069052,0.997183,-14.734993,-14.602561,1.009069,0
292,ENST00000602458.1,291,0.090065,1,0,0.048839,0,0.039945,0.017536,0.017536,0.070419,0.039945,0.048839,0.017536,0.091557,0.029746,0.056763,0.081849,0.070419,0.056763,0.091557,0.076375,0.086895,0.039945,0.017536,0.058355,0.059305,0.983991,-11.042223,-10.815709,1.020943,0
293,ENST00000594472.1,201,0.168766,1,0,0,0.052242,0,0.039396,0.088483,0.081053,0.023603,0.07268,0.052242,0.088483,0.039396,0.088483,0.039396,0.023603,0.039396,0.088483,0.063173,0.07268,0.023603,0.023603,0.076126,0.078141,0.974214,-17.3434,-16.691136,1.039078,0
294,ENST00000420644.1,84,0.155844,1,0,0.052158,0,0,0.052158,0,0.082378,0,0.052158,0,0.133441,0.052158,0.082378,0,0.052158,0.120878,0.133441,0.082378,0.052158,0.052158,0,0.111326,0.111975,0.994198,-47.015618,-46.539119,1.010239,0
295,ENST00000443038.1,147,0.281609,1,0,0.062117,0.02891,0.047467,0.074229,0.047467,0.062117,0.02891,0.02891,0.093175,0.074229,0.02891,0.047467,0.084454,0.062117,0.062117,0.062117,0.047467,0,0.02891,0.02891,0.085319,0.086425,0.98721,-25.0054,-24.746231,1.010473,0
